Time (s),IPS,Memory Throughput (MB/s)
0.0005521774291992188,1361049249,547.4531322
1.2304925918579102,1946091321,3231.5453014
2.491769313812256,1883307098,3605.8778756
3.748883008956909,3531713434,4502.7598069999995
5.000173330307007,5071500805,956.9131364000002
6.242922067642212,5011047647,105.37180420000001
7.476228952407837,5076137626,332.085286
8.700010776519775,5101037440,123.3759228
9.927775621414185,5057441630,117.2627014
11.160511016845703,5065588472,79.8283954
12.390520811080933,5179871154,93.0405034
13.630130290985107,5109901394,62.5897402
14.88284683227539,5085847293,109.8597266
16.114420175552368,5095744876,81.6634104
17.345561742782593,5085197033,111.8415428
18.582106828689575,5107200552,68.73441900000002
19.798177003860474,5111031635,53.2364066
21.03434658050537,5058513675,103.04395660000002
22.25635576248169,5192332144,84.00174380000001
23.4865825176239,5118993238,67.4656372
24.719674825668335,5160413514,60.2514068
25.94635820388794,5077607468,65.9451962
27.164058685302734,5143522953,65.0748748
28.378173112869263,5062573566,60.628895600000014
29.6023588180542,5169893418,54.704418600000004
30.83432626724243,5076536226,47.2804722
32.07467532157898,5226242029,69.02802139999999
33.30671167373657,5093080349,38.2312268
34.53013491630554,5206155943,56.36117500000001
35.774752378463745,5120387398,52.0934544
37.00234866142273,5163970698,56.2982602
38.24637818336487,5088787510,50.52058440000001
39.476059675216675,5170034766,29.234410399999998
40.731513261795044,5048965471,72.5512502
41.94996738433838,5177668405,53.9808984
43.18462157249451,5075476736,50.415726400000004
44.41462540626526,5107640212,55.4803678
45.64007878303528,5067798568,38.1787978
46.86009883880615,5079524114,34.8967424
48.07061195373535,5099709592,48.496825
49.29429745674133,5118962370,48.192736800000006
50.53059434890747,5089649229,76.2422518
51.77058172225952,5089959245,46.619866800000004
53.01252245903015,5128079314,36.280868000000005
54.25456881523132,5067653863,52.806488800000004
55.480260372161865,5122999571,52.523372200000004
56.70834755897522,5083057392,47.972535
57.92790389060974,5141330939,50.69884300000001
59.16263771057129,5086922035,29.779672000000005
60.38800120353699,5161211609,46.8086112
61.610445737838745,5128859475,47.6789326
62.82790207862854,5167713533,53.813125600000006
64.0359034538269,5102939481,80.98183340000001
65.26635646820068,5165948855,49.818035800000004
66.48407793045044,5064859774,34.236137
67.71196937561035,5250553944,45.36157080000001
68.94646883010864,5123006337,53.0476622
70.1742331981659,5180982290,50.33184
71.41632032394409,5040911277,43.0127516
72.62218284606934,5125961617,31.1218544
73.85233855247498,5114905996,41.628626000000004
75.06387233734131,5129242047,56.140973200000005
76.32785868644714,5095620636,49.44054700000001
77.56772994995117,5109696705,50.7722436
78.8318099975586,5089761909,41.93271420000001
80.05006957054138,5098851630,32.5479232
81.29005885124207,3067185923,72.21570460000001
