Time (s),SM Clock (MHz),SM Active,FP32 FLOPS (TFLOPS),FP64 FLOPS (TFLOPS),FP16 FLOPS (TFLOPS)
0.5006647109985352,1320.0,0,0.0,0.0,0.0
1.3543572425842285,1320.0,0,0.0,0.0,0.0
2.1899945735931396,1320.0,0,0.0,0.0,0.0
3.0290629863739014,1320.0,0,0.0,0.0,0.0
3.8458731174468994,1320.0,0,0.0,0.0,0.0
4.690355539321899,1320.0,0,0.0,0.0,0.0
5.508436918258667,1320.0,0,0.0,0.0,0.0
6.331066846847534,1320.0,0.995,2.5237453824000005,0.0,0.0
7.177889585494995,1320.0,0.994,2.5212089548800005,0.0,0.0
8.025373935699463,1320.0,1.0,1.5693004799999997,0.0,0.0
8.86509919166565,1320.0,1.0,1.824768,0.0,0.0
9.710446119308472,1320.0,0.999,2.5338910924800007,0.0,0.0
10.55576467514038,1320.0,0.998,2.27639808,0.0,0.0
11.42253851890564,1320.0,0.992,2.4980344012800004,0.0,0.0
12.266274213790894,1320.0,1.0,2.5364275200000006,0.0,0.0
13.095253944396973,1320.0,0.993,2.5186725273600006,0.0,0.0
13.938615322113037,1320.0,0.992,2.5161360998400006,0.0,0.0
14.76470685005188,1320.0,1.0,1.8430156800000002,0.0,0.0
15.61441683769226,1320.0,0.993,2.46431268864,0.0,0.0
16.45885133743286,1320.0,0.998,2.5313546649600003,0.0,0.0
17.314801454544067,1320.0,1.0,1.38682368,0.0,0.0
18.143094301223755,1320.0,0.999,2.5338910924800007,0.0,0.0
18.982791662216187,1320.0,0.999,2.5338910924800007,0.0,0.0
19.833612203598022,1320.0,0.994,2.5212089548800005,0.0,0.0
20.690760612487793,1320.0,1.0,0.83939328,0.0,0.0
21.528860807418823,1320.0,0.996,2.5262818099200004,0.0,0.0
22.36659264564514,1320.0,0.994,2.5030707609600005,0.0,0.0
23.208614826202393,1320.0,0.994,2.5212089548800005,0.0,0.0
24.05969500541687,1320.0,0,0.0,0.0,0.0
24.897809743881226,1320.0,0.996,2.05373988864,0.0,0.0
25.749947547912598,1320.0,0.994,2.5212089548800005,0.0,0.0
26.599920988082886,1320.0,0,0.0,0.0,0.0
