Time (s),IPS
9.5367431640625e-05,5189335727
1.2117345333099365,5521889313
2.4451944828033447,5594509623
3.6448535919189453,5610233157
4.844999313354492,5562308699
6.057215213775635,5576345321
7.261236906051636,5574602245
8.46916675567627,5558084482
9.681434392929077,5547784316
10.892939567565918,5619292213
12.109256267547607,5548334822
13.313068151473999,5599232547
14.517199277877808,5552917296
15.724716424942017,5553645077
16.929054975509644,5567428485
18.14712119102478,5579567615
19.349045038223267,5574258814
20.54500651359558,5543981065
21.745672702789307,5586469040
22.949010610580444,5599231975
24.16590929031372,5596966693
25.383036136627197,5539938334
26.585505723953247,5591644731
27.79308533668518,5615078753
29.009382963180542,5580560886
30.21308398246765,5554912793
31.416714906692505,5574553264
32.63330674171448,1713228999
