Time (s),SM Clock (MHz),SM Active,FP32 FLOPS (TFLOPS),FP64 FLOPS (TFLOPS),FP16 FLOPS (TFLOPS)
0.5005631446838379,1320.0,0,0.0,0.0,0.0
1.3089540004730225,1320.0,0.041,0.6247093248,0.0,0.0
2.14628529548645,1320.0,0.393,5.72272791552,0.0,0.0
2.954566478729248,1320.0,0.344,2.9126216908799996,0.0,0.0
3.774977922439575,1320.0,0,0.0,0.0,0.0
4.6193153858184814,1320.0,0.378,2.18654650368,0.0,0.0
5.429263353347778,1320.0,0.633,7.75057434624,0.0,0.0
6.229596138000488,1320.0,1.0,0.0,9.11471616,0.0
7.045491695404053,1320.0,1.0,0.0,9.11471616,0.0
7.856362819671631,1320.0,1.0,0.0,9.11471616,0.0
8.66732907295227,1320.0,1.0,0.0,9.12384,0.0
9.50006651878357,1320.0,1.0,0.0,9.11471616,0.0
10.325567960739136,1320.0,1.0,0.0,9.10559232,0.0
11.143099308013916,1320.0,1.0,0.0,9.11471616,0.0
11.976460218429565,1320.0,1.0,0.0,9.11471616,0.0
12.81403112411499,1320.0,0,0.0,0.0,0.0
13.630059242248535,1320.0,1.0,0.0,9.10559232,0.0
14.442877292633057,1320.0,1.0,0.0,9.11471616,0.0
15.256635665893555,1320.0,0,0.0,0.0,0.0
16.079805374145508,1320.0,0,0.0,0.0,0.0
16.889944553375244,1320.0,0,0.0,0.0,0.0
17.70951247215271,1320.0,0,0.0,0.0,0.0
18.536496877670288,1320.0,0,0.0,0.0,0.0
19.358444929122925,1320.0,0,0.0,0.0,0.0
20.17905569076538,1320.0,0,0.0,0.0,0.0
21.013275384902954,1320.0,0,0.0,0.0,0.0
21.831450939178467,1320.0,0,0.0,0.0,0.0
22.64366888999939,1320.0,0,0.0,0.0,0.0
23.462167263031006,1320.0,0,0.0,0.0,0.0
24.29185390472412,1320.0,0,0.0,0.0,0.0
25.102134227752686,1320.0,0,0.0,0.0,0.0
25.918041706085205,1320.0,0,0.0,0.0,0.0
26.73387622833252,1320.0,0,0.0,0.0,0.0
27.568108558654785,1320.0,0,0.0,0.0,0.0
28.37937593460083,1320.0,0,0.0,0.0,0.0
29.188370943069458,1320.0,0,0.0,0.0,0.0
30.02192759513855,1290.0,0,0.0,0.0,0.0
