Time (s),Memory Throughput (MB/s)
1.00107741355896,470.5712466
2.17399001121521,407.8347052000001
3.175586223602295,392.27377800000005
4.17686128616333,381.3580602
5.178130626678467,365.82859039999994
6.179724454879761,365.8600478
7.180967569351196,347.77204280000007
8.182548999786377,366.86668460000004
9.184159755706787,385.3846074
10.18578839302063,370.05436779999997
11.18741774559021,380.3619092
12.190221548080444,388.12140120000004
13.19388461112976,351.2847858
14.201911926269531,368.05158
15.206212759017944,362.598964
16.210225105285645,376.70236500000004
17.2142276763916,369.69785060000004
18.21821618080139,372.35075800000004
19.22222089767456,357.05197580000004
20.22783350944519,331.5505102000001
21.229578018188477,374.5632618
22.23421835899353,368.00963680000007
23.23548674583435,377.383942
24.238230228424072,363.85726
25.242234468460083,369.7083364
26.246224403381348,365.23089980000003
27.25186562538147,336.1537764000001
28.25356912612915,9516.2619604
29.254819631576538,3751.137663
30.256467580795288,410.72878600000007
