CPU Power Cap,GPU Power Cap,IPS,Memory Throughput,SM Clock,DRAM Active,FP Active,Performance
120,150,0.649930932193964,0.28354382541868733,0.8882130872483222,0.0797872340425532,0,0.628115210021462
120,160,0.6413697613119176,0.2825121035894433,0.8867628159360275,0.027161611588954276,0,0.628151626912099
120,170,0.6528833535619609,0.29623711883701953,0.8899608501118568,0.12411347517730496,0,0.6281304586013619
120,180,0.6414229082613122,0.28172691617374096,0.888904755104955,0.09959257582616567,0,0.6362818228481734
120,190,0.6530183801115229,0.2877709979208331,0.9007969798657718,0.43882978723404253,0,0.6281175674081325
120,200,0.6522665208838364,0.30144511083957326,0.9007969798657718,0.24822695035460993,0,0.6281341731111691
120,210,0.6417985782665839,0.2830841849866604,0.8899757246894189,0.03168854685377999,0,0.6281230182138514
120,220,0.6522521079749599,0.288166060771501,0.889261744966443,0.4432624113475177,0,0.6201760382463627
120,230,0.6557149829656119,0.29434955412070374,0.889261744966443,0.3457446808510639,0,0.6202047423036254
120,240,0.6448966019516932,0.28267620661972065,0.8753391403684135,0.027161611588954276,0,0.6281512167193969
120,250,0.6527478788209063,0.28745646711280143,0.9014960850111857,0.23936170212765956,0,0.6281625374678931
130,150,0.706368211945845,0.3130670844512885,0.8931637271734041,0.11380504700643244,0,0.699950538379659
130,160,0.7114129005846985,0.31257288911872894,0.9020453819111537,0.2380952380952381,0,0.7100372326791027
130,170,0.7071041429631306,0.3129715148704373,0.8768775966762544,0.6484295845997974,0,0.6998991242566172
130,180,0.717454089489359,0.32108193513311284,0.8955049164975808,0.15338941118258287,0,0.6900228704196864
130,190,0.7049680687839468,0.31221450319053695,0.9060402684563759,0.1583374567046017,0,0.6999012516862344
130,200,0.7189544936039632,0.3220258943264327,0.9060402684563759,0.09401286491835724,0,0.6901098587956968
130,210,0.7149986421489599,0.3212034929333184,0.8951147182768846,0.15338941118258287,0,0.6998740339371953
130,220,0.7059167633118224,0.3097942454719628,0.9060402684563759,0.039584364176150424,0,0.6999309609026049
