CPU Power Cap,GPU Power Cap,IPS,Memory Throughput,SM Clock,DRAM Active,FP16 Active,FP32 Active,FP64 Active,Performance
120,150,0.6539778295829543,0.6019375963135639,0.9485487538454679,0.5802707930367503,0,0.5421081985499164,0,0.6373585238171696
120,160,0.6388674268328153,0.6058726945128295,0.9504046101029916,0.00911854103343465,0,0.0,0,0.6303588269271908
120,170,0.6351573365646557,0.5981993401327779,0.9672546065998738,0.1971884498480243,0,0.033523225241016655,0,0.6304167114518233
120,180,0.6548372213336405,0.6170132233701437,0.952996917256358,0.00911854103343465,0,0.0,0,0.630321094211017
120,190,0.6380779877984747,0.5968473927268839,0.9672546065998738,0.26101823708206684,0,0.1833917616126205,0,0.6304380180337082
120,200,0.652231688916297,0.5972054435733375,0.9478123029496252,0.0695288753799392,0,0.0,0,0.6303546950544155
120,210,0.6533296787873384,0.6153934695409485,0.9766517200308273,0.2997720364741641,0,0.0,0,0.6303600955240967
120,220,0.6565095728399095,0.6088032340702286,0.9672546065998738,0.1208206686930091,0,0.0,0,0.6304068969478311
120,230,0.6547321947942133,0.6047869507335322,0.9555892244097246,0.007978723404255319,0,0.0,0,0.6304060032527776
120,240,0.6562472308365412,0.6010734333714483,0.980864219155048,0.43768996960486317,0,0.6684925503943909,0,0.6373332364598212
120,250,0.6546778233225357,0.5976450279912879,0.9672546065998738,0.01709726443768997,0,0.0,0,0.6303577540047443
130,150,0.715140867698606,0.6783410391453714,0.9752666147380972,0.003754693366708385,0,0.0,0,0.6987033471293607
130,160,0.6612962367362512,0.6961181165096433,0.9536809983107187,0.5330969267139479,0,0.4969325153374232,0,0.6516871355058566
130,170,0.7146660332664582,0.6426293744555885,0.9713527392320341,0.08760951188986231,0,0.0,0,0.698768413430863
130,180,0.7121224214741537,0.6527539392626012,0.9715448749386955,0.6817021276595744,0,0.6139877300613498,0,0.6988537937659532
130,190,0.6957191547145507,0.6541653952639432,0.9567646578003443,0.6783479349186483,0,0.5564778058462648,0,0.6904717786811628
130,200,0.6934026546932688,0.6395804231041636,0.9688620911827212,0.6821026282853566,0,0.5976181883796464,0,0.6904968920438446
130,210,0.6910115565225786,0.6473329470135333,0.970470064511261,0.21603927986906704,0,0.0339782916470033,0,0.6823232741789566
130,220,0.6923170032202342,0.6834575808728774,0.9578320783929068,0.5269086357947433,0,0.5131721400216528,0,0.6904812439113934
