CPU Power Cap,GPU Power Cap,IPS,Memory Throughput,SM Clock,DRAM Active,FP16 Active,FP32 Active,FP64 Active,Performance
120,150,0.6383376593223661,0.9023986702270923,0.9384498480243162,0.9467010466253147,0,0,0,0.9708489370850439
120,160,0.6105386202778199,0.9047688673074404,0.9639335755059679,0.9749242679232584,0,0,0,0.9851356221102995
120,170,0.6132090459020915,0.9065542105627676,0.9862480539699013,0.9673510602490744,0,0,0,0.985147607470026
120,180,0.6045168018329399,0.9071236734976567,0.9945511157239232,0.969033995287782,0,0,0,0.9852316373063499
120,190,0.5945447804884589,0.9102403287494129,1.0,0.9671827667452036,0,0,0,0.9997975014920802
120,200,0.6325906119066227,0.9142342647387007,1.0,0.9678559407606868,0,0,0,0.9997054224935744
120,210,0.6329284847613795,0.9133185067758391,1.0,0.9734937731403569,0,0,0,0.9997634377431757
120,220,0.6256665738387162,0.857649657167922,1.0,0.9709693705822957,0,0,0,0.9997535159409127
120,230,0.6164850645062048,0.8433669111253046,1.0,0.9686132615281052,0,0,0,0.9997783953921074
120,240,0.5997695264933188,0.8901398262368502,1.0,0.9692022887916526,0,0,0,0.9999020297553303
120,250,0.6106287639038402,0.8840373382994604,1.0,0.9678559407606866,0,0,0,0.9998462502145933
130,150,0.6724766146912936,0.9138187107051335,0.9389564336372846,0.947851052235098,0,0,0,0.9708871875360828
130,160,0.718730070902942,0.8870462573202919,0.9652309289050337,0.976691349713901,0,0,0,0.9850918138951066
130,170,0.6858868157656497,0.8692774746627467,0.9872859366891541,0.9824974755974419,0,0,0,0.9851508348779492
130,180,0.6903761079755607,0.8759648164251577,0.9945511157239232,0.9761023224503536,0,0,0,0.9999756068896433
130,190,0.6911706888097993,0.8972581129229608,1.0,0.9785425782564791,0,0,0,0.9998652949744858
130,200,0.6933529699110222,0.8758647756392991,1.0,0.9720632783574554,0,0,0,0.999960707285069
130,210,0.6990980781996444,0.8608355714252732,1.0,0.9779535509929317,0,0,0,0.9998397718939456
130,220,0.6902672560188075,0.8818903091260283,1.0,0.9733254796364862,0,0,0,0.9998398145142018
130,230,0.6779001234533287,0.9146652096624007,1.0,0.9765230562100304,0,0,0,0.999793687316387
130,240,0.6803951099023237,0.8951033883044625,1.0,0.979384045775833,0,0,0,0.9998285913055617
130,250,0.675953043457232,0.9068543329203439,1.0,0.9760181756984182,0,0,0,0.999883814763518
140,150,0.7385509462437876,0.9002736659481594,0.9381965552178319,0.9489189145870398,0,0,0,0.970851462017528
140,160,0.7658396891752797,0.9081718461876892,0.9628956927867152,0.9792998990238978,0,0,0,0.9851389528800877
140,170,0.7738044116249608,0.8951264746396606,0.9859885832900882,0.9786267250084149,0,0,0,0.9852052212611464
140,180,0.7606892355549378,0.9281168476378829,0.9945511157239232,0.9874621339616291,0,0,0,0.9997476851096244
140,190,0.7773700710121972,0.8860458494617033,1.0,0.9814877145742176,0,0,0,0.9999372041858334
140,200,0.7698170639729293,0.9133723748913016,1.0,0.970380343318748,0,0,0,0.9998667441392199
140,210,0.7661131515381924,0.9966678722863933,1.0,0.9789633120161562,0,0,0,0.9998845891002874
140,220,0.7850314965425754,0.9488175948655987,1.0,0.9826657691013126,0,0,0,0.9997530969142279
140,230,0.7647342862567921,0.9282091929786754,1.0,0.986788959946146,0,0,0,0.9997903845620624
140,240,0.7622773434079685,0.9131107297590554,1.0,0.980730393806799,0,0,0,0.9998238747918073
140,250,0.7779294076408555,0.9678561259590446,1.0,0.9831706496129249,0,0,0,0.9997932682560274
150,150,0.8278247306712981,0.9481977134975186,0.9397163120567376,0.9492474876184065,0,0,0,0.9708482070672242
150,160,0.8035536405153934,0.9037880961017791,0.9657498702646601,0.9766072029619658,0,0,0,0.9852422661983332
150,170,0.8044169221898626,0.9640015040614699,0.9867669953295277,0.9677717940087512,0,0,0,0.9851548071013454
