CPU Power Cap,GPU Power Cap,IPS,Memory Throughput,SM Clock,DRAM Active,FP16 Active,FP32 Active,FP64 Active,Performance
140,220,0.732904829280822,0.6721840698421735,0.8693639892505226,0.39136622390891834,0,0,0,0.72728729026493
140,230,0.7701985609139921,0.7010270612883095,0.9736368102177828,0.585327783558793,0,0,0,0.7999457434415151
140,240,0.7817428935601652,0.6867859776232857,0.948092353037498,0.5072840790842872,0,0,0,0.7842454000006347
140,250,0.7670708266691036,0.6467727005930981,0.8860175357637287,0.45210166177908107,0,0,0,0.7546934143810985
150,150,0.8346932331020426,0.732534701293963,0.9248730964467005,0.8467741935483869,0,0,0,0.833249232596894
150,160,0.8233261045044636,0.7408575809739409,0.9375634517766498,0.7795698924731183,0,0,0,0.8333408028336643
150,170,0.7935573582641776,0.7244223789423838,0.9033895529719994,0.7934443288241413,0,0,0,0.7999477387095797
150,180,0.776945778713966,0.750551584720398,0.9070431472081218,0.7560483870967742,0,0,0,0.784337863581666
150,190,0.8075161499454262,0.7373215931470495,0.8906173243818569,0.7544224765868885,0,0,0,0.8000066949956126
150,200,0.796705246657631,0.7408409833298447,0.9171442606844604,0.8194588969823099,0,0,0,0.8000188285326114
150,210,0.7728211880253335,0.7557558530981844,0.9084708121827412,0.7308467741935484,0,0,0,0.7691656102280969
150,220,0.8325425425191655,0.7099704063939456,0.8532994923857868,0.33602150537634407,0,0,0,0.8162272508765339
150,230,0.8096400887948616,0.7789687491825096,0.8734239397412805,0.20811654526534862,0,0,0,0.7842939459695457
150,240,0.7530993061321413,0.7598809942950323,0.878027556200145,0.6451612903225806,0,0,0,0.7017424520631034
150,250,0.8058329225724201,0.7254556369939406,0.9127231046340265,0.8324661810613943,0,0,0,0.7999625512207449
160,150,0.8842228684159777,0.7732717684762214,0.890319071791153,0.2592165898617511,0,0,0,0.8888461395821
160,160,0.8742290089771216,0.7834218541309294,0.8810732414793329,0.4176267281105991,0,0,0,0.8888535956151538
160,170,0.8850813082902815,0.7778385374641977,0.9088107324147934,0.34562211981566815,0,0,0,0.8888417393589925
160,180,0.8469563142822624,0.7900431707839556,0.8911255032382286,0.2224694104560623,0,0,0,0.85093834862353
160,190,0.8811681493116562,0.769168492460159,0.8990210297316896,0.23041474654377883,0,0,0,0.8889704921018634
160,200,0.8654379975474761,0.7821331032741716,0.9126178390137781,0.33122119815668194,0,0,0,0.8889414978528811
160,210,0.8466657559163661,0.8132860460728186,0.9257833012427796,0.48665183537263623,0,0,0,0.8510065259841767
160,220,0.869678251963599,0.788029226393169,0.9098984771573604,0.3888248847926267,0,0,0,0.8887901904174519
160,230,0.8741003139394572,0.7844982073544475,0.9142494561276288,0.3888248847926267,0,0,0,0.8889276173963494
160,240,0.8907230100063486,0.8288928306747329,0.8827048585931834,0.6048387096774193,0,0,0,0.8695134920602645
160,250,0.793941852646172,0.8171791270127887,0.8749423165666821,0.23216031280547408,0,0,0,0.7406380479085939
170,150,0.8799569239648561,0.97145752281256,0.8725324309080654,0.6123058542413381,0,0,0,0.9091294104480476
170,160,0.8094788773471366,1.0,0.8562726613488035,0.5184331797235022,0,0,0,0.7016749282305792
170,170,0.8120175036649085,0.9135187148052277,0.8788977519941986,0.3571428571428571,0,0,0,0.7141837798782908
170,180,0.9392074165946046,0.8232436334446661,0.9165256627185562,0.5077658303464755,0,0,0,0.930242416700949
170,190,0.8973632472281935,0.8744384175672728,0.8905809362662154,0.6123058542413381,0,0,0,0.908984437518603
170,200,0.8921938332892722,0.8744923598233337,0.9120135363790186,0.672043010752688,0,0,0,0.9090200937585912
170,210,0.9423269649850168,0.8534174607768482,0.988155668358714,0.47789725209080036,0,0,0,0.9302168052656242
170,220,0.9277763989248762,0.8346470703505922,0.8879344006247559,0.6978908188585607,0,0,0,0.9523584487109088
170,230,0.942828789691265,0.8696026946404495,0.9836435420191766,0.3733572281959378,0,0,0,0.9302198946281389
170,240,0.9391160009860009,0.861405792604314,1.0,0.41816009557945033,0,0,0,0.9301128910652963
170,250,0.9399964159074462,0.8292770063800359,0.8662631784459195,0.29466501240694787,0,0,0,0.9301355521014602
180,150,0.9128768523330151,0.8963874922419833,0.906937394247039,0.7317801672640382,0,0,0,0.9301525099916711
180,160,0.9932182875561647,0.8483979141686717,0.9063959390862943,0.24193548387096767,0,0,0,0.9755650273943738
180,170,0.9894839638886479,0.8497832368393493,0.9076142131979695,0.24193548387096767,0,0,0,0.9755794573870665
180,180,0.993081400651761,0.8465399500712082,0.9076142131979695,0.24193548387096767,0,0,0,0.9756331828476904
180,190,0.9243378235293573,0.8783450046777439,0.9015228426395939,0.596774193548387,0,0,0,0.9755009583988082
180,200,0.9194107243282413,0.9141356834306519,0.8943771964076532,0.5583126550868486,0,0,0,0.9756043994014175
180,210,0.8831899587086418,0.8725304447906689,0.8533357505438725,0.24481566820276496,0,0,0,0.8694682810774764
180,220,0.9373783558536657,0.9283190765229087,0.9076142131979695,0.564516129032258,0,0,0,0.9755883375947488
180,230,0.8870685445454711,0.8752627299968134,0.890319071791153,0.5328341013824885,0,0,0,0.8694648173453399
180,240,0.9242175777618583,0.8784129292486684,0.8917766497461929,0.564516129032258,0,0,0,0.9755192031051242
180,250,0.9864104003297678,0.8489632817817877,0.9063959390862943,0.4677419354838709,0,0,0,0.9756253779594856
190,150,0.9332574740164775,0.9424172157687433,0.8704568527918781,0.4999999999999999,0,0,0,0.9755490235139911
190,160,0.8945493777592564,0.8967525479256971,0.902678102573079,0.7230255839822024,0,0,0,0.8509236649032856
190,170,0.9900938844078353,0.8537794733466617,0.8814213197969544,0.25806451612903225,0,0,0,0.9756204957199038
190,180,0.9944411053384558,0.8568051976140154,0.8966497461928934,0.3870967741935483,0,0,0,0.9756055094752958
190,190,0.9911695821647852,0.8499986695867408,0.9045685279187817,0.3870967741935483,0,0,0,0.9755647215828217
190,200,1.0,0.8708035752061045,0.945989847715736,0.4032258064516128,0,0,0,0.9756204390816803
190,210,0.9362285477795458,0.8867373252402523,0.9076142131979695,0.24193548387096767,0,0,0,0.9755016492163494
190,220,0.9361347197953847,0.8867871469073082,0.9094416243654821,0.5322580645161289,0,0,0,0.9755481400879039
190,230,0.9325335087883745,0.8903368633222248,0.8753299492385788,0.4032258064516128,0,0,0,0.9755927551052112
190,240,0.9359815100100933,0.8862307533832896,0.9094416243654821,0.24193548387096767,0,0,0,0.9755520588876124
190,250,0.9298347638096299,0.8834039153177103,0.8668020304568528,0.24193548387096767,0,0,0,0.975540347886072
200,150,0.9943290429646754,0.8599315117725463,0.8905583756345178,0.25806451612903225,0,0,0,1.0
200,160,0.9891051295255311,0.8779103984622524,0.9587817258883249,1.0,0,0,0,0.9999059326666623
200,170,0.9353100187490038,0.8894635916176747,0.8631472081218274,0.3870967741935483,0,0,0,0.9755111395629305
200,180,0.9397783266446837,0.951492495456674,0.9118781725888325,0.24193548387096767,0,0,0,0.9755529989511845
200,190,0.9198521071882747,0.8901672685108575,0.8748468405391213,0.2224694104560623,0,0,0,0.8332338557950957
200,200,0.9320314416672306,0.8918793235672035,0.9057868020304569,0.3870967741935483,0,0,0,0.9756185473687928
200,210,0.9926644776278627,0.8634356114181377,0.9600000000000001,0.24193548387096772,0,0,0,0.9999593483647594
200,220,0.9926265058871007,0.8571743002603065,0.9076142131979695,0.24193548387096767,0,0,0,0.9756610163902409
200,230,0.9947666662772684,0.898014287559877,0.9100507614213198,0.3870967741935483,0,0,0,0.9755672813446928
200,240,0.9430060794394238,0.8820494060494651,0.8598622189992748,0.6624423963133641,0,0,0,0.869468110139399
200,250,0.9572869640199373,0.8808385636413388,0.9031628270206951,0.9150124069478905,0,0,0,0.9523177250394527
