CPU Power Cap,GPU Power Cap,IPS,Memory Throughput,SM Clock,DRAM Active,FP Active,Performance
120,150,0.6229821008063854,0.5965669745540776,0.961071317346621,0.4633233673680449,0.3736100815418828,0.5978185562376822
120,160,0.6096292024072346,0.4408502834353141,0.9405373945096518,0.09874721065485917,0.12745324405449088,0.5554640711156845
120,170,0.6470179133452035,0.610416110249185,0.9654653039268424,0.7401344636071324,0.6361075544174135,0.6248883644180016
120,180,0.6305770832558539,0.5757125526362384,0.9585798816568047,0.08130982740141184,0.13404565322972314,0.5850213866606032
120,190,0.6334990860430889,0.5886790437435182,0.9787189868161529,0.1714898177920686,0.16901408450704225,0.6043371608989897
120,200,0.6370133961291983,0.5930637689512112,0.9585798816568047,0.1771309302194393,0.23721275018532242,0.597711965974833
120,210,0.6239249671939625,0.5773168118340463,0.9577637216894511,0.12048638060391025,0.241864983001457,0.5912882985661828
120,220,0.6273537910068241,0.5744576222706195,0.9491940420322383,0.10607236574638726,0.23603691112190384,0.5912776376656426
120,230,0.6363738018510965,0.5868432208905693,0.9629398941139833,0.4490325492187059,0.2757598220904373,0.5978109435962212
120,240,0.6346424004804856,0.5927734112832829,0.9594103602200768,0.25008931761343334,0.36767976278724973,0.6042378182098241
120,250,0.6263819967049278,0.6107466320335395,0.963440405748098,0.4872913795743377,0.5764587525150905,0.6111001315812205
130,150,0.6673778315905532,0.6177440659638552,0.9325005478851632,0.25683775951728793,0.4851330203442879,0.6321166278413871
130,160,0.7071365756419368,0.6679927476352201,0.9615964729086901,0.2311749994746023,0.3413421706710853,0.6789879218412593
130,170,0.659867723273148,0.49679445179665743,0.9511286434363359,0.21237743638601086,0.3348982785602504,0.6320592707405782
130,180,0.6646839023444638,0.6135658916667251,0.9443786982248521,0.1707103186202865,0.1935979513444302,0.6249219414942514
130,190,0.6745969404546931,0.6325731330844871,0.9802389192810093,0.20708204412627151,0.29976082912569757,0.646955830462864
130,200,0.6856996323542134,0.6671318655150493,0.9776076110917739,0.19208540865435134,0.2021541010770505,0.6790162946516545
130,210,0.6684707021805235,0.6180203991401414,0.9563883410037256,0.13893850978524078,0.21283255086071984,0.6320963825632593
130,220,0.69499048013561,0.6414085639777574,0.961993627674101,0.22714156154670626,0.2892741061755146,0.6547576836848874
130,230,0.6812845749958848,0.6540149173136409,0.9609003364659474,0.15803963600445536,0.12261806130903065,0.6706191300322012
130,240,0.6906429365870634,0.6692668758002043,0.9680937463742894,0.21268099951663408,0.2783761391880696,0.6788660056049293
130,250,0.6644489190384861,0.6308632231635056,0.9438965592811747,0.17545948950021834,0.2660406885758998,0.6394521181909892
140,150,0.7926376755647796,0.7377854734275017,0.9827630563416516,0.2926511021016823,0.3012859767299449,0.753325434714621
140,160,0.767249271472942,0.7424827873189831,0.9780407626561474,0.2977253781112302,0.3380281690140845,0.7638284359703784
140,170,0.7782593079889243,0.7373865033375046,0.9814595660749507,0.20626414195546028,0.3455399061032864,0.7638026318901895
140,180,0.7653356899708879,0.6910369396188253,0.972829368433764,0.27517116171227335,0.3449267030755964,0.705081366854824
140,190,0.7967797280637562,0.7361488307980704,0.9843066632364292,0.1458595461111888,0.4298836497244335,0.7534213629812929
140,200,0.749033229868449,0.5553331865391484,0.9723463349836975,0.2489227202134873,0.27249209542972114,0.7049625214643838
140,210,0.7357952563539403,0.5675661811705324,0.9746055226824457,0.2706323687031082,0.29577464788732394,0.7142021678889786
140,220,0.7886111374285028,0.7327542590319687,0.9669953977646286,0.30915803263070146,0.22159624413145534,0.7533142355878129
140,230,0.7444555241548505,0.717203221919798,0.9769608460279492,0.24993728763312126,0.3380281690140845,0.7236607544987258
140,240,0.7499725624930373,0.5681168000318096,0.9704142011834319,0.3224365844944623,0.18309859154929578,0.714207368822362
140,250,0.7457458454082881,0.6961357556124395,0.9893984220907298,0.987406216505895,1.0,0.7142933718065552
150,150,0.7988116471492832,0.7690230259308052,0.9760623991393222,0.314722790607035,0.38796414852752875,0.7745349671112008
150,160,0.8361342873169763,0.7944753156414367,0.9836573682727529,0.7211759301791455,0.5915492957746479,0.8208410877085269
150,170,0.7672733005766892,0.7622779779294213,0.9609467455621302,0.23246397522924855,0.34178403755868547,0.7534593244455536
150,180,0.7860701430728922,0.752288696962302,0.9499013806706115,0.19006788138620934,0.2967136150234741,0.7534175356009514
150,190,0.8386377295775854,0.8016988649297724,0.9842209072978304,0.6890215893431327,0.8209255533199195,0.8207685046993319
150,200,0.8267099742962367,0.7404206666206529,0.9856673241288625,0.2686673812075741,0.3755868544600939,0.7638160639335421
150,210,0.8042719984095819,0.7687540449675353,0.9685314685314684,0.2786709539121115,0.3649167733674776,0.774607413797725
150,220,0.8054794926986278,0.7474040186096015,0.9935568704799473,0.5492437775395972,0.39436619718309857,0.7637685186435111
150,230,0.8329707733748162,0.8022382237053354,0.9763313609467456,0.23988159036390544,0.386317907444668,0.820753752913753
150,240,0.8100682087580214,0.798792902180798,0.9910554561717352,0.28664722450709135,0.4362921716344579,0.8087574055706398
150,250,0.8334085238068939,0.803860962149607,0.9873203719357565,0.2516204767008625,0.37826961770623735,0.8208029023255052
160,150,0.9095464603536961,0.8732058926660003,0.9886208466090123,0.3248412894715146,0.48970747562296846,0.8871079344036588
160,160,0.9053070706932554,0.8745573956222362,0.9895311788802913,0.30230576854371066,0.3596966413867822,0.8870378018239053
160,170,0.9045852311311877,0.8623819231127033,0.9798209679866484,0.31714623354494736,0.4593716143011917,0.8869758652548672
160,180,0.8527626030978912,0.840069539502819,0.9894645692019051,0.20024573236086057,0.39574029543112327,0.8332562527098573
160,190,0.873132215081435,0.8748581656411915,0.9764830829919586,0.22920273724132245,0.29469122426868904,0.8729203884596053
160,200,0.9088219553342318,0.8693119898320166,0.9913518434228492,0.3067029433588919,0.5113759479956662,0.8870319312689559
160,210,0.8763649131788849,0.8186158140743222,0.9921104536489151,0.40677793089368647,0.3903420523138832,0.8332682541121113
