CPU Power Cap,GPU Power Cap,IPS,Memory Throughput,SM Clock,DRAM Active,FP Active,Performance
120,150,0.6514252851932572,0.682340557053816,0.946834897012833,0.667423259835711,0,0.6524270107632251
120,160,0.6570173766784573,0.6837227745047544,0.9280707430173623,0.5349654128837008,0,0.6524860486605153
120,170,0.6508832949125313,0.6826063374963106,0.9401488191523779,0.7608625162127107,0,0.6524755625475407
120,180,0.6511861833690988,0.6802564882547327,0.9183651461231532,0.555501513186338,0,0.6524427245595086
120,190,0.651632040448946,0.681541226351762,0.9360509004637119,0.2772373540856031,0,0.6525260853393156
120,200,0.649801626453552,0.6827302755319951,0.9226787447428016,0.3840250756593169,0,0.6524831875816978
120,210,0.6524290983669674,0.6816321407695916,0.9354038606707645,0.3614353653264159,0,0.652457615336593
120,220,0.6503962078571277,0.6860419873779611,0.9315185841675742,0.47585904532251877,0,0.6580292428374249
120,230,0.6471451005678371,0.6857600930014525,0.9224630648118192,0.12527021184608733,0,0.6580558667861954
120,240,0.6491405662102706,0.6841904764660607,0.9209533052949423,0.3460332900994379,0,0.6525068271098755
120,250,0.6555619060132709,0.6836977083851777,0.9261296236385205,0.40764159100734976,0,0.6524538412577364
130,150,0.7205864266690921,0.7391284658522049,0.9453839592953148,0.3002004480603702,0,0.7196088395332965
130,160,0.7008078667366872,0.7232287959195879,0.9440214005997191,0.24496196062489112,0,0.7064054397293723
130,170,0.7027365527421239,0.7232268861200012,0.9454120532890384,0.24937568964515944,0,0.6999222994690675
130,180,0.6964407802676187,0.7259462285316343,0.949352235908777,0.4325454439862942,0,0.7063791804222637
130,190,0.7177951350619178,0.7385283981411284,0.9519720008235052,0.4995873128168848,0,0.7129276301734352
130,200,0.7012758095708213,0.7227884810148558,0.9391541161871008,0.48882048899471514,0,0.7063636762546454
130,210,0.7187422914654344,0.7387026673534229,0.9291491426722743,0.9241245136186769,0,0.7128173203366902
130,220,0.7147964703648729,0.7348763404767555,0.9322008527405032,0.40937336662988555,0,0.7128684149014823
130,230,0.7164406373264377,0.7367409993460383,0.9390312049645598,0.497347010965688,0,0.712839546074921
130,240,0.7184281737020031,0.735718388476385,0.9303255786594512,0.3035609008371654,0,0.7128620748064581
130,250,0.6994812716552493,0.7300773372378129,0.9315055263958435,0.14344619315872,0,0.7063439222288725
140,150,0.7725789825599388,0.7948527654617898,0.9560659980588806,0.2624513618677043,0,0.78558237534543
140,160,0.7747868952320707,0.7989434630157359,0.9495956001294079,0.4916342412451362,0,0.7856557261529827
140,170,0.773492340725993,0.7953586294499001,0.9457133613717243,0.22055771725032425,0,0.7855722607778389
140,180,0.7744917268910595,0.7962504126959751,0.9419202231756926,0.31874720928749123,0,0.7856725175272042
140,190,0.7746220640185127,0.7938871521585181,0.9666138074048931,0.3248070421636793,0,0.7777845915703345
140,200,0.7729206874492606,0.7962087231684098,0.9229375606599806,0.31050583657587544,0,0.7856601223706937
140,210,0.7759789910914549,0.7984082533266578,0.9589129731478486,0.532295719844358,0,0.7856044062405824
140,220,0.7752465084992058,0.7972942812018274,0.9345842769330314,0.1946822308690013,0,0.7855839244119757
140,230,0.7774980006963942,0.7910701977680049,0.9482845490079607,0.4932703961217069,0,0.7699464637355603
140,240,0.7746562272636804,0.7959902607278724,0.9498119872077051,0.31874720928749123,0,0.7856347264966785
140,250,0.7754192938421396,0.7936989670285031,0.9615223467390785,0.4023729029788863,0,0.7776487875826587
150,150,0.8237109225051956,0.84233742997958,0.963904422979156,0.2957198443579766,0,0.8368463926139373
150,160,0.8490790467967372,0.8522425372372847,0.9528123122429173,0.4066147859922179,0,0.8368571908612964
150,170,0.8267115780363876,0.8438853470292824,0.9602994869898784,0.3630489160644803,0,0.8369986805725885
150,180,0.8451541023736635,0.8525099091794353,0.9533669177797292,0.37625069483046136,0,0.8368314859484659
150,190,0.8442002955534516,0.8526491235177353,0.9517031011692934,0.42905780989438574,0,0.8368520298358121
150,200,0.8475633961261528,0.8532268378927387,0.9700050838840873,0.47262367982212344,0,0.8369536947094227
150,210,0.8222153826223774,0.8397381437727401,0.9807761072042772,1.0,0,0.8369117708699745
150,220,0.8466686963640642,0.8530064570720002,0.9597448814530666,0.40661478599221784,0,0.8459780597237889
150,230,0.8227262154831774,0.8366046033738012,0.9521701374108191,0.02594033722438392,0,0.8279717728583247
150,240,0.8262672168193955,0.8415487806886768,0.9472662568747978,0.36040856031128404,0,0.836956860495782
150,250,0.849764468268973,0.8527456186547518,0.9708369921893053,0.4409394107837687,0,0.8369002350808504
160,150,0.9286063083455639,0.924483779518185,0.974441928178583,0.18055971266087997,0,0.9166672102492037
160,160,0.8999459028360755,0.9109470821541769,0.9792200681880397,0.02985633043998803,0,0.9165867108557532
160,170,0.8984522353883643,0.9097425821647871,0.9460717218724336,0.022747680335228972,0,0.9164960471457854
160,180,0.9243067783583309,0.926934052388035,0.9762337306821293,0.02985633043998803,0,0.9165697837317895
160,190,0.9252243795423514,0.9273733062929966,0.9743658058500009,0.8117799649042496,0,0.9276469740449722
160,200,0.9268067352225335,0.9237646035595029,0.9923599532140457,0.03269979048189165,0,0.9165995403597608
160,210,0.9269786738692768,0.9227213073280912,0.9702610556703083,0.011373840167614486,0,0.9165155577785584
160,220,0.925997899987412,0.9226596480842892,0.9451758206206605,0.014217300209518108,0,0.9167006307151286
160,230,0.9248899703097251,0.9261259343343108,0.9998257969788218,0.08530380125710864,0,0.9165437320372415
160,240,0.9268584376677651,0.9244379443281022,0.9753378294303562,0.01706076025142173,0,0.9166094146477078
160,250,0.9247496032258979,0.9248643752929806,0.9962421919717293,0.5317270278359773,0,0.9165765202263249
170,150,0.9543437655846538,0.9632995413417142,0.995754626664642,0.6578257762248868,0,0.9745936014094435
170,160,0.9566333347985603,0.9639800478709482,0.979274919285087,0.5507027713809258,0,0.974539162532775
170,170,0.9553176698641569,0.9644600254435689,0.9517031011692934,0.47828158500754386,0,0.9746084643794639
170,180,0.9582731590016468,0.9639120814738887,0.9770564971378394,0.5733343921226077,0,0.9747024386749977
170,190,0.9598624186595769,0.9629195473945195,0.9789580018354802,0.6035098864448504,0,0.9746088695793841
170,200,0.9549873575599183,0.963064467480811,0.9821271763315484,0.5793694909870563,0,0.9745602303788877
170,210,0.9872679505454995,0.9765051246288912,0.995437709215035,0.5748431668387199,0,0.9746366530035506
170,220,0.9586984888241441,0.963263030467261,0.9678658910992414,0.672913523386008,0,0.9745606590262373
170,230,0.9592756508112444,0.9634438997222452,0.9700843132464891,0.586913364567617,0,0.9746120818283547
170,240,0.9862028325233322,0.9775436504951013,0.9811764239827281,0.6397204796315413,0,0.9746439000924797
170,250,0.9585852898808679,0.9641637256547364,0.9963884615638556,0.5250536012070197,0,0.9745753859340618
180,150,0.990145167894137,0.9889471795732466,0.9860886444516338,0.7870460440985733,0,0.9998392639225998
180,160,0.989239826096542,0.9916938186153376,0.9505702898600604,0.1824654358804537,0,0.9999500360380994
180,170,0.9914401936058544,0.9959737952347609,0.9492486766659554,0.23437370643265173,0,0.9998788883578267
180,180,0.9930404735689989,0.9879448241537562,1.0,0.6022211413748378,0,0.9999271329213035
180,190,0.9892418659060308,0.9948785541080948,0.9466054502777452,0.330325358059442,0,0.9999375674635671
180,200,0.9898712422876084,0.9920271654523042,0.9492486766659554,0.026740624223859588,0,0.9999135090007915
180,210,0.9893415067017715,0.9975088689935357,0.956187145935007,0.025167646328338438,0,0.9999273801828191
180,220,0.9916908178721818,0.9910968615626792,0.9786545702347929,0.2611143306565113,0,0.9998623422555774
180,230,0.9919677537335826,0.9907614891806961,0.9515614997556392,0.22021690537296135,0,0.9999019685200876
180,240,0.9883090057566912,0.9925708796073918,0.987706243934002,0.38505188067444873,0,0.9999331846820271
180,250,0.9924859257663032,0.9968141070529478,0.9568479525320595,0.08651378425366336,0,0.999928424864072
190,150,0.9936643532756341,0.9932650628208323,0.9624648086070059,0.24538455170129975,0,0.9999285546766881
190,160,0.9913134636607188,0.9939181564067988,0.951231096457113,0.330325358059442,0,0.9999547960618023
190,170,0.998006299267074,0.9863076050534458,0.9883532837269492,0.6530479896238651,0,1.0
190,180,0.9874427925936644,0.9936218481072732,0.9509006931585867,0.20291414852222867,0,0.9999272812781982
190,190,0.9921986492589072,0.9925697221530967,0.9505702898600604,0.23437370643265173,0,0.9999747701098592
190,200,0.9928165940429278,0.9922942480308813,0.9551959360394281,0.025167646328338438,0,0.9999732493093336
190,210,0.9893058325955026,0.9946725272435807,0.9542047261438493,0.025167646328338438,0,0.999923844354775
190,220,0.9951231509163536,0.9931070703095614,0.9634560185025848,0.1903303253580594,0,0.9998220949273305
190,230,0.993264753212336,0.9947321361397745,0.9624648086070059,0.45459061180561305,0,0.9999155674005449
190,240,0.9931686096381044,0.9901370425885309,0.9624648086070059,0.23594668432817287,0,0.9998809960627691
190,250,0.9871084108775267,0.9920514719924997,0.9485878700689029,0.47503932444738795,0,0.9999163833451349
200,150,1.0,0.9951470835045404,0.9634560185025848,0.31302260120870934,0,0.9999334566729932
200,160,0.9977033880129367,0.9916776142552071,0.9766721504436352,0.3696498054474708,0,0.9999214953919267
200,170,0.9903328968466564,0.9907461529112871,0.9532135162482704,0.12269227585064987,0,0.9999763527364561
200,180,0.9943042056708329,0.9881537446540082,0.9509006931585867,0.2516764632833844,0,0.9999374809202594
200,190,0.9918914039660185,0.9949005457397002,0.9509006931585867,0.09280569583574799,0,0.9999492942203052
200,200,0.9942715294913927,1.0,0.9604823888158484,0.017302756850732678,0,0.9999208154310566
200,210,0.9945288906944934,0.9920896679842355,0.9624648086070059,0.07392996108949416,0,0.9999351566198837
200,220,0.9953019277780477,0.9966011354626635,0.977030087350372,0.5529345006485084,0,0.9999612067107927
200,230,0.9955788328327205,0.9994140387631446,0.9532135162482704,0.1289841874327345,0,0.9999295746341285
200,240,0.9933478645326183,0.9949051755568803,0.9634560185025848,0.14943290007450943,0,0.999922546242363
200,250,0.9911844015432433,0.9921052936172186,0.9634560185025848,0.26583326434307475,0,0.9999040515973308
