CPU Power Cap,GPU Power Cap,IPS,Memory Throughput,SM Clock,DRAM Active,FP16 Active,FP32 Active,FP64 Active,Performance
120,150,0.6024836592692001,0.8236158874973161,0.880050505050505,0.009836065573770493,0,0,0.8626259607173357,0.8570260000302954
120,160,0.6214185811907879,0.8615296296491718,0.9053677803677803,0.010088272383354352,0,0,0.8800849591626706,0.8708954401785842
120,170,0.6177514867937566,0.8969668061396241,0.9198730728335991,0.5849870578084556,0,0,0.9531169940222034,0.8851861613675299
120,180,0.5910155087611401,0.8550966373474461,0.9441620148856991,0.5591026747195859,0,0,1.0,0.899897977277984
120,190,0.5840016928337822,1.0,0.9328419328419327,0.0,0,0,0.922043991044845,0.9152489569735256
120,200,0.6053521059055434,0.838177952016378,0.9482152607152606,0.5742135578201152,0,0,0.8768758510859279,0.9309873040080447
120,210,0.5996436343646574,0.8459342665534,0.9617354096520763,0.021857923497267763,0,0,0.8290302685264257,0.9474280417463348
120,220,0.5809139218901956,0.9968219986607111,0.9668034511784511,0.01639344262295082,0,0,0.8772559066325079,0.947331902781429
120,230,0.6153326714892442,0.856286113260545,0.9760451739618407,0.644808743169399,0,0,0.8708558686782428,0.9472419133151463
120,240,0.6156845435922758,0.8469152189627553,0.9898268398268397,0.01686182669789227,0,0,0.8435378797120897,0.9642469917876342
120,250,0.5921300638346144,0.9512448758657033,0.9858405483405484,0.01686182669789227,0,0,0.8580944247895572,0.9642230757006529
130,150,0.6476946575421741,0.8123357465442596,0.8819768194768194,0.6305170239596469,0,0,0.9301758304320218,0.8709183539505883
130,160,0.696798778734102,0.8439326097624035,0.9059181559181558,0.005044136191677176,0,0,0.8953951257964919,0.8851806700989057
130,170,0.6872481267197535,0.8197202450362227,0.909988038277512,0.5953408110440035,0,0,0.9270708795900938,0.8998953858989007
130,180,0.6910898426312494,0.8498018710130169,0.9270406770406769,0.6007975188303059,0,0,0.9091513375031737,0.9152197598330776
130,190,0.6709744471064777,0.8314505363465121,0.9514059514059514,0.0,0,0,0.8679299282202784,0.9151599831335528
130,200,0.6825419012662011,0.872437646090448,0.9545805274971941,0.021857923497267763,0,0,0.8533684410285607,0.9309743992409775
130,210,0.6509409597444171,0.8612569450673534,0.9545805274971941,0.03278688524590164,0,0,0.8793291583641711,0.9473310483706607
130,220,0.6974942679982925,0.841811330000328,0.9760451739618407,0.6994535519125684,0,0,0.9343153999430684,0.9641872447707595
130,230,0.7002484209370585,0.8608229034493693,0.9702020202020202,0.6857142857142857,0,0,0.8970355007929731,0.964207528421622
130,240,0.6457373505561966,0.8524815962454024,0.9858405483405484,0.011241217798594848,0,0,0.9002805904599243,0.9641011532451328
130,250,0.6600520036543611,0.858108537474745,0.9812409812409811,0.011241217798594848,0,0,0.8567963889227767,0.9816523041459301
140,150,0.7471043136553434,0.8215020787004137,0.8654655529655528,0.020176544766708705,0,0,0.9067113359171428,0.8710018553315874
140,160,0.7257793623238897,0.8267661444785067,0.909988038277512,0.0051768766177739435,0,0,0.8825789923142612,0.885175061477258
140,170,0.7641670949489512,0.8207130532969613,0.9142244816586922,0.0051768766177739435,0,0,0.9033304867634501,0.8999219143309058
140,180,0.7085062943588013,0.8225112519324832,0.9258804258804257,0.0,0,0,0.8979250813580445,0.9152244634447967
140,190,0.7818256813634191,0.8410958036755433,0.939513377013377,0.0,0,0,0.813640455143444,0.9310694398884909
140,200,0.7315174693282352,0.8252982487613642,0.9441463243546576,0.6612021857923499,0,0,0.8862700445962615,0.9473620059222866
140,210,0.7284879502991771,0.8216997409285417,0.965610970819304,0.027322404371584702,0,0,0.8906869721985008,0.9473280737674166
140,220,0.7826042315747269,0.8554492296334804,0.976641414141414,0.005620608899297424,0,0,0.8865584970111017,0.9643125663089775
140,230,0.7544479498830581,0.8806713605254749,0.9757215007215007,0.011241217798594848,0,0,0.9168769061851897,0.9641318153400117
140,240,0.7725659301022464,0.9215189896649001,0.987680375180375,0.022482435597189696,0,0,0.9186385262901062,0.98173608725399
140,250,0.7538683308039624,0.8654918331582562,0.9913600288600288,0.6913348946135832,0,0,0.9364401610345247,0.9817767521079506
150,150,0.7682097538658192,0.8028966648659244,0.8830775705775705,0.6052963430012611,0,0,0.9741925595042589,0.8708643577386905
150,160,0.8115353995582506,0.8170913292845724,0.8947368421052632,0.0051768766177739435,0,0,0.8552519214346712,0.8852576507778428
150,170,0.8028305115501947,0.8040581881882409,0.9238499863499863,0.5104120513956579,0,0,0.9602834260391905,0.9000263156145072
150,180,0.8068514402063756,0.8223339647430656,0.9374829374829373,0.0,0,0,0.921868580792577,0.9152346092334313
150,190,0.795052379950305,0.8531576642412794,0.9366127491127489,0.01595037660611431,0,0,0.803992891268724,0.9309394687711667
150,200,0.7579088220990069,0.8524400732364937,0.9557730078563411,0.021857923497267763,0,0,0.8838362273460477,0.9474307162883145
150,210,0.7770631033837333,0.8276515251447054,0.9671015712682379,0.005464480874316941,0,0,0.8609403169181137,0.9642240428120641
150,220,0.7810611053388944,0.8522976103164261,0.9683621933621932,0.6913348946135832,0,0,0.9085323898987434,0.9643189684994828
150,230,0.7783156263584962,0.8747140704959749,0.98001443001443,0.01686182669789227,0,0,0.9335659387580821,0.9817803208518272
150,240,0.8094828966471047,0.8578662816879632,0.981547619047619,0.011241217798594848,0,0,0.9081615225082348,0.9817595885117579
150,250,0.7974704878976843,0.8531477996590526,0.9931998556998556,0.01686182669789227,0,0,0.8421471269976821,0.9816698122911995
160,150,0.8484710066020991,0.7955811330388558,0.8830775705775705,0.005044136191677176,0,0,0.8897370207361666,0.8710405654952051
160,160,0.8703299112843552,0.8352050146947864,0.8882409622541202,0.01553062985332183,0,0,0.8637916310845433,0.9000072499695895
160,170,0.8567101836531317,0.8018851537808076,0.9163083538083537,0.0,0,0,0.9242366191981907,0.9152343803230558
160,180,0.8734588909761167,0.8336752795175255,0.9308114933114934,0.0,0,0,0.8007478016017724,0.9309426774976393
160,190,0.8729765719889886,0.8413490710889971,0.9465312850729517,0.03278688524590164,0,0,0.8960053135971155,0.9473483663120992
