CPU Power Cap,GPU Power Cap,IPS,Memory Throughput,SM Clock,DRAM Active,FP16 Active,FP32 Active,FP64 Active,Performance
120,150,0.5780510878014361,0.7934364762842249,0.7993891264508246,0.5878328402366866,0,0.8142857142857143,0.9459594696022018,0.8180639282057782
120,160,0.6299026821070021,0.8550417254408487,0.8120342089187538,0.7073902859960552,0,0.0,0.7209969977483114,0.8436053672825574
120,170,0.6221491026172576,0.8454281297463324,0.8527183872938301,0.6208394970414202,0,0.0,0.8109582186639981,0.8435225051624754
120,180,0.5835582207010527,0.8380031323679147,0.8426196829887791,0.7487023772448872,0,0.0,0.8742807105328998,0.8708892370144606
120,190,0.5976954489783942,0.9320147620449016,0.9039642478217534,0.7210175957645594,0,0.8571428571428571,0.8617713284963724,0.8707464736223751
120,200,0.5954490118102137,0.8524336739698873,0.9039642478217534,0.6316762690750545,0,0.0,0.8041030773079811,0.870946211029323
120,210,0.5728888751043936,0.8407600220551175,0.8935472462463429,0.6978550295857988,0,0.0,0.7939704778583937,0.8437340466252461
120,220,0.5884157012916181,0.8351210832715993,0.897598302414558,0.8035204505346205,0,0.0,0.6701275956967727,0.8997258840875528
120,230,0.6451753112185298,0.8999688792820589,0.9357939748577307,0.5824833904287346,0,0.0,0.8591443582687016,0.8998854483623832
120,240,0.6227184934211346,0.8944243738364968,0.9205864386072082,0.6961086456278762,0,0.0,0.8493036443999668,0.899911093565018
120,250,0.6137481537507166,0.8927240099721607,0.9474648747709223,0.7516436554898094,0,0.0,0.8173491229533261,0.8997633823867803
130,150,0.6405876347560135,0.7998788031667747,0.7905925473427,0.6367665187376725,0,0.0,0.7965786840130099,0.8435518011595778
130,160,0.6736722836808725,0.8424953403490254,0.8488698839340256,0.5661427514792899,0,0.0,0.8760820615461598,0.8436435540808435
130,170,0.6894863172742476,0.8340420062038473,0.8582451853518953,0.6916783452714627,0,0.0,0.8116087065298975,0.8707831862323042
130,180,0.641418684762979,0.8339506736620628,0.8530366845641899,0.7188116370808678,0,0.0,0.8715286464848637,0.870766941924367
130,190,0.6208080372961052,0.838087699536234,0.8918110793171076,0.7250986193293883,0,0.0,0.7973480110082563,0.8708640558054915
130,200,0.6482496263791673,0.8331828037737256,0.8744494100247564,0.8085941555071109,0,0.0,0.6100825619214413,0.8998386167977329
130,210,0.6374272764999328,0.8413756710404806,0.9363726971674758,0.6240657116163189,0,1.0,0.8233675256442332,0.8998290369166373
130,220,0.6875007834235285,0.9047658109596793,0.9199755650580329,0.6206648586456278,0,0.0,0.919022600283546,0.8998585481727169
130,230,0.6862812896621676,0.8988804998257918,0.9040928527794746,0.6808568923953539,0,0.753968253968254,0.8581505573624664,0.8998429713565723
130,240,0.6768737964038594,0.907202754860075,0.9468540012217471,0.7127575060267367,0,0.0,0.863564339921608,0.9309429944907934
130,250,0.6604050022697419,0.9160966839521959,0.9193646915088577,0.7489658667543283,0,0.0,0.8081060795596698,0.9309266591112777
140,150,0.7443621598138217,0.84306363172013,0.8043372021991447,0.6732310157790926,0,0.0,0.8473229922441833,0.8436391115348957
140,160,0.7499929340837503,0.8383278702942598,0.8067388997845867,0.7457243330219039,0,0.14285714285714285,0.8944208156117088,0.8709103406042876
140,170,0.7388545641346023,0.8383921413421824,0.838568626820564,0.7352460292743692,0,0.0,0.924693520140105,0.8708304786681407
140,180,0.7076221208022557,0.8465139721875498,0.9097514709192038,0.6735894840651924,0,0.0,0.8312484363272455,0.8997851376862102
140,190,0.724081248708107,0.8554341171018494,0.8918753817959683,0.6958757944334867,0,0.6031746031746031,0.8976315570010842,0.8999356977696474
140,200,0.7747897182966211,0.8984554088597075,0.9187538179596823,0.7540885930309007,0,0.0,0.9835918605620882,0.8999394677724483
140,210,0.7620417781151487,0.9182697782874357,0.9138668295662797,0.7143874643874645,0,0.15079365079365079,0.9282656436772024,0.9310053309211567
140,220,0.7416289944129173,0.9023508545230468,0.9871716554673182,0.8464140916063992,0,0.753968253968254,0.8866719484057487,0.9309038149909955
140,230,0.7133402947481957,0.9028712244987703,0.9547953573610262,0.8431541748849442,0,0.0,0.74842242793206,0.9310369837236234
140,240,0.7415179606753037,0.9074885918889939,0.9474648747709223,0.6971564760026299,0,0.15079365079365079,0.9105718177522031,0.9308911633452586
140,250,0.7235490072942228,0.9131357054987828,1.0,0.7636354920008767,0,0.0,0.7643996886553803,0.9309569159261681
150,150,0.7867568481693235,0.8423972424337756,0.7928495643507056,0.6526328765701236,0,0.8571428571428571,1.0,0.8708562061989904
150,160,0.8083238347350175,0.8419304316646539,0.8188920682892326,0.836278936987439,0,0.8571428571428571,0.8101075806855141,0.8708990397588331
150,170,0.7982091303686494,0.8452082551087026,0.8860238562196573,0.8388157894736843,0,0.8571428571428571,0.6626219664748562,0.8998163877885084
150,180,0.7837564427194847,1.0,0.8420409606790341,0.7316061974462783,0,0.0,0.8174881160870653,0.8708628923966177
150,190,0.7807950938436972,0.8413181653660236,0.9004276114844226,0.6706114398422091,0,0.9047619047619047,0.9607483390320518,0.8999600319801285
150,200,0.8071031635408962,0.90538878909963,0.9425778863775197,0.7928583168967783,0,0.9047619047619047,0.808238123036722,0.9309179797415409
150,210,0.7918806087314414,0.9025707291606766,0.9328039095907147,0.7759766053035284,0,0.9047619047619047,0.8953868178911961,0.930928752575035
150,220,0.7930100452421962,0.8986129856833425,0.9169211973121563,0.7226536817882971,0,0.0,0.8512842965557502,0.930905816671769
150,230,0.8036601980481473,0.8966964117586704,0.9822846670739156,0.7629369384177077,0,0.9047619047619047,0.7882995580018349,0.9309936393390286
150,240,0.7795204117930158,0.9068802720582182,0.9920586438607207,0.7529243370589525,0,0.9047619047619047,0.7535721235370973,0.9642595611503153
150,250,0.7819218941825088,0.9031643906822766,0.9645693341478313,0.7716688582073197,0,0.9047619047619047,0.7622869930225447,0.9641899710878553
160,150,0.8749270595535256,0.8463448378509116,0.8102112336430569,0.7255398110661269,0,0.0,0.8816612459344509,0.8708045654674382
160,160,0.8612562246857077,0.8455262276615825,0.8460920168472493,0.7359078168794768,0,0.0,0.7575681761320991,0.8708665832216871
160,170,0.8137092304123987,0.8578256766219138,0.8601099572388514,0.8304637847907079,0,0.0,0.8728073833152642,0.8999758127906825
160,180,0.8252824676893655,0.8469469560893439,0.8497251069028711,0.6731728029804952,0,0.0,0.9639173824813057,0.9309898491898109
160,190,0.8946258217355284,0.9159647591696178,0.902871105681124,0.7493151435459127,0,0.0,0.9085911655964196,0.930926735514899
160,200,0.8744441056957281,0.9094857865141301,0.9059254734270005,0.8125342428227044,0,0.0,0.701414950101465,0.9308034516696545
160,210,0.8918011317840672,0.9152648249064969,0.9114233353695784,0.7206744466359851,0,0.0,0.7675687321046342,0.9308936539198304
160,220,0.8771385087426176,0.9903923240072662,0.9468540012217471,0.7581634889327197,0,0.0,0.8273844272092958,0.9309446601510339
160,230,0.8491428008805729,0.9143303576965707,0.9578497251069029,0.7195101906640369,0,0.0,0.8510202096016456,0.9642232812613619
160,240,0.8331400591818242,0.9061730086405093,0.9637428581695353,0.7368096646942799,0,0.0,0.8831844471588987,0.9641681862989375
160,250,0.835859013325978,0.9026623435930223,0.9695641237557944,0.8894230769230769,0,0.0,0.7958027344037442,0.9641568107356946
170,150,0.8830733603845491,0.8561512466891955,0.8142622898112722,0.6774499117616527,0,0.0,0.9777332999749815,0.870832056508293
170,160,0.9245279320562838,0.8530865325093107,0.8582451853518953,0.740760925983598,0,0.0,0.8132349261946459,0.8998860195091112
170,170,0.8814033513842556,0.8567093900001015,0.870494807574832,0.8069458141573524,0,0.0,0.8100867317154534,0.8998231834384206
170,180,0.9706567281465776,0.8992872679054065,0.885766646304215,0.7331319855358318,0,0.0,0.8792775136908236,0.9310063854704528
170,190,0.9413976372499975,0.8975795748864827,0.8656078191814294,0.7606084264738112,0,0.6031746031746031,0.9533539043171269,0.9309051749105836
170,200,0.9202319181553966,0.9006248386176541,0.9346365302382407,0.7692239206662284,0,0.0,0.7271634281266505,0.9309098506194822
170,210,0.9364577259133753,0.9226489481535605,0.9034819792302993,0.652332621082621,0,0.0,0.8751841659022044,0.964146828654201
170,220,0.9247766782145457,0.9036334565758866,0.899708936720687,0.8015285996055227,0,0.0,0.8373265243049937,0.9641484349522111
170,230,0.866445214264606,0.9134545237233458,0.9508067124222932,0.8007889546351085,0,0.15966386554621848,0.78895200812374,0.9641337817788573
170,240,0.8897576355080199,0.9137110441339138,0.9650364727442595,0.8205128205128205,0,0.0,0.8320137161694802,0.9641606462702511
170,250,0.8832326415046955,0.9089214416108806,0.9676237018937079,0.7602317554240631,0,0.0,0.8532649487115338,0.9641418294956641
180,150,0.9453397218057183,0.8575685924302234,0.8217856798379577,0.8361686390532543,0,0.0,0.8208656492369278,0.8708763587102568
180,160,0.9082290846846014,0.8604912337673319,0.8485033598045204,0.6749191869384178,0,0.0,0.9389611653184334,0.8998931303465768
180,170,0.9086937295631414,0.8596861543249339,0.8454489920586438,0.6454635108481263,0,0.0,0.9880813387818641,0.9309075280392564
180,180,1.0,0.930205306533434,0.8814905314599877,0.7876191650230112,0,0.0,0.8812581658466073,0.9309090560512586
180,190,0.9706216099056271,0.918654558903288,0.8937080024434942,0.6300953320184088,0,0.0,0.8812581658466073,0.9309080475627742
180,200,0.9428319885970456,0.9114170187479776,0.9181429444105069,0.7365083278544817,0,0.753968253968254,0.8606593834264589,0.9641553847113978
180,210,0.9349494950787866,0.9098669025526882,0.9158791189047397,0.8288954635108482,0,0.0,0.863051700540111,0.964139026711427
180,220,0.9553294762775506,0.9163238877444134,0.9423982176865858,0.6489151873767258,0,0.0,0.9927960676389646,0.9641989705092047
180,230,0.8768141277126793,0.9211721235041477,0.937223759387689,0.7797090729783038,0,0.0,0.8541038131539832,0.9641324049935136
180,240,0.8963037869777863,0.9052678580489342,0.961802436307449,0.8217455621301776,0,0.0,0.8854214190054306,0.964182430718442
180,250,0.9121585856961807,0.9084523757172703,0.9527471342843796,0.8231015779092701,0,0.7983193277310925,0.7889520081237399,0.99991739873689
190,150,0.9536456078778743,0.8502383102803233,0.8200495129087226,0.8024174711927748,0,0.0,0.8198648986740057,0.8708593085819224
190,160,0.9063525572365918,0.8625242284937236,0.8327814037231134,0.785541887262535,0,0.0,0.7219164373279958,0.8998970285039603
190,170,0.896064282060122,0.852707671595241,0.8625534514355528,0.6782955292570677,0,0.0,0.9847802518555584,0.9308761896195548
190,180,0.9803078194667737,0.9267789267637049,0.8741600488698839,0.7267285776901161,0,0.0,0.9068746003947405,0.9309134109129854
190,190,0.9968810861393942,0.909130322516629,0.8973732437385461,0.6342866535174226,0,0.0,0.8750521224251523,0.9308678473241887
190,200,0.9500529718907068,0.9432841828951063,0.9462431276725717,0.7507122507122507,0,0.0,0.8416451227309373,0.9641592694081812
190,210,0.9623348328038974,0.9143633388922154,0.9676237018937079,0.7348372781065088,0,0.0,0.8887768767752285,0.9641550404992686
190,220,0.9085465751066549,0.9122488777936764,0.9320493010887922,1.0,0,0.0,0.5853875700893317,0.9641655308840777
190,230,0.898467097301008,0.9134765111871088,0.9598620144453628,0.8770956607495068,0,0.0,0.7944046269996614,0.964185397675812
190,240,0.915654132651237,0.9114316770571529,0.9352474037874159,0.6546611330265176,0,0.0,0.9690670780863427,0.9309385171033614
190,250,0.9054477642741625,0.9059861151985241,0.9676237018937079,0.7551775147928993,0,0.0,0.9111465952405481,1.0
200,150,0.9372326714132488,0.8466594277170586,0.8032665659261164,0.7227823627115125,0,0.0,0.804978734050538,0.8708994543408806
200,160,0.9349036175416544,0.8506645288086516,0.8443558499180143,0.6637729679227654,0,0.0,0.8612709532149113,0.899898570641479
200,170,0.8886511685922077,0.8541960537576577,0.8405620036652413,0.6650230111768571,0,0.0,0.920607122008173,0.9308258478191597
200,180,0.9400134658861499,0.9113254043156317,0.8674404398289554,0.6779462524654831,0,0.0,0.9565229477663804,0.93093613325595
200,190,0.9276142692783327,0.9133189343634739,0.8992058643860721,0.8233618233618234,0,0.0,0.7122425152197481,0.9309162683356249
200,200,0.9294268198770353,0.9085769713452607,0.9462431276725717,0.7096140149024764,0,0.0,0.8127276012564978,0.9641555158398927
200,210,0.9607825541916432,0.9195560449175697,0.9191131553415501,0.8047337278106508,0,0.0,0.8564805957409234,0.9641596464057381
200,220,0.9255044949079038,0.9094491407411918,0.9508067124222932,0.6809664694280079,0,0.0,0.9551869784691461,0.9641547618515344
200,230,0.9169619669752613,0.9379119125823546,0.9954364152502785,0.8640285996055227,0,0.7983193277310925,0.7411367349041194,0.9641679568180636
200,240,0.8988220543401546,0.8992616158643497,0.9669768946063457,0.916913214990138,0,0.0,0.547638670179105,0.9998824934470923
200,250,0.949267066032253,0.903882647831867,0.9753853893420531,0.7892011834319527,0,0.0,0.8749356134748121,0.9999862997643648
