Time (s),SM Clock (MHz),SM Active,FP32 FLOPS (TFLOPS),FP64 FLOPS (TFLOPS),FP16 FLOPS (TFLOPS)
0.500591516494751,1320.0,0,0.0,0.0,0.0
1.303769826889038,1320.0,0,0.0,0.0,0.0
2.1179792881011963,1320.0,0,0.0,0.0,0.0
2.9484333992004395,1320.0,0,0.0,0.0,0.0
3.760727643966675,1320.0,0,0.0,0.0,0.0
4.573760509490967,1320.0,0,0.0,0.0,0.0
5.404287338256836,1320.0,0,0.0,0.0,0.0
6.23127555847168,1320.0,0,0.0,0.0,0.0
7.068912029266357,1320.0,0,0.0,0.0,0.0
7.883026838302612,1320.0,0,0.0,0.0,0.0
8.699872970581055,1320.0,0,0.0,0.0,0.0
9.514959573745728,1320.0,0,0.0,0.0,0.0
10.354203939437866,1320.0,0,0.0,0.0,0.0
11.192292213439941,1320.0,0,0.0,0.0,0.0
12.030032396316528,1320.0,0,0.0,0.0,0.0
12.877829790115356,1320.0,0,0.0,0.0,0.0
13.7032151222229,1320.0,0,0.0,0.0,0.0
14.533922910690308,1320.0,0,0.0,0.0,0.0
15.352949619293213,1320.0,0,0.0,0.0,0.0
16.1762375831604,1320.0,0,0.0,0.0,0.0
17.017211198806763,1320.0,0,0.0,0.0,0.0
17.848541021347046,1320.0,0,0.0,0.0,0.0
18.672617197036743,1320.0,0,0.0,0.0,0.0
19.50182032585144,1320.0,0,0.0,0.0,0.0
20.324685096740723,1320.0,0,0.0,0.0,0.0
21.133513689041138,1320.0,0,0.0,0.0,0.0
21.94335174560547,1320.0,0,0.0,0.0,0.0
22.760175466537476,1320.0,0,0.0,0.0,0.0
23.582958221435547,1320.0,0,0.0,0.0,0.0
24.43721628189087,1320.0,0,0.0,0.0,0.0
25.265148878097534,1320.0,0,0.0,0.0,0.0
26.082725048065186,1320.0,0,0.0,0.0,0.0
26.912996768951416,1320.0,0,0.0,0.0,0.0
27.717210292816162,1320.0,0,0.0,0.0,0.0
28.540069580078125,1320.0,0,0.0,0.0,0.0
29.36426043510437,1320.0,0,0.0,0.0,0.0
30.18017339706421,1320.0,0,0.0,0.0,0.0
