Time (s),IPS
5.984306335449219e-05,4821646939
1.1683580875396729,4727403571
2.310424566268921,4758157246
3.478390693664551,4866196676
4.654140949249268,4742985963
5.830502986907959,4650793760
6.9822633266448975,4729327488
8.164156913757324,4796593144
9.324276208877563,4749503830
10.480282068252563,4728300903
11.63496470451355,4685714121
12.801032543182373,4751732842
13.95490574836731,4672087914
15.112823724746704,4861240027
16.270561933517456,4688807512
17.41816282272339,4675280264
18.566811561584473,4788043180
19.728108644485474,4611920021
20.867128133773804,2527997187
22.044302701950073,2570611670
23.20518136024475,3031570845
24.36407494544983,1219595046
