Time (s),SM Clock (MHz),SM Active,FP16 FLOPS (TFLOPS),FP32 FLOPS (TFLOPS),FP64 FLOPS (TFLOPS),Power (W)
0.5005860328674316,1290.0,1.0,0.0,0.0,0.0,139.603
1.1140029430389404,1290.0,0.252,0.0,0.0,0.0,160.926
1.7137434482574463,1305.0,0.845,0.0,0.0,0.0,152.967
2.3270535469055176,1320.0,1.0,0.0,0.0,0.0,137.452
2.9351139068603516,1305.0,1.0,0.0,0.0,0.0,153.994
3.5423543453216553,1290.0,0.468,0.0,0.0,0.0,151.895
4.145019054412842,1320.0,1.0,0.0,0.0,0.0,136.777
4.759746789932251,1335.0,1.0,0.0,0.0,0.0,157.376
5.368547677993774,1290.0,0.214,0.0,0.0,0.0,156.195
5.9705564975738525,1320.0,0.96,0.0,0.0,0.0,147.05
6.581108808517456,1320.0,1.0,0.0,0.0,0.0,148.376
7.190565347671509,1290.0,0.227,0.0,0.0,0.0,156.593
7.790423154830933,1305.0,0.984,0.0,0.0,0.0,146.215
8.398685932159424,1320.0,1.0,0.0,0.0,0.0,140.15
9.010475397109985,1290.0,0.889,0.0,0.0,0.0,159.133
9.614672899246216,1290.0,0.607,0.0,0.0,0.0,150.376
10.220779418945312,1305.0,1.0,0.0,0.0,0.0,133.875
10.8311026096344,1290.0,1.0,0.0,0.0,0.0,151.113
11.434928178787231,1290.0,0.396,0.0,0.0,0.0,139.612
12.04027009010315,1320.0,1.0,0.0,0.0,0.0,133.475
12.652619123458862,1305.0,1.0,0.0,0.0,0.0,158.929
13.256763696670532,1290.0,0.261,0.0,0.0,0.0,140.6
13.864657163619995,1320.0,1.0,0.0,0.0,0.0,139.462
14.475986003875732,1320.0,1.0,0.0,0.0,0.0,157.17
15.087191820144653,1290.0,1.0,0.0,0.0,0.0,148.618
15.690944910049438,1305.0,0.909,0.0,0.0,0.0,129.3
16.29493498802185,1320.0,1.0,0.0,0.0,0.0,158.928
16.904425144195557,1290.0,1.0,0.0,0.0,0.0,157.074
17.508386373519897,1365.0,1.0,0.0,0.0,0.0,148.136
18.101217031478882,1350.0,1.0,0.0,0.0,0.0,151.691
18.694786071777344,1350.0,1.0,0.0,0.0,0.0,151.21
19.284636735916138,1350.0,1.0,0.0,0.0,0.0,150.28
19.8803231716156,1350.0,0.944,0.0,0.0,0.0,147.931
20.470138549804688,1350.0,1.0,0.0,0.0,0.0,147.146
21.059937238693237,1350.0,1.0,0.0,0.0,0.0,143.294
21.651934385299683,1350.0,1.0,0.0,0.0,0.0,151.787
22.24395990371704,1350.0,1.0,0.0,0.0,0.0,151.21
22.837698459625244,1350.0,1.0,0.0,0.0,0.0,149.054
23.428655862808228,1350.0,1.0,0.0,0.0,0.0,146.846
24.02122139930725,1350.0,1.0,0.0,0.0,0.0,146.955
24.611527681350708,1350.0,1.0,0.0,0.0,0.0,151.595
25.20269012451172,1350.0,0.889,0.0,0.0,0.0,151.595
25.7948739528656,1350.0,1.0,0.0,0.0,0.0,150.824
26.387723684310913,1350.0,1.0,0.0,0.0,0.0,149.702
26.983482360839844,1335.0,1.0,0.0,0.0,0.0,144.713
27.581895351409912,1350.0,1.0,0.0,0.0,0.0,153.751
28.177752256393433,1350.0,1.0,0.0,0.0,0.0,150.728
28.77535367012024,1350.0,1.0,0.0,0.0,0.0,153.706
29.36595892906189,1350.0,1.0,0.0,0.0,0.0,148.907
29.953568935394287,1350.0,1.0,0.0,0.0,0.0,149.943
30.54564905166626,1350.0,1.0,0.0,0.0,0.0,147.544
31.138066291809082,1350.0,1.0,0.0,0.0,0.0,151.691
31.727036476135254,1350.0,1.0,0.0,0.0,0.0,151.21
32.317569732666016,1350.0,0.889,0.0,0.0,0.0,150.473
32.91226100921631,1350.0,1.0,0.0,0.0,0.0,147.051
33.50707960128784,1350.0,1.0,0.0,0.0,0.0,149.004
34.10775065422058,1395.0,0.0,0.0,0.0,0.0,146.962
