Time (s),IPS
4.887580871582031e-05,9219435474
1.1818315982818604,9225788049
2.357586622238159,9216806879
3.525791883468628,9267198534
4.705876350402832,9209303042
5.881723880767822,9201889038
7.057587385177612,9159097295
8.233301162719727,9156164324
9.413792133331299,9079817493
10.613001823425293,9089706854
11.789586305618286,9105292700
12.949164390563965,9188463854
14.133799314498901,9314066787
15.32576870918274,9258286348
16.517812490463257,9202251856
17.693840265274048,9196762489
18.869744300842285,9297548394
20.05386734008789,9190562723
21.229799270629883,9209172361
22.405770540237427,9214868557
23.589792490005493,9221473424
24.765822649002075,9184486220
25.941800832748413,9211772444
27.117847442626953,9198941122
28.297847270965576,9184981763
29.473772525787354,9197588439
30.649839878082275,9195055704
31.825785636901855,9194543785
33.00187015533447,3724492051
