Time (s),SM Clock (MHz),SM Active,FP16 FLOPS (TFLOPS),FP32 FLOPS (TFLOPS),FP64 FLOPS (TFLOPS),Power (W)
0.500575065612793,930.0,0.0,0.0,0.0,0.0,61.764
1.0846948623657227,1410.0,0.0,0.0,0.0,0.0,90.137
1.6431431770324707,1410.0,0.0,0.0,0.0,0.0,95.648
2.2074599266052246,1410.0,1.0,0.0,0.0,0.0,108.907
2.765411853790283,1410.0,0.0,0.0,0.0,0.0,77.147
3.326294183731079,1410.0,0.0,0.0,0.0,0.0,105.988
3.886603832244873,1410.0,0.0,0.0,0.0,0.0,101.744
4.45038914680481,1410.0,1.0,0.0,0.0,0.0,119.746
5.014524698257446,1395.0,1.0,0.0,0.0,0.0,103.756
5.574078559875488,1380.0,0.0,0.0,0.0,0.0,167.857
6.136619806289673,1410.0,1.0,0.0,0.0,9.736174080000001e-06,114.399
6.701538801193237,1410.0,1.0,0.0,0.0,9.736174080000001e-06,126.275
7.264448404312134,1335.0,1.0,0.0,0.0,9.22752e-06,130.793
7.833338499069214,1245.0,1.0,0.0,0.0,8.588229119999999e-06,137.695
8.400948762893677,1410.0,1.0,0.0,0.0,9.74592e-06,126.621
8.961491346359253,1410.0,1.0,0.0,0.0,9.736174080000001e-06,147.318
9.52584171295166,1290.0,1.0,0.0,0.0,8.91648e-06,134.655
10.094805240631104,1410.0,0.0,0.0,0.0,0.0,84.333
10.661932945251465,1410.0,0.0,0.0,0.0,0.0,127.516
11.223912000656128,1230.0,0.0,0.0,0.0,0.0,201.685
11.791781902313232,1395.0,0.0,0.0,0.0,0.0,100.46
12.361639261245728,1410.0,1.0,0.0,0.0,9.74592e-06,88.162
12.926609516143799,1395.0,0.0,0.0,0.0,0.0,123.38
13.493043184280396,1320.0,0.0,0.0,0.0,0.0,145.673
14.066530466079712,1410.0,0.0,0.0,0.0,0.0,117.959
14.62961196899414,1410.0,0.0,0.0,0.0,0.0,61.266
15.195917129516602,1410.0,0.0,0.0,0.0,0.0,62.165
15.76020884513855,765.0,0.0,0.0,0.0,0.0,38.075
16.364516019821167,765.0,0.233,0.0,0.0,0.0,57.346
16.965292930603027,765.0,0.0,0.0,0.0,0.0,38.269
17.56138277053833,765.0,0.0,0.0,0.0,0.0,37.88
18.155426502227783,765.0,0.0,0.0,0.0,0.0,61.861
18.749501943588257,765.0,0.0,0.0,0.0,0.0,44.377
19.343587398529053,765.0,0.209,0.0,0.0,0.0,39.551
19.938871145248413,765.0,1.0,0.0,0.0,0.0,38.553
20.533544301986694,765.0,0.0,0.0,0.0,0.0,57.443
21.127081394195557,765.0,0.0,0.0,0.0,0.0,43.885
21.723655700683594,765.0,0.0,0.0,0.0,0.0,38.759
22.319865942001343,765.0,0.0,0.0,0.0,0.0,37.88
22.916792631149292,765.0,0.0,0.0,0.0,0.0,49.182
23.513988256454468,765.0,0.0,0.0,0.0,0.0,39.953
24.107659101486206,765.0,0.0,0.0,0.0,0.0,38.269
24.70124363899231,765.0,0.0,0.0,0.0,0.0,54.505
25.295164585113525,765.0,1.0,0.0,0.0,0.0,42.315
25.907609462738037,765.0,0.0,0.0,0.0,0.0,38.964
26.504618167877197,765.0,0.0,0.0,0.0,0.0,37.978
27.105084657669067,765.0,0.0,0.0,0.0,0.0,74.173
27.70082950592041,765.0,0.0,0.0,0.0,0.0,39.061
28.294437885284424,765.0,1.0,0.0,0.0,0.0,39.15
28.888659477233887,765.0,0.0,0.0,0.0,0.0,37.978
