Time (s),IPS
5.221366882324219e-05,8454694987
1.1695313453674316,8469636538
2.349386692047119,8463718082
3.5252580642700195,8452614877
4.721196174621582,8285592365
5.906910181045532,8464404631
7.0851709842681885,8350934526
8.261374711990356,8365428003
9.437273740768433,8379955215
10.605341911315918,8323565124
11.785346508026123,8368380622
12.965246438980103,8196900056
14.131135702133179,7837909054
15.299121618270874,7977292867
16.463094234466553,7957935823
17.641337156295776,8006180919
18.821319341659546,7947521224
19.98710536956787,7963899745
21.16533374786377,7982649042
22.345272302627563,7975973279
23.521352291107178,7966178236
24.701303720474243,7990099296
25.881285905838013,8042204200
27.06136703491211,7975888956
28.2413010597229,6482958822
