CPU Power Cap,GPU Power Cap,IPS,FLOPS,Performance
120,150,0.5828981058413555,0.2610449607146398,0.7220524148207726
120,170,0.5521143211462541,0.09216767593834675,0.8428411169827917
120,190,0.553566835962979,1.0,0.9062732186782293
120,210,0.5821491180867,0.8576557393209413,0.8906290561238062
120,230,0.5588984185472416,0.945134582639834,0.911766234074769
120,250,0.5571995791561262,0.9518571479008193,0.90155073342986
140,150,0.7035048341436708,0.0,0.7525663841138014
140,170,0.6528650027772133,0.3889232488330164,0.8777311104882168
140,190,0.666869125702708,0.8536433564207013,0.9447514645534868
140,210,0.6616574821174811,0.8628489104510991,0.9583533831630673
140,230,0.6690975781621057,0.9417517563753443,0.9358658339955768
140,250,0.6670718343125758,0.9418203290147862,0.9440422017629391
160,150,0.8297210866109774,0.0,0.7676712984568062
160,170,0.7753935432914407,0.23659599437242224,0.8973033415725306
160,190,0.8002553253490414,0.8840528074566256,0.950509763917162
160,210,0.7911371427751851,0.8893460511453348,0.9719502663272914
160,230,0.7893445004669245,0.9643280576235803,0.9740581212366718
160,250,0.7819969722494624,0.940064590805007,0.9554413199017169
180,150,0.9513479586857095,0.14110251144063812,0.7824973583911498
180,170,0.9809977001549319,0.4537951404969451,0.9225660392424259
180,190,0.9074997806387396,0.9664447366540501,0.9793676912113093
180,210,0.9033846840969573,0.9662981447974825,0.9682723488814325
180,230,0.9085743065380562,0.9385044443259659,0.9942126413252004
180,250,0.9027359895737663,0.9440724542993773,0.989565507024621
220,150,0.9617130923305472,0.0,0.7828770570076244
220,170,1.0,0.24631495970575884,0.9229968544728792
220,190,0.9189031587199235,0.9456589016817525,0.9827810354474819
220,210,0.9358253868365463,0.9411326317516402,1.0
220,230,0.9223975183070086,0.9427460256667595,0.9940077873814788
220,250,0.9358931684004524,0.9407185794168521,0.990312148150651
