Time (s),Memory Throughput (MB/s)
1.00107741355896,914.6658482
2.1740684509277344,850.0418628
3.1755855083465576,834.197819
4.176737308502197,824.760599
5.178226709365845,807.3856284000001
6.179720878601074,805.6869288
7.181202173233032,783.708692
8.182677268981934,816.0259276
9.184158563613892,811.3597466000002
10.185643672943115,504.4194090000001
11.187173843383789,454.192427
12.18869423866272,447.7017168
13.189895153045654,435.4123592000001
14.191609382629395,448.30989320000003
15.192856550216675,449.16972880000003
16.19408655166626,458.56500560000006
17.195744276046753,453.1333612000001
18.19695472717285,447.04111140000003
19.198603630065918,457.70517
20.200248956680298,421.73887600000006
21.201908111572266,451.4451474
22.20324420928955,452.94461680000006
23.20448064804077,450.21830880000005
24.205711603164673,457.7261416
25.20714020729065,458.8376364
26.20879054069519,441.2005208
27.210444688796997,415.06990720000005
28.211674451828003,452.46227000000005
29.213330268859863,464.3321956000001
30.214547634124756,461.59540180000005
31.215755224227905,438.463727
32.217565059661865,459.80233000000004
33.21922326087952,438.778301
34.22071647644043,430.2638314
35.22205305099487,464.8250282000001
36.22324585914612,935.0292718000001
37.22446656227112,1486.5299228000001
38.22572588920593,1858.5346494
39.227381229400635,2060.8162172
40.229015588760376,10293.154882400002
41.23023819923401,10690.220671000001
42.231470584869385,14097.906440800001
43.23271179199219,4385.224474799999
