Time (s),Memory Throughput (MB/s)
1.001079797744751,273.93103920000004
2.206482172012329,106.168725
3.207719564437866,74.1450918
4.208899259567261,74.6903534
5.210144281387329,72.06890340000001
6.211722135543823,52.17734080000001
7.212965965270996,165.4239808
8.214200258255005,163.60993740000004
9.215508937835693,65.57819320000002
10.217232704162598,65.3579914
11.218422651290894,62.44293900000001
12.219754457473755,67.45515140000002
13.220736265182495,33.7328186
14.222193717956543,275.4409944
15.223897933959961,52.1773408
16.22514247894287,62.39051000000001
17.226760625839233,62.002535400000006
18.228005409240723,59.444000200000005
19.229252099990845,44.575135800000005
20.230650901794434,31.813917200000006
21.232059240341187,256.71335560000006
22.233513832092285,65.1797328
23.23524284362793,59.56982980000001
24.236848831176758,52.32414200000001
25.238097190856934,65.9451962
26.239341974258423,49.4720044
27.240596055984497,38.7030878
28.241942644119263,416.391118
