Time (s),IPS
6.842613220214844e-05,14964688264
1.184478998184204,12086456154
2.3503000736236572,13662896982
3.56368088722229,13526252783
4.764474153518677,13777826099
5.937647819519043,14265533759
7.125420570373535,14084031505
8.298542976379395,13594450636
9.470659971237183,9256740542
10.624192953109741,9057006948
11.776121854782104,9083233965
12.94234848022461,9161593680
14.110232830047607,9100575702
15.260233402252197,9053868057
16.412094116210938,9157913931
17.57225513458252,9127019898
18.720349073410034,9111608681
19.88719081878662,9129057170
21.046427011489868,9067647290
22.202476263046265,9176060940
23.346303462982178,9197283328
24.50436782836914,9113291944
25.660154819488525,9304370711
26.83618998527527,9140475082
27.98815941810608,9128013905
29.140174627304077,9132924645
30.30033302307129,9009161377
31.45628046989441,9093095008
32.625290632247925,9157804876
33.7784423828125,9126511603
34.92640781402588,9114286243
36.085713386535645,9157978486
37.27073574066162,9082653665
38.42846655845642,9270502378
39.59481191635132,9086791465
40.74500060081482,9093566387
41.88888907432556,9311020039
43.05288481712341,9014922458
44.21470308303833,9058328724
45.36487364768982,9202874962
46.54871726036072,9060452133
47.72302770614624,9040496504
48.89075493812561,9123626118
50.060967206954956,9044183385
51.20865082740784,9142242960
52.37017512321472,9167207183
53.541020154953,9062239649
54.69496011734009,9254136393
55.86286783218384,9086717773
57.0413281917572,9091151459
58.19065856933594,9230976606
59.37086296081543,9071781600
60.52878713607788,9091417824
61.684834480285645,9152237281
62.85026574134827,8993033064
64.02703404426575,9131957087
65.1941647529602,9095810640
66.3447573184967,9042056718
67.4926826953888,9231897341
68.66868352890015,9034054357
69.8247549533844,9102774291
70.97271776199341,9102275872
72.14226913452148,9070607290
73.30872511863708,9140091959
74.4750669002533,9195946854
75.64616298675537,9136200519
76.8048665523529,9177976338
77.96070289611816,9149784954
79.11830925941467,9076810938
80.26493954658508,9048987017
81.44730615615845,9109065274
82.62253761291504,9131617734
83.77685594558716,9234437795
84.95006918907166,9199118043
86.10877919197083,9043921514
87.26079154014587,9215178948
88.42517280578613,9064209169
89.56882500648499,9003119599
90.720703125,9236516495
91.89591097831726,9084565306
93.04067206382751,9104833400
94.18866181373596,9317561842
95.3798816204071,9055784388
96.53282380104065,9050793978
97.68470168113708,9148492918
98.86980271339417,9040359133
100.02700924873352,9056443254
101.18388938903809,9149965973
102.3409059047699,9029305911
103.49275994300842,9137004807
104.66891241073608,9246807886
105.84145164489746,9028409373
106.99888348579407,9336620138
108.17262077331543,9059785994
109.32466435432434,9094410231
110.50482225418091,8430716700
111.64278364181519,931049548
