Time (s),IPS
6.556510925292969e-05,8622551686
1.1904797554016113,8458652683
2.3599565029144287,8592461233
3.525684356689453,8648570952
4.702826976776123,8502025073
5.874772548675537,8638107416
7.046539545059204,8551171373
8.214843988418579,8516766152
9.396979808807373,8657599449
10.588683366775513,8453765961
11.742774486541748,8641114301
12.90666127204895,8525830435
14.078757047653198,8478064657
15.238629817962646,8480055223
16.4066264629364,8451119771
17.56672191619873,8638425973
18.752989530563354,8487305570
19.916757106781006,8482818458
21.07461929321289,8519097263
22.25269317626953,8506529455
23.412819862365723,8606504868
24.604896545410156,8593542896
25.774783611297607,8482343466
26.957050561904907,8634031692
28.148800134658813,8491700819
29.330780267715454,8643581765
30.494713306427002,8526272582
31.654539108276367,8520469747
32.83894681930542,8588710507
34.00684094429016,8499816039
35.184887409210205,8624375544
36.34559392929077,8535733082
37.51063084602356,8628245370
38.69461274147034,8564716101
39.86691689491272,8519962727
41.0494167804718,8617740298
42.218801498413086,8549726553
43.38282895088196,8666198467
44.55469274520874,8566649830
45.72480773925781,8544619957
46.8865749835968,8539641229
48.07469153404236,8453004902
49.25259804725647,8650866934
50.44082760810852,8502153044
51.60676169395447,8570911833
52.78769636154175,8516485204
53.96076416969299,8454106198
55.132843255996704,8613800571
56.31473922729492,8462490932
57.47483277320862,8690604695
58.65083599090576,8572820750
59.82277464866638,8464174835
60.98633790016174,8628405720
62.180267333984375,8573689846
63.35692834854126,8659331116
64.52276992797852,8574102808
65.70283055305481,8559683401
66.88368105888367,8588687442
68.05064225196838,8495057252
69.22269105911255,8696831399
70.41474843025208,8449206725
71.57057404518127,8649103746
72.73537731170654,8583696189
73.89881038665771,8518320202
75.06689357757568,8654333425
76.25866103172302,5577401798
