Time (s),SM Clock (MHz),SM Active,FP32 FLOPS (TFLOPS),FP64 FLOPS (TFLOPS),FP16 FLOPS (TFLOPS)
0.5005793571472168,885.0,0,0.0,0.0,0.0
1.4014160633087158,885.0,0,0.0,0.0,0.0
2.309481143951416,885.0,0,0.0,0.0,0.0
3.2120280265808105,885.0,0,0.0,0.0,0.0
4.098501682281494,885.0,0,0.0,0.0,0.0
4.999444961547852,885.0,0,0.0,0.0,0.0
5.924331188201904,885.0,0,0.0,0.0,0.0
6.81412672996521,885.0,0,0.0,0.0,0.0
7.725701570510864,885.0,0,0.0,0.0,0.0
8.62145447731018,885.0,0,0.0,0.0,0.0
9.525983333587646,885.0,0,0.0,0.0,0.0
10.40287971496582,885.0,0,0.0,0.0,0.0
11.30442190170288,885.0,0,0.0,0.0,0.0
12.212446451187134,885.0,0,0.0,0.0,0.0
13.096047401428223,885.0,0,0.0,0.0,0.0
13.98201298713684,885.0,0,0.0,0.0,0.0
14.891644477844238,885.0,0,0.0,0.0,0.0
15.792290687561035,885.0,0,0.0,0.0,0.0
16.7010977268219,885.0,0,0.0,0.0,0.0
17.624806880950928,885.0,0,0.0,0.0,0.0
18.529115915298462,885.0,0,0.0,0.0,0.0
19.419442653656006,885.0,0,0.0,0.0,0.0
20.32305383682251,885.0,0,0.0,0.0,0.0
21.196831464767456,885.0,0,0.0,0.0,0.0
22.084524869918823,885.0,0,0.0,0.0,0.0
22.976985692977905,885.0,0,0.0,0.0,0.0
23.86699390411377,885.0,0,0.0,0.0,0.0
24.75537919998169,885.0,0,0.0,0.0,0.0
25.62817096710205,885.0,0,0.0,0.0,0.0
26.50576663017273,885.0,0,0.0,0.0,0.0
27.393677234649658,885.0,0,0.0,0.0,0.0
28.29684042930603,885.0,0,0.0,0.0,0.0
29.185219764709473,885.0,0,0.0,0.0,0.0
30.0832200050354,885.0,0,0.0,0.0,0.0
30.96460247039795,885.0,0,0.0,0.0,0.0
31.846036911010742,885.0,0,0.0,0.0,0.0
32.770583629608154,885.0,0,0.0,0.0,0.0
33.662004232406616,885.0,0,0.0,0.0,0.0
34.565441846847534,885.0,0,0.0,0.0,0.0
35.4579701423645,885.0,0,0.0,0.0,0.0
36.33220815658569,885.0,0,0.0,0.0,0.0
37.218611001968384,885.0,0,0.0,0.0,0.0
38.11437726020813,885.0,0,0.0,0.0,0.0
38.98972129821777,885.0,0,0.0,0.0,0.0
39.89692831039429,885.0,0,0.0,0.0,0.0
40.79001212120056,885.0,0,0.0,0.0,0.0
41.68140888214111,1410.0,0,0.0,0.0,0.0
