Time (s),Memory Throughput (MB/s)
1.0010850429534912,318.2230584
2.1811699867248535,82.9846212
3.1827542781829834,55.3964814
4.184271812438965,66.72114540000001
5.185734033584595,53.582437999999996
6.187234163284302,50.960988
7.18873405456543,252.9489534
8.190227031707764,32.883468799999996
9.191724300384521,50.4262122
10.193222522735596,47.238529
11.194769382476807,52.8903752
12.196297645568848,53.38320780000001
13.197869062423706,52.103940200000004
14.199400663375854,271.49833359999997
15.200931072235107,17.8992606
16.20241355895996,47.773304800000005
17.203946352005005,47.86767700000001
18.205475330352783,52.0934544
19.207002639770508,48.5597398
20.20852828025818,149.48556480000002
21.210057973861694,137.8777842
22.211588144302368,41.104336
23.213151931762695,22.009694200000002
24.214693069458008,48.496825
25.216219186782837,53.17349180000001
26.21775245666504,55.3440524
27.219289779663086,409.28174559999997
