Time (s),Memory Throughput (MB/s)
1.0010817050933838,2554.8441984
2.1721105575561523,2540.4576807999997
3.1733357906341553,2512.1145634000004
4.174562454223633,2508.8639654000003
5.175867319107056,2503.5371790000004
6.177542209625244,2162.7067358
7.179116725921631,1953.7666850000003
8.18034315109253,1965.4688378000003
9.1815824508667,2641.582736
10.183124542236328,2977.7469982000002
11.184453010559082,2026.9261116
12.186514139175415,2008.0411858000004
13.194527864456177,7073.510964
14.19576382637024,8363.736225
15.198548078536987,14217.727677400004
16.20253086090088,10707.102809
17.20651650428772,8190.930241
18.210517168045044,8492.8583662
19.214338064193726,8407.3990962
20.218513011932373,7133.489740000001
21.219749212265015,897.794196
