Time (s),IPS
6.556510925292969e-05,6159092237
1.176844835281372,7144403493
2.330789566040039,6933506173
3.5031065940856934,7217527722
4.713435649871826,7113910805
5.861901521682739,7264409810
7.0338358879089355,7643538631
8.193845748901367,7036395950
9.345902919769287,7110516235
10.509794235229492,7045379990
11.66183066368103,7164078112
12.818075180053711,7107746473
13.973747253417969,7883365500
15.117784976959229,7230088532
16.277782201766968,7055180190
17.429854154586792,7228887487
18.58179998397827,7156105303
19.74588441848755,7044732924
20.89787268638611,7762640956
22.081756830215454,7276626596
23.241807460784912,7223576478
24.405925989151,7056174419
25.55366849899292,7043075014
26.72597050666809,7091499935
27.897865772247314,6997880018
29.045594930648804,8079454893
30.208966732025146,7103823800
31.357837915420532,7060192466
32.51994514465332,7152035040
33.6999614238739,7065311466
34.8520712852478,7217238509
36.007789850234985,7916702357
37.16808319091797,5988465570
