Time (s),IPS,Memory Throughput (MB/s)
0.00042366981506347656,5404754233,3375.588736
1.2061903476715088,6793646904,870.3633432
2.4029929637908936,6891846424,596.1387016
3.584869861602783,6805392945,602.2624088
4.78301739692688,6896806695,595.7716986000001
5.964782238006592,6808581642,590.5392844000002
7.150888442993164,7463866796,1029.7789606000003
8.335904836654663,6833425225,3308.1335846
9.512763977050781,6813053792,893.2014156
10.70298957824707,6804296186,578.0192392
11.895017862319946,6859034362,598.4980066
13.094933271408081,6876185629,587.0894562
14.280966758728027,7612135015,579.8332826000001
15.474976539611816,6910956320,568.8127068000001
16.670925855636597,6798735451,3579.1600572
17.858957052230835,6937348565,1071.5229304
19.046911001205444,6815518163,550.1270112
20.238973140716553,6911377304,583.9856594000001
21.438960552215576,7578505839,573.9088056
22.630892515182495,6975436059,560.3506662
23.82694697380066,6801040075,588.7671842000001
25.002953052520752,6812850799,2394.327572
26.204084396362305,6850758095,2066.0905746
27.406997680664062,6798965867,728.0500655999999
28.584739685058594,7570025543,577.348148
29.782968521118164,6963229782,514.1921746
30.978946447372437,6868063734,574.0556068000001
32.17889857292175,6793294257,581.4271242000001
33.36601901054382,6887683083,581.175465
34.5407497882843,6804176366,3364.9037058000004
35.72673964500427,7157902772,1229.4390784000002
36.91996192932129,7323004439,587.6242320000001
38.09429097175598,384694921,563.9158382
