Time (s),IPS
6.890296936035156e-05,6226531375
1.1713244915008545,8028732440
2.330803632736206,5187937547
3.472337007522583,7877347140
4.609299421310425,7663823890
5.738307237625122,7694212838
6.860457420349121,7868128551
7.986890077590942,7756451904
9.118049383163452,7716426929
10.24396300315857,7877168609
11.391510009765625,7846210744
12.524473905563354,7684373240
13.647747278213501,7773290989
14.80349588394165,7819934577
15.939594268798828,7715695944
17.06190514564514,7719728998
18.201056003570557,7763611426
19.333013772964478,7709229136
20.45372700691223,7662023513
21.593214511871338,7858413191
22.73267102241516,7685984433
23.855550289154053,7706939606
24.978959321975708,8603932604
26.149855136871338,9444664655
27.301767587661743,9300995951
28.45382070541382,9499493085
29.636480569839478,9325055990
30.773705005645752,9398821821
31.91950011253357,9558151406
33.1057984828949,2215862467
