Time (s),Package Power (W),DRAM Power (W)
0.5008487701416016,107.603606,16.864516000000002
1.0017657279968262,107.59567200000001,16.841628
1.5025608539581299,107.573946,16.880918
2.0033652782440186,107.530242,16.836669999999998
2.504162311553955,107.65914599999999,16.89622
3.005060911178589,107.692718,16.865434
3.506124973297119,107.64767599999999,16.886580000000002
4.006871938705444,107.439176,16.89989
4.507816553115845,107.82711599999999,16.874982
5.008589744567871,107.44210799999999,16.839272
5.509487152099609,107.623016,16.878318
6.010515451431274,107.502288,16.885047999999998
6.5114593505859375,107.746062,16.89882
7.0124194622039795,107.556608,16.885082
7.513388633728027,107.67965799999999,16.8673
8.014352798461914,107.63546600000001,16.876786
8.515326738357544,107.682342,16.880676
9.016101598739624,107.457732,16.894932
9.516899108886719,107.633758,16.921556
10.017878532409668,107.709564,16.868678
10.518821001052856,107.533538,16.880704
11.019775152206421,107.646576,16.878808
11.520511627197266,107.714566,16.886181999999998
12.021456241607666,107.518892,16.878682
12.522440671920776,107.675382,16.869596
13.023425102233887,107.642668,16.877278
13.524314880371094,107.73507599999999,16.887162
14.02512264251709,107.498872,16.857722
14.526062726974487,107.616666,16.863538
15.026847839355469,107.551972,16.881134
15.527702569961548,107.627166,16.877826
16.02861762046814,107.489592,16.862988
16.529842376708984,107.804046,16.867912
17.030806303024292,107.449432,16.858764
17.53152108192444,107.736662,16.878808
18.032427310943604,107.612396,16.87492
18.532999992370605,107.53963999999999,16.84986
19.03374719619751,107.609956,16.854632000000002
19.53462529182434,107.56393399999999,16.860264
20.03557848930359,107.745206,17.132604
20.536537647247314,107.585174,17.455678
21.03752875328064,107.51070999999999,17.412838
21.53848433494568,107.65219200000001,17.46697
22.039398431777954,107.68624600000001,17.42933
22.54037594795227,107.543306,17.483342
23.041311502456665,107.555632,17.475445999999998
23.54223108291626,107.856292,17.513054
24.043190240859985,107.54965,17.404268000000002
24.544074535369873,107.512542,17.392062
25.045006036758423,107.572112,17.445242
25.545936346054077,107.78293,17.529426
26.046860933303833,107.503996,17.304148
26.54789137840271,107.514984,17.153106
27.04883337020874,107.761686,17.357908000000002
27.549849271774292,107.767426,17.339524
28.050816774368286,107.36153999999999,17.171312
28.55168604850769,107.823088,17.272322
29.052656173706055,107.571624,17.201422
29.553592681884766,107.48825,17.23796
30.05452251434326,107.832976,17.340316
30.55551791191101,107.68173200000001,17.2931
31.05642342567444,107.481782,17.241998000000002
31.557400941848755,107.68258399999999,17.11253
32.05834603309631,107.60995399999999,16.791506
32.5592942237854,107.62557799999999,16.761518
