Time (s),Memory Throughput (MB/s)
1.0011014938354492,390.3653624
2.2450835704803467,380.7498838
3.246609926223755,388.23674500000004
4.2481207847595215,373.11622140000003
5.249624729156494,358.824076
6.251136779785156,328.1531110000001
7.255704879760742,369.7502796000001
8.259698867797852,3456.6020268000007
9.263712406158447,1998.3732782000002
10.265216827392578,1155.9231346
11.266786336898804,1128.4503386000001
12.26832103729248,6413.4508256
13.269845962524414,8441.1424006
14.271383285522461,9516.870136800002
15.272903680801392,6688.8813342
16.274455308914185,11258.5824884
17.275985717773438,8679.7048364
18.277522325515747,9389.0796922
19.279059648513794,9672.909326600002
20.280611753463745,8307.8888542
21.28218722343445,9196.151458
22.28372287750244,8807.2645934
23.285293340682983,10833.121153400001
24.286830186843872,7235.7262900000005
25.288384675979614,11188.7365746
26.289909601211548,6878.443626600001
27.29145121574402,11318.781466200002
28.292988538742065,8155.1002624
29.29453682899475,10164.462659
30.2960684299469,9657.9041468
31.297642946243286,8346.6758284
32.299216747283936,9897.7458502
33.30072641372681,8112.402084800001
34.30224847793579,11001.973990800001
35.303773403167725,7861.1728026
36.305304765701294,10894.5155124
37.306828022003174,9652.619303599999
38.308375120162964,3930.5601867999994
39.30985379219055,1802.8969946000002
40.31140685081482,288.9571906
