Time (s),SM Clock (MHz),DRAM Active,FP16 Active,FP32 Active,FP64 Active,Power (W)
0.10018348693847656,690.0,0.0,0.0,0.0,0.0,45
0.8911113739013672,210.0,0.0,0.0,0.0,0.0,42
1.7414612770080566,210.0,0.0,0.0,0.0,0.0,42
2.59123158454895,690.0,0.0,0.0,0.0,0.0,45
3.4443137645721436,960.0,0.0,0.0,0.0,0.0,48
4.326117992401123,960.0,0.0,0.0,0.0,0.0,48
5.14689040184021,765.0,0.0,0.0,0.0,0.0,46
6.036116361618042,765.0,0.0,0.0,0.0,0.0,46
6.891113758087158,765.0,0.0,0.0,0.0,0.0,46
7.705079793930054,765.0,0.001,0.0,0.0,0.0,52
8.53737759590149,930.0,0.16,0.002,0.013,0.0,158
9.357818365097046,1005.0,0.319,0.014,0.035,0.0,175
10.187651634216309,960.0,0.319,0.014,0.035,0.0,176
11.023512601852417,990.0,0.311,0.014,0.035,0.0,168
11.865694522857666,1005.0,0.312,0.014,0.034,0.0,184
12.698504209518433,915.0,0.316,0.014,0.035,0.0,156
13.529929637908936,1020.0,0.313,0.014,0.036,0.0,168
14.361976861953735,990.0,0.312,0.014,0.036,0.0,180
15.19029426574707,1005.0,0.311,0.014,0.036,0.0,166
16.01770329475403,1410.0,0.001,0.0,0.0,0.0,83
16.807151556015015,1125.0,0.143,0.003,0.026,0.0,175
17.599549531936646,990.0,0.215,0.009,0.025,0.0,159
18.411733150482178,1395.0,0.224,0.011,0.031,0.0,81
19.228317737579346,975.0,0.31,0.015,0.033,0.0,177
20.053401708602905,990.0,0.317,0.014,0.034,0.0,153
20.886967658996582,990.0,0.313,0.014,0.034,0.0,165
21.719097137451172,990.0,0.315,0.014,0.034,0.0,173
22.54317045211792,990.0,0.323,0.014,0.034,0.0,171
23.35981822013855,1035.0,0.319,0.014,0.035,0.0,185
24.17967200279236,1020.0,0.308,0.014,0.035,0.0,165
25.01134467124939,975.0,0.318,0.014,0.036,0.0,150
25.840034246444702,1395.0,0.061,0.009,0.0,0.0,83
26.66484832763672,1410.0,0.0,0.0,0.0,0.0,83
27.45150852203369,1200.0,0.181,0.001,0.028,0.0,177
28.236486673355103,1155.0,0.239,0.01,0.03,0.0,157
29.046990633010864,1050.0,0.138,0.0,0.0,0.0,169
29.837278842926025,1065.0,0.32,0.013,0.033,0.0,147
30.655414581298828,1080.0,0.316,0.014,0.034,0.0,173
31.47422504425049,1110.0,0.325,0.015,0.034,0.0,169
32.296642541885376,1080.0,0.31,0.015,0.034,0.0,153
33.11204814910889,1125.0,0.308,0.014,0.033,0.0,169
33.93008589744568,1080.0,0.318,0.015,0.033,0.0,161
34.752984046936035,1080.0,0.324,0.015,0.034,0.0,166
35.62393665313721,1410.0,0.0,0.0,0.0,0.0,84
36.41316866874695,1155.0,0.227,0.009,0.027,0.0,173
37.230294704437256,1125.0,0.245,0.011,0.031,0.0,170
38.04903745651245,1200.0,0.275,0.006,0.034,0.0,173
38.83583617210388,1200.0,0.334,0.014,0.033,0.0,167
39.64662766456604,1200.0,0.336,0.014,0.033,0.0,165
40.46094489097595,1200.0,0.337,0.014,0.032,0.0,158
41.27484703063965,1215.0,0.334,0.014,0.032,0.0,180
42.09119987487793,1215.0,0.335,0.014,0.032,0.0,169
42.90115261077881,1215.0,0.335,0.014,0.032,0.0,177
43.718522787094116,1410.0,0.0,0.0,0.0,0.0,85
44.508331060409546,1290.0,0.188,0.0,0.025,0.0,169
45.30808472633362,1275.0,0.259,0.01,0.029,0.0,172
46.11769223213196,1230.0,0.338,0.014,0.034,0.0,170
46.912097692489624,1215.0,0.334,0.014,0.033,0.0,167
47.726412534713745,1200.0,0.339,0.014,0.032,0.0,162
48.534220457077026,1215.0,0.335,0.014,0.032,0.0,166
49.345786809921265,1215.0,0.334,0.014,0.033,0.0,168
50.16050577163696,1215.0,0.341,0.014,0.033,0.0,173
50.97333478927612,1200.0,0.342,0.015,0.033,0.0,171
51.788519620895386,1410.0,0.0,0.0,0.0,0.0,85
52.5761513710022,1260.0,0.25,0.01,0.027,0.0,179
53.384936809539795,1380.0,0.262,0.01,0.029,0.0,79
54.199724197387695,1410.0,0.0,0.0,0.0,0.0,84
54.988778829574585,1410.0,0.0,0.0,0.0,0.0,84
55.772148847579956,765.0,0.0,0.0,0.0,0.0,47
56.59566831588745,795.0,0.004,0.0,0.0,0.0,48
