Time (s),IPS
5.9604644775390625e-05,5827957909
1.1832976341247559,5681166232
2.3436172008514404,5605641747
3.503701686859131,5752960271
4.697543621063232,5592727923
5.85005521774292,5723483824
7.032933235168457,5633265293
8.182470321655273,5659223039
9.334380149841309,5919771325
10.491671800613403,5824388818
11.650293588638306,5923549207
12.806352376937866,5874394169
13.96638536453247,5853130225
15.118300676345825,5905855614
16.30016040802002,5851002551
17.4521267414093,5885998263
18.61484169960022,5916137729
19.768189430236816,5882187593
20.93047046661377,5986663994
22.08174419403076,5834157686
23.240174531936646,5894426258
24.415167093276978,5915045705
25.5761661529541,5838642606
26.72419762611389,6013980890
27.88019323348999,5841642880
29.040179014205933,5823063795
30.200007915496826,5935304765
31.378456354141235,5806524915
32.526405811309814,5946581746
33.682433128356934,5899190651
34.849679470062256,5643632804
36.00022768974304,5600829322
37.1984441280365,3759754936
38.350265979766846,3302965258
39.51642966270447,2413329987
40.664045333862305,2360238088
41.83844327926636,7743571864
