Time (s),IPS,Memory Throughput (MB/s),LLC Misses
0.00048613548278808594,1288370893,359.3588518,404309
1.2100028991699219,4892498572,523.7027952000001,403751
2.448798894882202,4900000585,520.410254,377185
3.6539900302886963,4839980871,539.3685804,375179
4.856295108795166,4877759947,496.6704028,377957
6.053123235702515,4829089425,491.8679064000001,371949
7.244662046432495,4904078939,444.6084058,373272
8.436511754989624,4863962752,496.0412548000001,389311
9.656534433364868,4832381910,497.36246560000006,362513
10.856002807617188,4919674311,513.7098278,377330
12.038385152816772,4912326024,494.24818300000004,382373
13.24423623085022,5083705294,474.29370560000007,390983
14.466327428817749,4880455986,437.64583460000006,393814
15.684210538864136,4961517785,480.3440122,396527
16.904377460479736,4883210337,498.45298880000007,404914
18.09060049057007,5184115700,499.5435120000001,391777
19.332964181900024,5162577756,499.26039540000005,391745
20.53219485282898,5011394082,491.6686762,400511
21.720356941223145,4952407217,445.1326958,390050
22.920169830322266,5005306035,489.08916940000006,390847
24.14428973197937,5397505656,490.27406479999996,447160
25.358012199401855,5380711439,493.73437880000006,395945
26.544771909713745,5497311485,479.7987506,418479
27.73035430908203,5438963986,466.041381,422285
28.92272400856018,5460444058,454.63283060000003,447343
30.098225355148315,5405652334,424.1610958,412202
31.29226279258728,5273746244,474.4719642,406144
32.51230764389038,5434509462,488.92139660000004,412213
33.716516971588135,5579974009,490.2321216,437552
34.89018964767456,5537711151,481.4974502,422439
36.076202392578125,5679450261,467.3835634,438198
37.278539180755615,5605817880,478.35171020000007,457738
38.46237397193909,5682699618,508.66615800000005,471149
39.638245582580566,1733202560,506.75774240000004,605007
