Time (s),IPS,Memory Throughput (MB/s),LLC Misses
0.0005824565887451172,1372502471,367.999151,400423
1.2040414810180664,5382373362,593.7269676000001,322926
2.384159803390503,5134291006,508.76053019999995,313640
3.5868406295776367,4533911106,572.5875948,128982
4.800544261932373,5205384895,577.8619522,342617
5.971230983734131,5349336162,509.70425220000004,352746
7.142285585403442,5311901894,455.345865,321081
8.331744194030762,5342608160,467.3416202000001,316615
9.513010740280151,5349572613,509.6937664000001,307383
10.689359664916992,5310104739,487.746987,326134
11.869738817214966,5324819790,499.281367,308060
13.04565691947937,5324328446,478.71871319999997,312709
14.228039503097534,5290023462,472.79423620000006,310172
15.41085433959961,5343480719,419.2327698,333609
16.58690571784973,5324192671,481.9378538,326431
17.755184650421143,5375316390,484.02452800000003,338837
18.961193323135376,5405137360,483.85675520000007,335484
20.162310123443604,5327159007,496.5445732,321941
21.346392154693604,5311158980,496.3663146,310754
22.531733512878418,5367007125,453.3325914,309343
23.75371551513672,5382313807,441.1690634,336395
24.91612935066223,5413016736,484.3915310000001,321657
26.098719120025635,5316827041,474.430021,314565
27.304290771484375,5500868621,469.9420986,360048
28.482903957366943,5331225059,499.85808600000007,308957
29.659926176071167,5450189813,428.5231886,337679
30.841313123703003,5303270670,439.4493922,326843
32.02060508728027,5436927440,479.7882648000001,325404
33.194624185562134,5457631129,488.5019646,328448
34.38524651527405,5438843750,485.59739800000006,347126
35.58224606513977,5357818496,482.661374,340229
36.77013897895813,5406919887,474.8704246000001,365975
37.95630097389221,5350739845,451.6129202000001,346888
39.16435885429382,2325020574,451.203974,509789
