Time (s),IPS,Memory Throughput (MB/s),LLC Misses
0.0006587505340576172,1317130180,366.9820284,390809
1.1762480735778809,5791904872,552.6331174000001,352886
2.3565526008605957,5816015360,498.16987220000004,322412
3.533090353012085,5762998075,492.4026822,366595
4.751950025558472,6044523342,476.2440644,357361
5.982242107391357,6236997106,478.18393740000005,361326
7.17572021484375,6523547196,436.0834504,388158
8.352565288543701,6514234870,444.0002294000001,428269
9.518541812896729,6536482693,467.76105220000005,417751
10.698705911636353,6491760965,470.5293034,452614
11.85664701461792,6499731845,465.53806260000005,459371
13.02451229095459,6467523716,470.5817324000001,458357
14.184494733810425,6566282036,471.6093408000001,459221
15.340433835983276,6515975086,429.23622300000005,429647
16.51879858970642,6787967036,435.78984800000006,429525
17.69637894630432,6652393960,464.1224796,466611
18.85250687599182,6764961647,461.1445124,453145
20.014711380004883,6656735528,468.4740866000001,446526
21.18040657043457,6714544316,474.18884760000003,444529
22.354778289794922,6636418849,461.5744302000001,428841
23.522585153579712,6620264100,437.39417540000005,428110
24.694280862808228,6656850579,428.33444420000006,392828
25.878836631774902,6657785703,467.561822,413173
27.04673743247986,6608166831,467.2891912,436066
28.220705032348633,6545357405,458.00925820000003,400845
29.39021325111389,6557480798,437.62486300000006,401205
30.57287573814392,6719094221,460.07496080000004,409154
31.7564058303833,6540713449,451.26688880000006,428115
32.92741370201111,6672905398,441.1271202,391610
34.10461711883545,6578896874,473.76941559999995,394975
35.282641649246216,6751888694,460.55730760000006,411376
36.44056272506714,6571040025,455.555581,385518
37.59416580200195,6671541406,474.58730800000006,406879
38.776522636413574,3924154054,451.95895160000003,551202
