Time (s),IPS,Memory Throughput (MB/s),LLC Misses
0.0004019737243652344,1431427027,378.4220362000001,469134
1.17159104347229,5844048259,570.3960626,378850
2.349519729614258,5918684573,529.3756130000002,368457
3.533174991607666,6043686446,506.4955974,397620
4.7009055614471436,6297105483,500.06780200000003,398532
5.879454135894775,6441471882,478.100051,386640
7.051461219787598,6601240328,441.4941232,398038
8.216569423675537,6529259589,435.8737344,407102
9.38737678527832,6716319256,473.5701854,419559
10.549668550491333,6686251104,472.38529000000005,429681
11.714759826660156,6767698035,468.29582800000003,419033
12.87879753112793,6662601886,473.853302,407890
14.050725221633911,6728015309,465.8631224,413075
15.220988988876343,6643879719,433.3676282,438422
16.37886953353882,6783895407,442.62658960000005,456101
17.546808004379272,6691265218,468.43214340000003,453455
18.702738761901855,6800962123,469.4282944,446844
19.876072645187378,6699007058,473.96864580000005,444402
21.053097248077393,6761503231,484.4125026,430174
22.244909524917603,6640018758,458.3238322000001,441035
23.410813331604004,6707314699,438.61052820000003,422852
24.591310024261475,6624204000,435.39138760000003,450104
25.754815578460693,6736830721,469.08226300000007,441376
26.932971239089966,6673908884,471.4205964,432086
28.098803281784058,6716811784,464.4789968,421410
29.28472113609314,6691299593,429.708084,394524
30.461013555526733,6681563512,452.9760742,400148
31.63007664680481,6630128627,437.5409766,434204
32.80351495742798,6740002423,446.7475090000001,389963
33.999343156814575,6690128127,468.91449020000005,413453
35.172402143478394,6687722930,464.5523974,412073
36.36337113380432,6649943020,461.847061,392898
37.524393796920776,6637740797,479.463205,401536
38.699018239974976,6676358277,454.43360040000005,427994
39.872493267059326,6772435262,440.1729124,439153
41.041149616241455,1386993197,453.0599606,310450
