Time (s),IPS,Memory Throughput (MB/s)
0.0005259513854980469,8405335543,1160.9143754000002
1.344714879989624,2966802778,399.8550114
2.570730686187744,2669615107,503.8636616
3.779658794403076,3714714339,1283.147346
4.993715047836304,2413645222,2543.016216
6.233243465423584,2992012663,351.0436124
7.496617555618286,4014045674,374.47937540000004
8.71527886390686,2063189487,183.9104462
10.01693344116211,2689565806,243.54319080000002
11.263091325759888,2673347036,139.0731654
12.499378681182861,2123678641,170.7822246
13.763249635696411,744714319,654.83821
14.969421625137329,2655584072,206.85337660000002
16.187373161315918,2032305807,200.50946760000005
17.42346692085266,3426051491,91.89755120000001
18.680285692214966,2104979233,316.8179612
19.884198665618896,1661207597,108.3917146
21.084647178649902,1570910701,333.42746840000007
22.27195119857788,3668058131,309.25769940000004
23.469414949417114,3272420513,136.7767752
24.703612089157104,3825048206,104.34419580000001
25.928838968276978,4183135432,172.38655200000002
27.19097661972046,13594718506,365.14701340000005
28.566688060760498,13050276000,191.9006258
29.82774806022644,22974710049,301.33043460000005
31.893310546875,7973687488,291.85127140000003
34.56781077384949,22041428452,2682.3095832000004
36.63250541687012,3358784480,4130.9438248
38.58817982673645,3509011161,4997.0813906
39.82852840423584,24861373254,4590.5049814
42.19443678855896,24170335403,4354.647882
44.68725323677063,3032482882,1853.1344623999998
45.90102815628052,3169944023,1276.4469198
47.12665915489197,3147277920,1345.013566
48.36289381980896,8558131119,2695.4378048000003
50.10586667060852,23586529493,5532.5387676
52.41202902793884,2691970969,5880.803643000001
53.623629570007324,2885338459,3875.6355664000002
54.84803867340088,2622344718,3333.0793028000003
56.08473205566406,2220719109,4932.384004600001
57.31635904312134,2987081385,5835.746160400001
58.524385929107666,2199909029,5811.010158200001
59.752142906188965,1951493633,5853.467162400001
60.96035075187683,2089141059,6059.429246
62.180392265319824,2805120227,4243.131399000001
63.40363621711731,3757873595,3387.8256646
64.60600447654724,3520694369,3321.4505506
65.81023621559143,3878416046,3316.4593098000005
67.02791714668274,3660296318,3083.4858054
68.23578524589539,4045702656,5504.5416816
69.43604278564453,4169489669,5441.4171656
70.65150332450867,3789356638,5583.562670400001
71.86752963066101,3429714163,3334.7570308
73.05977058410645,4147660591,2228.599503
74.25600099563599,4131093088,1991.5050792
75.45526933670044,3258721966,3360.8457012000003
76.6719172000885,13415731014,4620.945258800001
77.99466395378113,13301495731,3614.4867174
79.29984855651855,13213411794,4532.445106800001
80.58324003219604,11320382138,5610.2595172
81.83239245414734,10498279761,5640.0916182
83.35204887390137,13032445162,5250.9845518
84.58643817901611,13868205553,2526.4276804
85.90653872489929,11602664070,617.4668188
87.15482783317566,11669010235,140.7508934
88.5140106678009,12904761909,83.50891119999999
89.8537244796753,11607492416,76.8504282
91.19906687736511,12026130515,84.6099202
92.54366827011108,13663290899,67.16154900000001
93.87396454811096,11498816644,60.8910406
95.14621162414551,10414608168,70.7162352
96.60152387619019,12659024927,554.9295076000001
97.86588764190674,14010239466,419.589287
99.23747682571411,11967805989,179.56932500000002
100.53208112716675,11829549421,104.386139
101.90408372879028,13672425552,260.152698
103.33529686927795,14639064695,2239.3893912
104.69732666015625,11812173425,2732.1695622
105.95225071907043,11901373767,2894.60509
107.27492880821228,10092989565,3158.1342156000005
108.85358238220215,11468785549,3081.3467022000004
110.10871481895447,13035516842,2881.0364648
111.51966547966003,11719772917,2569.7969491999997
112.80780982971191,12145644614,3018.6206466000003
114.1746232509613,13695303405,2968.8655255999997
115.45097804069519,11318735333,3076.4078904000003
116.7036063671112,11401661342,3047.0371646
118.0333559513092,11292005537,2886.845598
119.33572912216187,11639353115,3120.5111652
120.65409111976624,11443218704,2986.9220732000003
121.99440503120422,13295290250,2782.0924560000003
123.28478693962097,12886146480,2818.0692358000006
124.52468943595886,11909370120,3083.5487202000004
125.77405166625977,13761752569,3469.2479016
127.10391306877136,14072875191,3061.4236822000003
128.4735198020935,13796698931,2673.2079088000005
129.7082805633545,10415440218,3123.2269874
131.2045407295227,11892849533,2871.4524436
132.5104377269745,13230382785,2837.1324202
133.76762700080872,13369686118,3044.6778596
135.0787432193756,13808737885,3014.3004969999997
136.2974898815155,13525480192,2983.5456455999997
137.69909691810608,13110791658,3371.5831604000005
138.9986526966095,13449188209,3279.9267826000005
140.21468210220337,12792232427,3015.1708184000004
141.5031635761261,11872692955,3108.4420094
142.94113111495972,13464187048,3041.5740628
144.16683554649353,11770632454,2642.1489692
145.41909861564636,12252914138,3006.331289
146.8630383014679,12316100316,3015.8104522000003
148.17142868041992,12209646950,2933.1613766000005
149.62341904640198,13226414494,2700.1144716000003
150.99047684669495,13152095724,2798.1986448000007
152.3673858642578,11457557661,3078.1485332
153.62149786949158,12009027374,3395.2181536000003
155.0028727054596,13163334334,3032.545789
156.26058506965637,12098038178,2848.205425
157.62536811828613,12837093060,3008.952739
158.84164905548096,13699638178,2907.1461068000003
160.22082948684692,11794311455,2976.0378128
161.47449684143066,13471979048,3082.9929728
162.81674909591675,11519447026,2892.1828702000007
164.09374499320984,11807454300,2949.865256
165.42516660690308,12445453848,3219.6229468
166.75580477714539,11418815809,2877.2720626000005
168.1638162136078,11583135182,2953.5667434
169.3826241493225,12459260397,2972.8186722000005
170.7685902118683,12046083762,2955.8421620000004
172.13835620880127,12955472241,3248.6371554
173.5901985168457,12071482194,3036.7715664
175.04013919830322,1956092977,2837.2372782
176.29744863510132,1962459321,2846.4962396
177.53636813163757,1906189868,3116.4636464000005
178.75132417678833,3324719115,3041.7942646
180.0150637626648,4100149688,2846.0453502
