Time (s),IPS
4.744529724121094e-05,5630684194
1.1553621292114258,5589556850
2.304868459701538,5552876200
3.477330207824707,5692852540
4.621037006378174,5599101269
5.796292543411255,5643205423
6.940894603729248,5668829106
8.074769735336304,5632337360
9.228943586349487,5992937469
10.364667177200317,5855306653
11.512710809707642,5962287627
12.66882586479187,5891075942
13.8111412525177,5884073008
14.962738990783691,5953636584
16.140758752822876,5823424880
17.307069301605225,5993179778
18.511085033416748,5881474786
19.662046194076538,5839861230
20.84012794494629,5877649206
21.98390555381775,5822172338
23.128036975860596,6005331757
24.276108026504517,5820650549
25.41581630706787,5974306160
26.591931104660034,5927848874
27.748011350631714,5841756220
28.89606499671936,5967815959
30.056067943572998,5871014516
31.227916955947876,6102960838
32.402058362960815,5927546662
33.56394624710083,5886908946
34.70791172981262,5889443302
35.86806035041809,5496199629
37.03189945220947,4130057235
38.20222854614258,3330406986
39.36402082443237,3046012644
40.5546293258667,2496227746
41.703877687454224,5103948650
42.85217499732971,3012087361
