Time (s),Package Power (W)
0.10025715827941895,181.33437
0.20063543319702148,178.55851
0.3008570671081543,179.6315
0.40107154846191406,177.88100999999997
0.5014698505401611,178.78920999999997
0.6019101142883301,178.69949999999997
0.7025008201599121,178.80631
0.8029015064239502,178.79775999999998
0.9032630920410156,179.12246
1.00364089012146,179.24881
1.104008674621582,178.31558
1.204359769821167,178.35038
1.3047058582305908,178.21365
1.405031681060791,180.98829999999998
1.5053684711456299,178.41935999999998
1.6057794094085693,179.43435
1.7061779499053955,178.74586999999997
1.806544542312622,178.35405
1.9068939685821533,177.30421999999996
2.007244348526001,178.54202999999998
2.107590913772583,178.3699
2.2079455852508545,179.39712
2.3082895278930664,177.33415
2.408637046813965,178.49136000000001
2.5089967250823975,178.67874999999998
2.6093387603759766,178.88807999999997
2.7097091674804688,179.50638
2.8101093769073486,178.98392
2.9104726314544678,178.27164
3.010826349258423,179.32144
3.1111843585968018,178.98085999999998
3.2115373611450195,177.47331000000003
3.311861038208008,179.55275999999998
3.412214517593384,178.45413
3.5125792026519775,178.0037
3.6129274368286133,177.892
3.713287591934204,180.07765999999998
3.8136351108551025,178.68850999999998
3.914005756378174,179.25186
4.014377117156982,178.61708999999996
4.114736318588257,179.52041
4.215102195739746,178.46939999999998
4.315448045730591,178.20388999999997
4.415772914886475,177.62101
4.5160908699035645,178.62076000000002
4.616436958312988,178.43703999999997
4.716766119003296,179.70290999999997
4.817086458206177,178.05312999999998
4.91744589805603,179.43496
5.01781702041626,179.1066
5.118202209472656,178.61038
5.218576431274414,178.09342
5.318925142288208,177.41469999999998
5.419262409210205,179.16459000000003
5.519593715667725,178.04153
5.619910478591919,178.96073
5.720255613327026,177.66373000000002
5.820596694946289,179.71510999999998
5.920944690704346,177.60148
6.021294116973877,179.40811
6.1216349601745605,179.83535000000003
6.221998453140259,178.08182000000002
6.322388648986816,179.37881
6.4227519035339355,179.22196
6.523101091384888,178.71292
6.623453378677368,178.36013999999997
6.723796367645264,178.73488999999998
6.824146747589111,178.69155999999998
6.924491882324219,178.06046
7.024834871292114,177.92557000000002
7.1251609325408936,179.28969999999998
7.225526332855225,179.22562
7.325878143310547,178.81545000000003
7.426256418228149,178.91433999999998
7.526629686355591,178.69827999999998
7.626976251602173,177.75711
7.727320194244385,178.69278
7.827664375305176,177.06680999999998
7.92800498008728,179.66872999999998
8.028347730636597,178.92838
8.128693103790283,178.90150999999997
8.229034185409546,179.20121
8.329400300979614,178.30154
8.42974853515625,179.02847
8.530097961425781,179.84574
8.630471229553223,178.82034
8.730844259262085,178.84047
8.831195592880249,178.98027
8.931540966033936,178.91189
9.031880378723145,179.17494999999997
9.132208824157715,177.94143999999997
9.232550621032715,179.3721
9.332862854003906,177.1193
9.433183670043945,178.76540999999997
9.53352165222168,178.58840999999998
9.633874654769897,178.63419
9.734252691268921,181.46864999999997
9.834629535675049,177.36404999999996
9.934967994689941,180.07278
10.035321712493896,177.62649
10.135674238204956,178.48892999999995
10.236018180847168,178.28507000000002
10.336358070373535,178.52615
10.436673164367676,179.46487999999997
10.537014722824097,179.90431999999998
10.637346744537354,179.06143
10.737694025039673,179.06937
10.838073015213013,179.72975999999997
10.938458442687988,178.60793999999999
11.038828372955322,177.07719
11.13917589187622,178.3876
11.23952031135559,178.79349
11.340109825134277,180.16982
11.440469980239868,178.08303999999998
11.540804386138916,178.16423
11.641162395477295,178.92654
11.741507768630981,178.6
11.841853857040405,177.23282999999998
11.942180395126343,180.76552999999998
12.042574644088745,178.69827
12.142963886260986,178.54872999999998
12.24330186843872,179.53811000000002
12.343647718429565,177.49161999999998
12.443990230560303,177.89077999999998
12.544330596923828,179.27871
12.644680261611938,178.16911
12.745022296905518,178.11905
12.84536099433899,178.21425999999997
12.945706605911255,179.27749999999997
13.046061515808105,178.36867999999998
13.146435976028442,180.75515
13.246825933456421,177.93106
13.347193002700806,177.96158999999997
13.447538614273071,177.74917000000002
13.547882795333862,179.64981999999998
13.648224353790283,178.93141999999997
13.748564004898071,179.22073
13.84891414642334,178.82584
13.949246883392334,179.47403
14.049596548080444,178.44924999999998
14.149942636489868,178.33205999999996
14.250285863876343,179.39956
