Time (s),Memory Throughput (MB/s)
1.0011188983917236,599.1376404000001
2.288403034210205,572.839254
3.2899601459503174,575.9640224000001
4.291502237319946,579.235592
5.293033599853516,546.729612
6.294549226760864,513.7098278
7.296087265014648,569.6830282
8.297612190246582,688.0781959999999
9.307868003845215,725.4181298000001
10.309398889541626,586.3973934
11.310949563980103,570.7106366
12.312480688095093,524.1327130000001
13.314025640487671,566.4638876
14.315577745437622,576.6980284000001
15.317126035690308,391.25665539999994
16.31865167617798,329.9986118
17.3201687335968,316.0944410000001
18.321686506271362,304.22451540000003
19.323217391967773,337.6637316
20.324737787246704,337.95733399999995
21.32625460624695,338.1251068000001
22.32777214050293,329.29606320000005
23.329291582107544,327.40861920000003
24.330804347991943,285.5493056000001
25.33233380317688,323.4030436
26.33385419845581,348.50604880000003
27.335382223129272,338.009763
28.336907386779785,334.8954804
29.33819890022278,328.5096282
30.339744329452515,274.84330380000006
31.341264009475708,326.32858180000005
32.34279656410217,334.1195312
33.34434533119202,338.7123116
34.34588813781738,381.7355490000001
35.34746980667114,328.0587388
36.34899663925171,273.1760616
37.35020089149475,326.8423860000001
38.351723194122314,337.44352979999996
39.35324788093567,343.73500979999994
40.354788303375244,338.98494239999997
41.35633111000061,333.8364146
42.35784101486206,261.37953660000005
43.35944843292236,324.76619760000005
44.36097073554993,336.27960599999994
45.362497091293335,323.07798379999997
46.36401057243347,322.8472962
47.36554265022278,345.15059279999997
48.366212606430054,275.86042640000005
49.367729902267456,314.9200314000001
50.369239807128906,343.9237542
51.37075757980347,291.80932820000004
52.37227392196655,343.7140382
53.373812675476074,343.1897482
54.37535572052002,311.88963520000004
55.37687397003174,293.83308760000006
56.378401041030884,835.6238878000001
57.3799569606781,1003.5330032
58.38152766227722,1035.3678920000002
59.383095026016235,1367.9040674
60.384644508361816,1357.2400088000002
61.38620734214783,3701.3091414
62.38778805732727,6171.470018999999
63.38936758041382,7056.052107
64.39095211029053,7064.923093800001
65.39253783226013,12184.887574600001
66.39412140846252,2321.9650662000004
67.39568495750427,603.0803012000001
