Time (s),Memory Throughput (MB/s)
1.0010874271392822,1113.8541050000001
2.1737987995147705,879.3496738000001
3.175391674041748,857.0568630000002
4.176692008972168,8154.5445150000005
5.1779396533966064,2412.0905172000002
6.179237365722656,820.2307334000001
7.180488348007202,815.2604641999999
8.18205213546753,2381.063035
9.18339991569519,6317.065352
10.184635400772095,2734.6651826000007
11.185892820358276,835.6343736
12.187313795089722,840.7829014000002
13.188685178756714,8266.428001000002
14.190398931503296,2290.4762087999998
15.192033767700195,873.1630518
16.193664073944092,840.6780434000001
17.194899559020996,1786.5810898
18.196472883224487,6991.879010999999
19.1980242729187,2662.8584241999997
20.19926118850708,812.4607556
21.20049476623535,836.1272062
22.201765775680542,8361.6180934
23.203405380249023,2258.5050046
24.204662561416626,874.7988366000001
25.20590567588806,841.1918476000001
26.206239461898804,1727.8081808
27.208287000656128,7011.802031000001
28.209981203079224,2738.209383
29.211232900619507,835.2883422000002
30.212531328201294,842.5130584000001
31.213964223861694,8280.898405000002
32.21550273895264,2388.4555240000004
33.21681571006775,819.4547842000001
34.21824049949646,819.3499262000001
35.2199547290802,2251.8884648000007
36.22120976448059,6450.9061032
37.222506046295166,2805.3499604000003
38.22394156455994,835.3407712000002
39.22534465789795,825.6414062000001
40.22676920890808,8172.496204600001
41.22843670845032,2420.6888732
42.23007082939148,836.1586636000002
43.231711626052856,836.8297548000002
44.23295974731445,3019.9628290000005
45.234535932540894,6506.6695876
46.236106395721436,1442.7726794000005
