Time (s),SM Clock (MHz),SM Active,FP16 FLOPS (TFLOPS),FP32 FLOPS (TFLOPS),FP64 FLOPS (TFLOPS),Power (W)
0.5005764961242676,1185.0,0.0,0.0,0.0,0.0,50.762
1.067781686782837,960.0,0.0,0.0,0.0,0.0,43.769
1.648364782333374,825.0,0.0,0.0,0.0,0.0,41.122
2.2445170879364014,765.0,0.0,0.0,0.0,0.0,41.025
2.841189384460449,765.0,0.0,0.0,0.0,0.0,40.635
3.43703556060791,765.0,0.0,0.0,0.0,0.0,40.927
4.0262792110443115,1335.0,1.0,0.0,0.0,8.7200064e-06,42.314
4.595446348190308,1365.0,0.0,0.0,0.0,0.0,243.993
5.215270280838013,1410.0,0.0,0.0,0.0,0.0,67.442
5.773263692855835,1410.0,0.0,0.0,0.0,0.0,67.054
6.338119029998779,1410.0,0.0,0.0,0.0,0.0,66.763
6.897933006286621,765.0,0.0,0.0,0.0,0.0,41.122
7.4920899868011475,765.0,0.0,0.0,0.0,0.0,40.635
8.088216781616211,765.0,0.0,0.0,0.0,0.0,40.45
8.681016445159912,870.0,1.0,0.0,0.0,5.6827008e-06,105.425
9.25119948387146,1380.0,0.0,0.0,0.0,0.0,243.903
9.814537525177002,1410.0,0.0,0.0,0.0,0.0,67.539
10.375213384628296,1410.0,0.0,0.0,0.0,0.0,67.151
10.934807062149048,1410.0,0.0,0.0,0.0,0.0,67.054
11.497071743011475,765.0,0.0,0.0,0.0,0.0,41.024
12.094026803970337,765.0,0.0,0.0,0.0,0.0,40.927
12.692488670349121,765.0,0.0,0.0,0.0,0.0,40.829
13.287057876586914,765.0,1.0,0.0,0.0,4.9968576e-06,41.426
13.854964256286621,1365.0,0.0,0.0,0.0,0.0,243.217
14.464499711990356,1410.0,0.0,0.0,0.0,0.0,67.236
15.02223515510559,1410.0,0.0,0.0,0.0,0.0,66.859
15.580003499984741,1410.0,0.0,0.0,0.0,0.0,66.576
16.139100551605225,765.0,0.0,0.0,0.0,0.0,40.937
16.735921621322632,765.0,0.0,0.0,0.0,0.0,40.644
17.33178472518921,765.0,0.0,0.0,0.0,0.0,40.254
17.929421424865723,1230.0,1.0,0.0,0.0,8.034163199999999e-06,176.378
18.495340824127197,1365.0,0.0,0.0,0.0,0.0,242.728
19.05827045440674,1410.0,0.0,0.0,0.0,0.0,66.77
19.616456985473633,1410.0,0.0,0.0,0.0,0.0,66.381
20.177638292312622,1410.0,0.0,0.0,0.0,0.0,66.362
20.736974716186523,765.0,0.0,0.0,0.0,0.0,40.343
21.337822914123535,765.0,0.0,0.0,0.0,0.0,40.157
21.932692050933838,765.0,0.0,0.0,0.0,0.0,40.45
22.532227516174316,1365.0,1.0,0.0,0.0,8.9159616e-06,244.693
23.099786281585693,1410.0,0.0,0.0,0.0,0.0,70.307
23.65822720527649,1410.0,0.0,0.0,0.0,0.0,65.872
24.217201471328735,1410.0,0.0,0.0,0.0,0.0,65.386
24.777353286743164,1410.0,0.0,0.0,0.0,0.0,65.386
25.375118494033813,765.0,0.0,0.0,0.0,0.0,40.547
25.968412399291992,765.0,0.0,0.0,0.0,0.0,40.157
26.560899019241333,765.0,0.0,0.0,0.0,0.0,40.352
27.138267278671265,1365.0,1.0,0.0,0.0,8.9159616e-06,241.672
27.703320503234863,1410.0,0.0,0.0,0.0,0.0,66.272
28.262126922607422,1410.0,0.0,0.0,0.0,0.0,65.483
28.81976008415222,1410.0,0.0,0.0,0.0,0.0,65.483
29.381946563720703,765.0,0.0,0.0,0.0,0.0,40.157
29.979196548461914,765.0,0.0,0.0,0.0,0.0,40.352
30.574304819107056,765.0,0.0,0.0,0.0,0.0,39.853
31.165980100631714,765.0,1.0,0.0,0.0,4.9968576e-06,41.033
31.73863387107849,1365.0,1.0,0.0,0.0,8.9159616e-06,241.958
32.30577063560486,1410.0,0.0,0.0,0.0,0.0,66.059
32.86495566368103,1410.0,0.0,0.0,0.0,0.0,65.386
33.42319345474243,1410.0,0.0,0.0,0.0,0.0,65.483
33.98500108718872,765.0,0.0,0.0,0.0,0.0,41.426
34.580448150634766,765.0,0.0,0.0,0.0,0.0,40.343
35.17694163322449,765.0,0.0,0.0,0.0,0.0,40.148
35.7717559337616,1365.0,1.0,0.0,0.0,8.9159616e-06,225.286
36.339234828948975,1395.0,0.0,0.0,0.0,0.0,242.257
36.9051558971405,1410.0,0.0,0.0,0.0,0.0,66.156
37.4677951335907,1410.0,0.0,0.0,0.0,0.0,65.872
38.025714635849,1410.0,0.0,0.0,0.0,0.0,65.872
38.58824157714844,765.0,0.0,0.0,0.0,0.0,40.352
39.18533420562744,765.0,0.0,0.0,0.0,0.0,40.157
39.77600026130676,765.0,0.0,0.0,0.0,0.0,40.157
40.377450942993164,1365.0,1.0,0.0,0.0,8.9159616e-06,236.502
40.94541335105896,1410.0,0.0,0.0,0.0,0.0,66.673
41.50770664215088,1410.0,0.0,0.0,0.0,0.0,65.404
42.06299185752869,1410.0,0.0,0.0,0.0,0.0,65.289
42.62372422218323,1410.0,0.0,0.0,0.0,0.0,65.003
43.20246911048889,765.0,0.0,0.0,0.0,0.0,39.853
43.79492402076721,765.0,0.0,0.0,0.0,0.0,39.755
44.3923544883728,765.0,1.0,0.0,0.0,4.9968576e-06,40.936
44.98513865470886,1365.0,1.0,0.0,0.0,8.9159616e-06,241.672
45.55160999298096,1410.0,0.0,0.0,0.0,0.0,65.872
