Time (s),SM Clock (MHz),DRAM Active,FP16 Active,FP32 Active,FP64 Active,Power (W)
0.0,945.0,0.004,0.0,0.009,0.0,41
0.8796901702880859,945.0,0.048,0.0,0.067,0.0,59
1.6951913833618164,765.0,0.046,0.0,0.08,0.0,58
2.508808135986328,765.0,0.043,0.0,0.082,0.0,64
3.3382208347320557,765.0,0.044,0.0,0.082,0.0,64
4.169866323471073,765.0,0.044,0.0,0.082,0.0,52
5.003503799438477,765.0,0.049,0.0,0.082,0.0,52
5.835634469985962,765.0,0.031,0.0,0.055,0.0,54
6.667633295059204,765.0,0.045,0.0,0.082,0.0,53
7.5028235912323,765.0,0.049,0.0,0.082,0.0,60
8.33583402633667,765.0,0.044,0.0,0.072,0.0,49
9.173201084136963,765.0,0.044,0.0,0.082,0.0,57
10.009162902832031,765.0,0.048,0.0,0.082,0.0,52
10.843578577041626,765.0,0.022,0.0,0.069,0.0,39
11.680938005447391,765.0,0.039,0.0,0.069,0.0,48
12.52185845375061,765.0,0.042,0.0,0.078,0.0,59
13.357922315597534,765.0,0.047,0.0,0.082,0.0,54
14.192535638809204,765.0,0.042,0.0,0.08,0.0,56
15.02671909332275,765.0,0.042,0.0,0.081,0.0,64
15.858717441558838,765.0,0.045,0.0,0.082,0.0,51
16.68812394142151,765.0,0.042,0.0,0.071,0.0,58
17.521749019622803,765.0,0.047,0.0,0.082,0.0,54
18.35549807548523,765.0,0.042,0.0,0.069,0.0,52
19.18105173110962,765.0,0.045,0.0,0.082,0.0,57
20.015695810317993,765.0,0.045,0.0,0.082,0.0,49
20.848728895187378,765.0,0.048,0.0,0.082,0.0,62
21.68067765235901,765.0,0.031,0.0,0.069,0.0,57
22.51418161392212,765.0,0.049,0.0,0.082,0.0,63
23.3452410697937,765.0,0.047,0.0,0.082,0.0,54
24.17784094810486,765.0,0.043,0.0,0.083,0.0,50
25.009035348892212,765.0,0.049,0.0,0.082,0.0,51
25.84204077720642,765.0,0.045,0.0,0.081,0.0,56
26.67854595184326,765.0,0.016,0.0,0.001,0.0,63
27.51353621482849,765.0,0.043,0.0,0.082,0.0,64
28.347885131835938,765.0,0.036,0.0,0.082,0.0,51
29.17681646347046,765.0,0.049,0.0,0.082,0.0,52
30.007915258407593,765.0,0.045,0.0,0.082,0.0,50
30.84189772605896,765.0,0.047,0.0,0.082,0.0,51
31.674246072769158,765.0,0.049,0.0,0.082,0.0,40
32.50381898880005,765.0,0.043,0.0,0.069,0.0,55
33.33058261871338,765.0,0.041,0.0,0.06,0.0,53
34.164480686187744,765.0,0.044,0.0,0.075,0.0,56
34.99559998512268,765.0,0.049,0.0,0.082,0.0,62
35.82788872718811,765.0,0.042,0.0,0.082,0.0,49
36.66015148162842,765.0,0.043,0.0,0.082,0.0,54
37.49100089073181,765.0,0.041,0.0,0.08,0.0,63
38.32244563102722,765.0,0.042,0.0,0.069,0.0,61
39.156646251678474,765.0,0.046,0.0,0.082,0.0,54
39.991647005081184,765.0,0.049,0.0,0.082,0.0,52
40.82239651679993,765.0,0.043,0.0,0.083,0.0,60
41.65390801429748,765.0,0.047,0.0,0.082,0.0,56
42.48834753036499,765.0,0.029,0.0,0.027,0.0,54
43.31858825683594,765.0,0.049,0.0,0.082,0.0,54
44.15117812156677,765.0,0.044,0.0,0.084,0.0,52
44.982702016830444,765.0,0.043,0.0,0.067,0.0,61
45.81517267227173,765.0,0.045,0.0,0.082,0.0,50
46.64405035972595,765.0,0.042,0.0,0.082,0.0,58
47.473957538604736,765.0,0.028,0.0,0.055,0.0,65
48.30481266975403,765.0,0.042,0.0,0.082,0.0,56
49.144883155822754,765.0,0.048,0.0,0.082,0.0,56
49.97655653953552,765.0,0.043,0.0,0.082,0.0,58
50.809309244155884,765.0,0.044,0.0,0.082,0.0,56
51.64318299293518,765.0,0.045,0.0,0.082,0.0,63
52.47747278213501,765.0,0.035,0.0,0.082,0.0,41
53.3100483417511,900.0,0.0,0.0,0.0,0.0,39
