Time (s),Memory Throughput (MB/s)
1.0010986328125,201.1281298
2.2405543327331543,85.94161680000002
3.2420825958251953,71.05178079999999
4.24359130859375,68.7449048
5.245082139968872,42.1109728
6.246577739715576,25.2288348
7.248061180114746,57.577527800000006
8.249565839767456,340.998216
9.251063108444214,58.2066758
10.252546310424805,51.3175052
11.254078388214111,54.89316300000001
12.255583047866821,67.2559212
13.257157802581787,31.9921758
14.258673191070557,57.21052480000001
15.260198831558228,271.3095892
16.261736631393433,54.5471316
17.263267517089844,51.7579088
18.264780521392822,47.815248
19.266290426254272,21.307145600000002
20.26778745651245,50.6149566
21.269318342208862,55.1657938
22.270829439163208,263.9695292
23.272345781326294,55.469882000000005
24.273853063583374,50.0382376
25.27536177635193,42.1948592
26.276870012283325,25.679724200000003
27.278367280960083,49.188887799999996
28.279892206192017,52.701630800000004
29.281415700912476,256.37781
30.28292441368103,52.701630800000004
31.284446239471436,51.852281000000005
32.28596329689026,33.7537902
33.287463903427124,33.03027
34.28896880149841,48.3709954
35.29048132896423,55.14482220000001
36.291993618011475,258.4644842
37.29387140274048,67.47612300000002
38.30584168434143,48.496825
39.309837102890015,22.890501399999998
40.31382727622986,49.27277420000001
41.31784725189209,50.940016400000005
42.32184815406799,49.472004399999996
43.325849533081055,253.9346186
44.337857723236084,54.159157
45.349841833114624,50.510098600000006
46.35383129119873,20.803827200000004
47.357834577560425,50.143095599999995
48.36583876609802,50.9924454
49.37386131286621,53.20494920000001
50.377833127975464,254.71056780000004
51.38184857368469,50.436698000000014
52.38580846786499,49.34617480000001
53.39384365081787,17.700030400000003
54.397830963134766,47.4797024
55.401824951171875,50.75127199999999
56.40582776069641,50.625442400000004
57.409836530685425,236.2241024
58.4178512096405,62.694598199999994
59.42182683944702,40.810733600000006
60.425803899765015,27.986600199999998
61.42982196807861,48.717026800000006
62.43384051322937,47.9515634
63.43782997131348,52.313656200000004
64.44581580162048,244.26671100000002
65.45382785797119,63.680263399999994
66.45782279968262,38.27317
67.46981954574585,25.207863200000002
68.47382354736328,49.4824902
69.47781443595886,48.5702256
70.48982000350952,50.845644199999995
71.493821144104,236.34993200000002
72.5018379688263,67.3398076
73.51382350921631,40.20255720000001
74.51802396774292,25.218349
75.52181935310364,49.461518600000005
76.52585434913635,48.685569400000006
77.53781843185425,52.691145000000006
78.5458071231842,231.13848940000003
79.54981827735901,79.587222
80.55380845069885,41.681055
81.55532741546631,27.776884200000005
82.55682873725891,48.3500238
83.56982064247131,49.1050014
84.57134580612183,49.5873482
85.57285714149475,223.4733696
86.57436728477478,79.9647108
87.57587695121765,44.56465
88.5773994922638,27.818827400000004
89.57891368865967,47.238529
90.58042883872986,54.3898446
91.58194661140442,53.02669060000001
92.58346605300903,225.56004380000002
93.58498787879944,79.2411906
94.58650493621826,41.0833644
95.58802556991577,27.263080000000002
96.58955407142639,47.4063018
97.5910713672638,48.24516580000001
98.59258079528809,51.50624959999999
99.59408950805664,308.26154840000004
