Time (s),SM Clock (MHz),SM Active,FP32 FLOPS (TFLOPS),FP64 FLOPS (TFLOPS),FP16 FLOPS (TFLOPS)
0.5005815029144287,1365.0,0,0.0,0.0,0.0
1.3093969821929932,1365.0,0,0.0,0.0,0.0
2.1310555934906006,1365.0,0,0.0,0.0,0.0
2.9564998149871826,1365.0,0,0.0,0.0,0.0
3.7738516330718994,1365.0,0,0.0,0.0,0.0
4.5833306312561035,1365.0,0,0.0,0.0,0.0
5.394044876098633,1365.0,0,0.0,0.0,0.0
6.205929279327393,1365.0,0,0.0,0.0,0.0
7.012631177902222,1365.0,0,0.0,0.0,0.0
7.8159472942352295,1365.0,0,0.0,0.0,0.0
8.628117561340332,1365.0,0,0.0,0.0,0.0
9.437135696411133,1365.0,0,0.0,0.0,0.0
10.25188136100769,1365.0,0,0.0,0.0,0.0
11.078328609466553,1365.0,0,0.0,0.0,0.0
11.88701581954956,1365.0,0,0.0,0.0,0.0
12.74198293685913,1365.0,0,0.0,0.0,0.0
13.55490779876709,1365.0,0,0.0,0.0,0.0
14.372924566268921,1365.0,0,0.0,0.0,0.0
15.185664892196655,1365.0,0,0.0,0.0,0.0
16.042405128479004,1365.0,0,0.0,0.0,0.0
16.873355865478516,1365.0,0,0.0,0.0,0.0
17.72833776473999,1365.0,0,0.0,0.0,0.0
18.546900033950806,1365.0,0,0.0,0.0,0.0
19.36682915687561,1365.0,0,0.0,0.0,0.0
20.193307399749756,1365.0,0,0.0,0.0,0.0
21.02889370918274,1365.0,0,0.0,0.0,0.0
21.861878633499146,1365.0,0,0.0,0.0,0.0
22.699365615844727,1365.0,0,0.0,0.0,0.0
23.533355236053467,1365.0,0,0.0,0.0,0.0
24.349047422409058,1365.0,0,0.0,0.0,0.0
25.159260511398315,1365.0,0,0.0,0.0,0.0
25.988322019577026,1365.0,0,0.0,0.0,0.0
26.824212551116943,1365.0,0,0.0,0.0,0.0
27.65031909942627,1365.0,0,0.0,0.0,0.0
28.477838277816772,1365.0,0,0.0,0.0,0.0
29.30479598045349,1365.0,0,0.0,0.0,0.0
30.116323232650757,1365.0,0,0.0,0.0,0.0
30.926703691482544,1365.0,0,0.0,0.0,0.0
31.75424861907959,1365.0,0,0.0,0.0,0.0
32.58398461341858,1365.0,0,0.0,0.0,0.0
33.41241931915283,1365.0,0,0.0,0.0,0.0
34.238948345184326,1365.0,0,0.0,0.0,0.0
35.042861223220825,1365.0,0,0.0,0.0,0.0
35.86997389793396,1365.0,0,0.0,0.0,0.0
36.68128228187561,1365.0,0,0.0,0.0,0.0
37.51384615898132,1365.0,0,0.0,0.0,0.0
38.35103797912598,1320.0,0,0.0,0.0,0.0
