Time (s),IPS
4.696846008300781e-05,5651382266
1.1478497982025146,5657559296
2.2958197593688965,5621079046
3.4356374740600586,5790683083
4.599841833114624,5614938647
5.74780011177063,5632115490
6.930994987487793,5574587980
8.08729600906372,5623406069
9.231218576431274,6021982858
10.397194623947144,5847832894
11.543211698532104,5958662204
12.729634523391724,5885000076
13.899358749389648,5861297651
15.047287225723267,5985012975
16.20718741416931,5864954403
17.347163677215576,5866010734
18.514049291610718,5940572005
19.67125654220581,5839047072
20.819451808929443,5988386411
21.967145919799805,5837342701
23.129591703414917,5828788018
24.273669242858887,5976932853
25.445552349090576,5853707351
26.601553678512573,6043818789
27.777580976486206,5808361710
28.92904543876648,5840432100
30.077505588531494,5921404203
31.230895042419434,5877887753
32.378851652145386,5994614066
33.55790042877197,5884453614
34.71091365814209,5723349118
35.85902428627014,5532940986
37.03328084945679,4005545799
38.177319288253784,3496255313
39.33127522468567,2735788891
40.49522638320923,2478892147
41.647066593170166,6943502555
42.817758083343506,885376989
