Time (s),Package Power (W),DRAM Power (W)
0.5007426738739014,143.657836,16.737376
1.001692771911621,143.61853000000002,16.624612
1.5024216175079346,143.39916799999997,16.62749
2.003338098526001,143.483398,16.69386
2.50410795211792,143.729736,16.682294
3.004793643951416,143.398434,16.635292
3.50567626953125,143.62219199999998,16.657018
4.006394147872925,143.61132600000002,16.725134
4.507290840148926,143.373658,16.634496
5.0080156326293945,143.677852,16.676542
5.508728981018066,143.516356,16.679508
6.009460210800171,143.615602,16.635936
6.5104475021362305,143.524778,16.647624
7.011350393295288,143.362548,16.58627
7.5121989250183105,143.730954,16.662252000000002
8.012907266616821,143.603028,16.627734
8.513767004013062,143.65466,16.65965
9.014713525772095,143.452148,16.593002
9.515398740768433,143.564696,16.526018
10.016193389892578,143.341674,16.606836
10.516982078552246,143.702146,16.468706
11.01784896850586,143.51745599999998,16.515952
11.518799543380737,143.51830999999999,16.482752
12.019503831863403,143.55895800000002,16.513350000000003
12.520473957061768,143.571776,16.585354000000002
13.021303653717041,143.609374,16.573266
13.522165298461914,143.634886,16.503712
14.023126125335693,143.59167200000002,16.48477
14.524065017700195,143.49817000000002,16.561456
15.024970769882202,143.57836600000002,16.554506
15.525780200958252,143.58191,16.538016
16.026530504226685,143.37573,16.628529999999998
16.527446508407593,143.739868,16.606588000000002
17.028123140335083,143.423948,16.566902
17.52901005744934,143.618894,16.583426
18.029719352722168,143.658568,16.601448
18.530600547790527,143.52734199999998,16.612036
19.03133797645569,143.38293399999998,16.604875999999997
19.532084941864014,143.69628799999998,16.630212
20.032921314239502,143.414306,16.550132
20.533658266067505,143.62329,16.68719
21.034558296203613,143.675534,16.73872
21.53543782234192,143.492798,16.688506
22.03637719154358,143.489378,16.682968
22.53725552558899,143.704224,16.685016
23.038046836853027,143.26306,16.64031
23.538759469985962,143.74560200000002,16.6897
24.039575576782227,143.651976,16.732416
24.540287256240845,143.492798,16.689087999999998
25.041186809539795,143.548216,16.688782
25.5419762134552,143.62097,16.68171
26.042683839797974,143.341064,16.56525
26.543376684188843,143.627686,16.691656000000002
27.044344186782837,143.49548,16.589944
27.54526162147522,143.67516999999998,16.613688
28.04625105857849,143.598996,16.673084
28.546958684921265,143.462892,16.636578
29.047727584838867,143.47412,16.629262
29.54855442047119,143.501828,16.539392
30.049466848373413,143.659668,16.59781
30.55038619041443,143.642698,16.645266
31.051079273223877,143.548338,16.685752
31.551886796951294,143.37451199999998,16.711821999999998
32.05269956588745,143.67211600000002,16.723972
32.55359411239624,143.347778,16.743922
33.05443096160889,143.789306,16.75347
33.55510902404785,143.42809799999998,16.75607
34.055994749069214,143.640138,16.735018
34.556798696517944,143.616696,16.701174
35.05768418312073,143.532226,16.758884000000002
35.55859589576721,143.570432,16.727918000000003
36.05954098701477,143.640136,16.78297
36.560441970825195,143.506102,16.771584
37.061410665512085,143.677244,16.775654
37.5621383190155,143.51513599999998,16.719962
38.06303644180298,143.485352,16.73667
38.56400513648987,143.602414,16.740924
39.06492304801941,143.69946,16.790526
39.56586527824402,143.457032,16.8132
40.066572189331055,143.60802999999999,16.825932
40.567466497421265,143.54125800000003,16.816504
41.068182706832886,143.51513599999998,16.762802
41.56910443305969,143.67114199999997,16.759833999999998
42.069995641708374,143.434568,16.810968000000003
42.570751428604126,143.523682,16.745666
43.071608781814575,143.71362,17.53233
43.57255530357361,143.552734,17.804764
44.07348585128784,143.512328,17.795092
44.5743043422699,143.60729800000001,17.838548
45.07506227493286,143.48632600000002,17.765656
45.57588243484497,143.497926,18.636378
46.07678699493408,143.665646,17.507944000000002
46.57767677307129,143.63037,17.665012
47.07855844497681,143.41809,16.806958
