CPU Power Cap,GPU Power Cap,IPS,Memory Throughput,SM Clock,DRAM Active,FP Active,Performance
120,150,0.36849436245076206,0.4429190026892748,0.297029702970297,0,0,0.6492520950125155
120,160,0.36339770201388155,0.47511372441770366,0.30363036303630364,0,0,0.6534595088844017
120,170,0.37000146762515135,0.4549961256210402,0.5082508250825083,0,0,0.6534941850612171
120,180,0.3626480559677296,0.4484069465335704,0.2838283828382838,0,0,0.6408747218532254
120,190,0.36505739643965657,0.44193445462418524,0.29042904290429045,0,0,0.6410257977309184
120,200,0.3676920294469112,0.43282920825926435,0.297029702970297,0,0,0.6450774337475367
120,210,0.365320834554422,0.46425087743288207,0.30363036303630364,0,0,0.6535775204976902
120,220,0.3666097255445208,0.47139067414193897,0.7392739273927392,0,0,0.6369407805969919
120,230,0.3638318210604225,0.45672090797210446,0.7524752475247525,0,0,0.6492602090136906
120,240,0.3692370852156829,0.4275162951820958,0.27722772277227725,0,0,0.6492757774685753
120,250,0.36396551044132036,0.4487570080678244,0.297029702970297,0,0,0.6369128223853227
130,150,0.4870661920962229,0.5299056474770957,0.3069306930693069,0,0,0.704228022719
130,160,0.48539128091867473,0.5272965951046084,0.31683168316831684,0,0,0.709199363691422
130,170,0.476435252470587,0.5201039245179818,0.3069306930693069,0,0,0.7041992460870632
130,180,0.47609879278056166,0.5189334062628196,0.3069306930693069,0,0,0.7091871017139997
130,190,0.4774046222657702,0.5272583071242992,0.5841584158415841,0,0,0.7193848536571446
130,200,0.48396950536465666,0.5101052919458499,0.3069306930693069,0,0,0.7142157146790663
130,210,0.484063256025081,0.5251032408040476,0.2871287128712871,0,0,0.7142753831676943
130,220,0.47447171040171315,0.5284561739368249,0.9702970297029703,0,0,0.7041659449870518
130,230,0.4797576325999571,0.5255025297415561,0.31683168316831684,0,0,0.7142040118598086
130,240,0.47694058050906524,0.5223136879529605,0.6138613861386139,0,0,0.7091313559999963
130,250,0.4732269809733709,0.5186161629974019,0.6237623762376238,0,0,0.7091632205635395
140,150,0.4892341154199501,0.5406591002324628,0.32673267326732675,0,0,0.7935700142811826
140,160,0.4944785736854525,0.5141528784356625,0.31683168316831684,0,0,0.7575381665898695
140,170,0.4983767382413408,0.5439026391357855,0.32673267326732675,0,0,0.7873974279058971
140,180,0.49656306408930245,0.5553015178449336,0.32673267326732675,0,0,0.7811980722259568
140,190,0.5008853265514694,0.5500123068508137,0.31683168316831684,0,0,0.7873025092761795
140,200,0.4911422709344569,0.5326842609052372,0.31683168316831684,0,0,0.7692049433532913
140,210,0.49371064849310137,0.5512539313551209,0.3069306930693069,0,0,0.7692439282834878
140,220,0.4985029459725833,0.5182387529057843,0.3069306930693069,0,0,0.7873250005146304
140,230,0.5017436389120413,0.5338438397374539,0.31683168316831684,0,0,0.787350216541252
140,240,0.4926500937869004,0.5264105018460276,0.6237623762376238,0,0,0.7692208331360164
140,250,0.496554063692525,0.5506632025160674,0.33663366336633666,0,0,0.7691993784233158
150,150,0.49868474384001843,0.5956734582250787,0.33663366336633666,0,0,0.8403264496266214
150,160,0.4948169330743003,0.5865992068918365,0.3069306930693069,0,0,0.8474204390807076
150,170,0.4953035272278867,0.6064870778066457,0.3069306930693069,0,0,0.8403256698406442
150,180,0.5005141735528451,0.6008642144126898,0.6336633663366337,0,0,0.8333120448602224
150,190,0.5014362751899236,0.6035060850540134,0.3069306930693069,0,0,0.8402681847777663
150,200,0.4913361066929135,0.5998194995214002,0.3069306930693069,0,0,0.8333216897530246
150,210,0.49865936793117055,0.6000601668261999,0.9702970297029703,0,0,0.8474265986108522
150,220,0.4929100325008497,0.6009243812388896,0.3069306930693069,0,0,0.8473591392033026
150,230,0.4976646843487597,0.5907343087652127,0.6435643564356436,0,0,0.8333157302538368
150,240,0.49343385373807824,0.5839409271160946,0.31683168316831684,0,0,0.8332610608672055
150,250,0.4913896407018599,0.5947600164091345,0.33663366336633666,0,0,0.8332833792297898
160,150,0.5050089791665029,0.6197948858197732,0.297029702970297,0,0,0.9008034836568075
160,160,0.4998476040002608,0.6266429645836183,1.0,0,0,0.8928407290183548
160,170,0.506808212782503,0.635492957746479,0.5841584158415841,0,0,0.8771590129314035
160,180,0.5006969355000399,0.6148502666484343,0.8910891089108911,0,0,0.877191307873981
160,190,0.5072601478506001,0.6172952276767399,0.31683168316831684,0,0,0.8848907021202211
160,200,0.49544332933404883,0.6204457814850266,0.31683168316831684,0,0,0.8849153165727677
160,210,0.4990523901294007,0.5912922193354301,0.3069306930693069,0,0,0.8928362858323645
160,220,1.0,1.0,0.33663366336633666,0,0,0.8772344984767497
160,230,0.5002794275451827,0.6207466156160263,0.33663366336633666,0,0,0.8928605246892422
160,240,0.4955619462811607,0.619461233419937,0.6336633663366337,0,0,0.8928224367319353
160,250,0.5059382302712246,0.6238041843292765,0.32673267326732675,0,0,0.8849237739137984
170,150,0.5235877551569005,0.5832900314508409,0.31683168316831684,0,0,0.9345332832854872
170,160,0.5223297179985354,0.6369205524408588,0.9306930693069307,0,0,0.9432720347468807
170,170,0.5225598890018536,0.5874251333242172,0.297029702970297,0,0,0.9258529637201282
170,180,0.5138923962247347,0.6255982496923288,0.33663366336633666,0,0,0.9523066868511995
170,190,0.5299732395197024,0.6069082455900451,0.33663366336633666,0,0,0.9345629154093589
170,200,0.514970597476654,0.5881197866812525,0.6831683168316832,0,0,0.9346032801455215
170,210,0.5277308024369105,0.6086366744154246,0.31683168316831684,0,0,0.9523249811064975
170,220,0.5178770140480529,0.5810857377273349,0.6336633663366337,0,0,0.9433428512646028
170,230,0.5258114615873735,0.6058252427184466,0.33663366336633666,0,0,0.9522802136578432
170,240,0.5166875004098955,0.5902146861753041,0.33663366336633666,0,0,0.9258674851912082
170,250,0.5254231056082648,0.6252044304662929,0.31683168316831684,0,0,0.9434029096314668
180,150,0.5320715018088935,0.6562341036510324,0.5841584158415841,0,0,0.9708473803909912
180,160,0.5187685932389787,0.6076904143306441,0.3465346534653465,0,0,0.970866380479001
180,170,0.5255042393957344,0.6380691918501299,0.32673267326732675,0,0,0.9614943333577721
180,180,0.5373444411507009,0.613958703678381,0.297029702970297,0,0,0.9707424155048519
180,190,0.5159232169218457,0.5569424312867497,0.32673267326732675,0,0,0.970902359306384
180,200,0.5300416938206839,0.6024504307397784,0.33663366336633666,0,0,0.9707612948600114
180,210,0.5292263462202775,0.5998523177902366,0.36633663366336633,0,0,0.9708444328642786
180,220,0.5285858195406784,0.6000492274032545,0.3564356435643564,0,0,0.9708905410510292
180,230,0.5259320283381893,0.6290551073430876,0.297029702970297,0,0,0.9803843041151684
180,240,0.5264638932711346,0.6247832626828934,0.6336633663366337,0,0,0.952399287699398
180,250,0.5276617197518476,0.6403719403801449,0.6435643564356436,0,0,0.9707463312622766
190,150,0.5211149539596904,0.6177382743060303,0.3069306930693069,0,0,0.9802767913224296
190,160,0.5277423787024533,0.6123560782168741,0.6336633663366337,0,0,0.9615390779936401
190,170,0.523194113850668,0.6070121701080268,0.32673267326732675,0,0,0.9803552999158507
190,180,0.5379277078593344,0.5833337891426227,0.6435643564356436,0,0,0.9614798388898211
190,190,0.5244534420003055,0.6409517297962531,0.3069306930693069,0,0,0.9802760457729222
190,200,0.5194042168783478,0.590356898673595,0.6039603960396039,0,0,0.9803772084497966
190,210,0.522363056929322,0.6188814440038287,0.297029702970297,0,0,0.9709028035061021
190,220,0.5253048660289137,0.6206098728292084,0.32673267326732675,0,0,0.9901256573342198
190,230,0.52763653400262,0.6145986599206893,0.6435643564356436,0,0,0.9708581701962414
190,240,0.5269328419331026,0.6461917133871189,0.31683168316831684,0,0,0.9803287859064762
190,250,0.5251053552777406,0.6396225899083824,0.3564356435643564,0,0,0.9900579493250579
200,150,0.527325621266718,0.6365869000410229,0.33663366336633666,0,0,0.9999235438786768
200,160,0.5216488236500807,0.5996554081772186,0.5841584158415841,0,0,0.9999620703245787
200,170,0.5351805795549447,0.6258936141118555,0.6336633663366337,0,0,0.9901151956062982
200,180,0.5257387317869633,0.651480924381239,0.33663366336633666,0,0,0.9708017697560065
