Time (s),SM Clock (MHz),DRAM Active,FP16 Active,FP32 Active,FP64 Active,Power (W)
0.1002192497253418,945.0,0.0,0.0,0.0,0.0,42
0.9095127582550049,1365.0,0.0,0.0,0.0,0.0,62
1.7564656734466553,1365.0,0.0,0.0,0.0,0.0,63
2.5537967681884766,315.0,0.0,0.0,0.0,0.0,39
3.3419580459594727,210.0,0.0,0.0,0.0,0.0,36
4.191996335983276,210.0,0.0,0.0,0.0,0.0,35
5.0487220287323,210.0,0.0,0.0,0.0,0.0,35
5.904760360717773,210.0,0.0,0.0,0.0,0.0,35
6.75621223449707,210.0,0.0,0.0,0.0,0.0,35
7.604660511016846,210.0,0.0,0.0,0.0,0.0,35
8.452812433242798,210.0,0.0,0.0,0.0,0.0,35
9.301829099655151,735.0,0.0,0.0,0.0,0.0,39
10.153731107711792,735.0,0.0,0.0,0.0,0.0,39
10.983990907669067,210.0,0.0,0.0,0.0,0.0,35
11.812894821166992,210.0,0.0,0.0,0.0,0.0,35
12.661213159561157,210.0,0.0,0.0,0.0,0.0,35
13.512723207473755,675.0,0.0,0.0,0.0,0.0,39
14.365413427352905,675.0,0.0,0.0,0.0,0.0,39
15.209844589233398,210.0,0.0,0.0,0.0,0.0,35
16.050589561462402,210.0,0.0,0.0,0.0,0.0,35
16.900120735168457,210.0,0.0,0.0,0.0,0.0,35
17.74629855155945,735.0,0.0,0.0,0.0,0.0,39
18.594415187835693,735.0,0.0,0.0,0.0,0.0,39
19.42639684677124,210.0,0.0,0.0,0.0,0.0,35
20.25625967979431,210.0,0.0,0.0,0.0,0.0,35
21.10374140739441,210.0,0.0,0.0,0.0,0.0,35
21.9525089263916,675.0,0.0,0.0,0.0,0.0,38
22.806988954544067,675.0,0.0,0.0,0.0,0.0,38
23.641849756240845,210.0,0.0,0.0,0.0,0.0,35
24.481980085372925,210.0,0.0,0.0,0.0,0.0,35
25.32390570640564,210.0,0.0,0.0,0.0,0.0,35
26.173333406448364,210.0,0.0,0.0,0.0,0.0,35
27.02349829673767,210.0,0.0,0.0,0.0,0.0,35
27.869579076766968,210.0,0.0,0.0,0.0,0.0,35
28.719525575637817,210.0,0.0,0.0,0.0,0.0,35
29.567583560943604,210.0,0.0,0.0,0.0,0.0,35
30.41735601425171,735.0,0.0,0.0,0.0,0.0,39
31.27225637435913,735.0,0.0,0.0,0.0,0.0,39
32.09917330741882,210.0,0.0,0.0,0.0,0.0,35
32.9391667842865,210.0,0.0,0.0,0.0,0.0,35
33.78749132156372,210.0,0.0,0.0,0.0,0.0,35
34.634023666381836,735.0,0.0,0.0,0.0,0.0,39
35.48358988761902,735.0,0.0,0.0,0.0,0.0,39
36.315722942352295,210.0,0.0,0.0,0.0,0.0,35
37.14453744888306,210.0,0.0,0.0,0.0,0.0,35
37.9888813495636,210.0,0.0,0.0,0.0,0.0,35
38.839685678482056,675.0,0.0,0.0,0.0,0.0,38
39.68768000602722,675.0,0.0,0.0,0.0,0.0,38
40.52770376205444,210.0,0.0,0.0,0.0,0.0,35
41.365477561950684,210.0,0.0,0.0,0.0,0.0,35
42.21592688560486,210.0,0.0,0.0,0.0,0.0,35
43.06705188751221,735.0,0.0,0.0,0.0,0.0,39
43.917545318603516,735.0,0.0,0.0,0.0,0.0,39
44.75468182563782,210.0,0.0,0.0,0.0,0.0,35
45.591896295547485,210.0,0.0,0.0,0.0,0.0,35
46.44093918800354,210.0,0.0,0.0,0.0,0.0,35
47.28913474082947,735.0,0.0,0.0,0.0,0.0,39
48.138158321380615,735.0,0.0,0.0,0.0,0.0,39
48.97046446800232,210.0,0.0,0.0,0.0,0.0,35
49.801443338394165,210.0,0.0,0.0,0.0,0.0,35
50.651906967163086,210.0,0.0,0.0,0.0,0.0,35
51.50013470649719,210.0,0.0,0.0,0.0,0.0,35
52.345786809921265,675.0,0.0,0.0,0.0,0.0,38
53.201828718185425,675.0,0.0,0.0,0.0,0.0,38
54.04118037223816,210.0,0.0,0.0,0.0,0.0,35
54.88110637664795,210.0,0.0,0.0,0.0,0.0,35
55.732887983322144,210.0,0.0,0.0,0.0,0.0,35
56.581942081451416,210.0,0.0,0.0,0.0,0.0,35
57.430617809295654,210.0,0.0,0.0,0.0,0.0,35
58.279361724853516,210.0,0.0,0.0,0.0,0.0,35
59.13289022445679,210.0,0.0,0.0,0.0,0.0,35
59.986050605773926,210.0,0.0,0.0,0.0,0.0,35
60.836665391922,210.0,0.0,0.0,0.0,0.0,35
61.68743538856506,210.0,0.0,0.0,0.0,0.0,35
62.53621053695679,210.0,0.0,0.0,0.0,0.0,35
63.38546872138977,735.0,0.0,0.0,0.0,0.0,39
64.23112726211548,735.0,0.0,0.0,0.0,0.0,39
65.06142950057983,210.0,0.0,0.0,0.0,0.0,35
65.8921332359314,210.0,0.0,0.0,0.0,0.0,35
66.73866248130798,210.0,0.0,0.0,0.0,0.0,35
67.58691096305847,210.0,0.0,0.0,0.0,0.0,35
68.436439037323,210.0,0.0,0.0,0.0,0.0,35
69.28588557243347,210.0,0.0,0.0,0.0,0.0,35
70.13752508163452,210.0,0.0,0.0,0.0,0.0,35
70.98813271522522,210.0,0.0,0.0,0.0,0.0,35
71.84121775627136,675.0,0.0,0.0,0.0,0.0,38
72.69021105766296,675.0,0.0,0.0,0.0,0.0,38
73.5245795249939,210.0,0.0,0.0,0.0,0.0,35
74.36438870429993,210.0,0.0,0.0,0.0,0.0,35
75.21592950820923,210.0,0.0,0.0,0.0,0.0,35
76.06495118141174,210.0,0.0,0.0,0.0,0.0,35
76.92134809494019,210.0,0.0,0.0,0.0,0.0,35
77.76820373535156,210.0,0.0,0.0,0.0,0.0,35
78.6100332736969,210.0,0.0,0.0,0.0,0.0,35
79.45600295066833,210.0,0.0,0.0,0.0,0.0,34
80.30589056015015,210.0,0.0,0.0,0.0,0.0,35
81.15545558929443,210.0,0.0,0.0,0.0,0.0,35
82.00503945350647,210.0,0.0,0.0,0.0,0.0,35
82.85434412956238,210.0,0.0,0.0,0.0,0.0,34
83.70338749885559,735.0,0.0,0.0,0.0,0.0,38
84.55278325080872,735.0,0.0,0.0,0.0,0.0,39
85.38553428649902,210.0,0.0,0.0,0.0,0.0,35
86.21836233139038,210.0,0.0,0.0,0.0,0.0,35
87.06743216514587,210.0,0.0,0.0,0.0,0.0,35
87.92483496665955,735.0,0.0,0.0,0.0,0.0,38
88.7748966217041,735.0,0.0,0.0,0.0,0.0,38
89.60648846626282,210.0,0.0,0.0,0.0,0.0,34
90.43963146209717,210.0,0.0,0.0,0.0,0.0,34
91.29052400588989,210.0,0.0,0.0,0.0,0.0,35
92.13888573646545,735.0,0.0,0.0,0.0,0.0,38
92.98724889755249,735.0,0.0,0.0,0.0,0.0,38
93.81844329833984,210.0,0.0,0.0,0.0,0.0,34
94.65096879005432,210.0,0.0,0.0,0.0,0.0,34
95.49904942512512,210.0,0.0,0.0,0.0,0.0,34
96.34861063957214,210.0,0.0,0.0,0.0,0.0,34
97.20240831375122,210.0,0.0,0.0,0.0,0.0,34
98.05137228965759,210.0,0.0,0.0,0.0,0.0,34
98.8995714187622,210.0,0.0,0.0,0.0,0.0,34
99.74761700630188,210.0,0.0,0.0,0.0,0.0,34
100.59719657897949,735.0,0.0,0.0,0.0,0.0,38
