Time (s),Memory Throughput (MB/s)
1.0007855892181396,418.1003034
2.249729871749878,434.9090408
3.262516975402832,411.724937
4.266483545303345,385.91938319999997
5.274449348449707,402.0989726000001
6.28245735168457,338.4501666
7.290440797805786,372.7911616
8.298446655273438,367.8208924
9.302438735961914,367.6740912
10.31043028831482,364.98972640000005
11.318477869033813,358.6038742
12.33045768737793,371.17634840000005
13.33446717262268,361.5084408000001
14.335999488830566,358.6458174
15.338491439819336,363.228112
16.340041399002075,359.64196840000005
17.3424391746521,363.490257
18.35047149658203,356.9051746
19.354480981826782,353.63360500000005
20.356027603149414,322.9206968
21.357547283172607,359.39030920000005
22.359078884124756,363.52171439999995
23.360609769821167,370.05436779999997
24.36215114593506,361.93835859999996
25.363683223724365,361.44552600000003
26.36478352546692,350.83389640000007
27.366297483444214,344.85699040000003
28.36782145500183,360.11382940000004
29.369350910186768,354.35712520000004
30.370877981185913,360.3340312
31.372408390045166,361.5818414000001
32.373944997787476,360.09285780000005
33.37545847892761,331.3617658
34.37696981430054,361.45601180000006
35.378493785858154,357.64966640000006
36.380017042160034,361.22532420000005
37.38154888153076,356.18165440000007
38.38307070732117,360.5752046
39.384594202041626,343.8398678
40.38612771034241,329.6630662
41.387646198272705,358.63533160000003
42.389169692993164,362.4102196
43.39070677757263,421.8856772
44.3922324180603,457.03407880000003
45.39375424385071,1632.9326624000003
46.39528012275696,7428.4657798
47.39680099487305,7450.7795622
48.39831352233887,5262.497960200001
49.3998339176178,219.38390760000001
50.40139722824097,635.9847416
