Time (s),SM Clock (MHz),SM Active,FP16 FLOPS (TFLOPS),FP32 FLOPS (TFLOPS),FP64 FLOPS (TFLOPS),Power (W)
0.5005817413330078,930.0,0.0,0.0,0.0,0.0,44.28
1.0821654796600342,930.0,0.0,0.0,0.0,0.0,43.97
1.6653881072998047,660.0,1.0,0.0,0.0,0.0,164.39
2.31213641166687,600.0,0.978,0.0,0.0,0.0,149.931
2.9663610458374023,645.0,0.981,0.0,0.0,0.0,162.73
3.6153674125671387,645.0,1.0,0.0,0.0,0.0,161.743
4.256607294082642,495.0,1.0,0.0,0.0,0.0,157.067
4.9058310985565186,660.0,1.0,0.0,0.0,0.0,162.73
5.560369968414307,570.0,1.0,0.0,0.0,0.0,157.656
6.2032997608184814,585.0,1.0,0.0,0.0,0.0,159.459
6.848118305206299,645.0,1.0,0.0,0.0,0.0,162.634
7.489763021469116,495.0,1.0,0.0,0.0,0.0,155.32
8.140178918838501,615.0,1.0,0.0,0.0,0.0,161.121
8.785881519317627,615.0,1.0,0.0,0.0,0.0,160.387
9.423706531524658,540.0,1.0,0.0,0.0,0.0,158.245
10.072168111801147,630.0,0.995,0.0,0.0,0.0,162.537
10.715616226196289,525.0,0.982,0.0,0.0,0.0,156.764
11.368114948272705,615.0,1.0,0.0,0.0,0.0,162.826
12.018054723739624,615.0,0.972,0.0,0.0,0.0,158.053
12.660516738891602,1410.0,0.0,0.0,0.0,0.0,71.789
