Time (s),IPS
5.054473876953125e-05,5317390800
1.1860673427581787,5327987179
2.36596417427063,5341944440
3.538092851638794,5348994833
4.717493295669556,7424571061
5.8950440883636475,9622598636
7.060508966445923,9623186841
8.228419065475464,9631108223
9.396333456039429,9603300824
10.568594455718994,9600197451
11.746990442276001,5018080538
12.926941871643066,2241789611
14.09490442276001,2232350251
15.26034927368164,3501651606
16.428502082824707,2152498691
17.61493682861328,2159100266
18.78292942047119,7125414196
