Time (s),Memory Throughput (MB/s)
1.0010671615600586,3620.2853648
2.174666404724121,3639.3695207999995
3.1759042739868164,3637.8700514
4.17713189125061,3634.9445132
5.178378582000732,3618.387435
6.179979085922241,3204.6387386
7.181154012680054,2839.2820092
8.182389974594116,2856.3633774
9.183778762817383,2424.6315340000006
10.185245037078857,2132.3608306
11.186598062515259,2780.5510434
12.188700437545776,2890.253483
13.192675828933716,6173.4937784
14.193930625915527,9433.340254
15.196691989898682,14620.3719116
16.20071315765381,10734.932122200002
17.204710721969604,8167.7251656
18.208404541015625,8414.7601278
19.212696313858032,8377.8815692
20.216684818267822,7805.870693400001
21.225322008132935,1022.6066734000001
