Time (s),IPS
8.606910705566406e-05,4897994886
1.2079119682312012,5276943653
2.4118411540985107,5267519303
3.61506986618042,5265371566
4.8196046352386475,5275986133
6.028057098388672,5282105287
7.235909461975098,5271812976
8.440108060836792,5255299080
9.643783569335938,5266817544
10.843801259994507,5219695432
12.040047883987427,5235562615
13.240402698516846,5218192600
14.4402756690979,5258815872
15.644132137298584,5303998860
16.855977535247803,5261822880
18.060313940048218,5267758786
19.267547369003296,5304814714
20.481887340545654,5249287247
21.683894395828247,5253797499
22.88427996635437,5274224772
24.092549085617065,5235753478
25.291922569274902,5285526313
26.499989986419678,5255728924
27.71583604812622,5279711353
28.924079656600952,5256397325
30.135838747024536,5265530649
31.340542316436768,5285224584
32.55632758140564,5280112929
33.76382064819336,5252245753
34.982003688812256,5238137691
36.17944931983948,5284190045
37.38772916793823,5254346519
38.59586691856384,5277254936
39.808138847351074,5314669365
41.007749795913696,5248305974
42.21132946014404,5236202350
43.42145085334778,5251042701
44.632023096084595,5250754132
45.836244344711304,5260302128
47.04016876220703,5302155417
48.247742652893066,5235768944
49.443950176239014,5310777461
50.66139245033264,5261892394
51.876052379608154,5252557338
53.07630634307861,5269215923
54.29362225532532,5255736460
55.48781418800354,5247344584
56.70199179649353,5278877391
57.903923749923706,5270263641
59.104408502578735,5259102130
60.29998755455017,5280146110
61.50802135467529,5260229960
62.716514348983765,5264037805
63.923614740371704,5277243235
65.12367939949036,5267699924
66.32385969161987,5277891397
67.54982709884644,5271695205
68.74773621559143,5326775684
69.96023178100586,5354187026
71.17395806312561,5272858670
72.38403034210205,5182036723
73.56866407394409,827774457
