Time (s),SM Clock (MHz),DRAM Active,FP16 Active,FP32 Active,FP64 Active,Power (W)
0.1002047061920166,1065.0,0.0,0.0,0.0,0.0,46
1.0255272388458252,1065.0,0.0,0.0,0.0,0.0,46
1.817589521408081,765.0,0.0,0.0,0.0,0.0,42
2.61635684967041,765.0,0.0,0.0,0.0,0.0,41
3.442492723464966,765.0,0.0,0.0,0.0,0.0,41
4.270260334014893,765.0,0.0,0.0,0.0,0.0,41
5.0999438762664795,765.0,0.0,0.0,0.0,0.0,41
5.926736116409302,765.0,0.0,0.0,0.0,0.0,41
6.752503395080566,765.0,0.0,0.0,0.0,0.0,41
7.578142881393433,765.0,0.0,0.0,0.0,0.0,41
8.405045986175537,765.0,0.0,0.0,0.0,0.0,41
9.23089051246643,765.0,0.001,0.0,0.005,0.0,41
10.063993453979492,1095.0,0.027,0.0,0.113,0.001,57
10.908792734146118,1095.0,0.011,0.0,0.073,0.0,55
11.71621036529541,1095.0,0.02,0.0,0.099,0.0,48
12.52412462234497,1005.0,0.025,0.0,0.085,0.001,98
13.343259572982788,1005.0,0.023,0.0,0.098,0.001,52
14.156395196914673,1005.0,0.014,0.0,0.109,0.0,44
14.967671155929565,1005.0,0.023,0.0,0.124,0.001,96
15.787248373031616,1005.0,0.024,0.0,0.098,0.0,58
16.59950852394104,1050.0,0.016,0.0,0.103,0.0,61
17.407949209213257,1050.0,0.027,0.0,0.106,0.001,65
18.22023630142212,945.0,0.025,0.0,0.102,0.001,80
19.02760648727417,1005.0,0.019,0.0,0.106,0.001,44
19.8455171585083,1005.0,0.027,0.0,0.112,0.001,100
20.65981435775757,945.0,0.021,0.0,0.108,0.001,109
21.4678053855896,990.0,0.02,0.0,0.11,0.0,44
22.28166890144348,1005.0,0.026,0.0,0.115,0.001,86
23.09356999397278,1125.0,0.022,0.0,0.098,0.001,67
23.904468774795532,1125.0,0.02,0.0,0.097,0.0,124
24.711249113082886,1215.0,0.023,0.0,0.085,0.001,154
25.514966249465942,1215.0,0.022,0.0,0.058,0.001,138
26.31082057952881,1125.0,0.014,0.0,0.097,0.0,130
27.117920637130737,1020.0,0.026,0.0,0.116,0.001,75
27.93086862564087,1020.0,0.019,0.0,0.115,0.001,105
28.739094257354736,1065.0,0.025,0.0,0.086,0.001,47
29.556548595428467,1080.0,0.024,0.0,0.093,0.001,110
30.367732763290405,1080.0,0.022,0.0,0.064,0.001,54
31.1742422580719,1080.0,0.014,0.0,0.084,0.0,47
31.984341382980347,1005.0,0.027,0.0,0.118,0.001,50
32.804394006729126,1005.0,0.024,0.0,0.098,0.001,56
33.617483377456665,1065.0,0.018,0.0,0.103,0.0,46
34.43321704864502,1065.0,0.025,0.0,0.105,0.001,60
35.24036264419556,975.0,0.022,0.0,0.095,0.001,92
36.048752784729004,1035.0,0.014,0.0,0.104,0.0,45
36.865169525146484,1065.0,0.027,0.0,0.108,0.001,67
37.67657208442688,1065.0,0.024,0.0,0.092,0.001,115
38.47927403450012,1065.0,0.027,0.0,0.103,0.001,48
39.28128671646118,990.0,0.021,0.0,0.07,0.001,100
40.105846643447876,990.0,0.019,0.0,0.118,0.001,58
40.91655921936035,1005.0,0.024,0.0,0.109,0.0,44
41.72648024559021,1035.0,0.022,0.0,0.096,0.001,57
42.545889377593994,1035.0,0.025,0.0,0.096,0.001,54
43.35568618774414,1035.0,0.021,0.0,0.106,0.001,46
44.16871452331543,960.0,0.027,0.0,0.12,0.001,53
44.98614263534546,960.0,0.02,0.0,0.103,0.001,50
45.79715085029602,960.0,0.017,0.0,0.114,0.0,44
46.61613416671753,960.0,0.024,0.0,0.083,0.001,67
47.43870282173157,960.0,0.026,0.0,0.103,0.001,52
48.25178813934326,975.0,0.016,0.0,0.113,0.0,44
49.068345069885254,1020.0,0.022,0.0,0.12,0.001,50
49.883647203445435,1020.0,0.023,0.0,0.097,0.001,51
50.70070934295654,1035.0,0.01,0.0,0.048,0.0,46
51.512810707092285,1065.0,0.027,0.0,0.105,0.001,92
52.32382297515869,1065.0,0.021,0.0,0.083,0.001,80
53.127670764923096,930.0,0.021,0.0,0.087,0.0,52
53.94366812705994,960.0,0.027,0.0,0.115,0.001,62
54.76351284980774,960.0,0.023,0.0,0.084,0.001,48
55.57914161682129,855.0,0.008,0.0,0.071,0.0,49
56.39871573448181,990.0,0.022,0.0,0.102,0.001,78
57.215205669403076,990.0,0.016,0.0,0.061,0.001,50
58.033750772476196,1035.0,0.01,0.0,0.085,0.0,45
58.851081132888794,1035.0,0.019,0.0,0.094,0.0,116
59.66346073150635,930.0,0.018,0.0,0.088,0.001,57
60.46941614151001,960.0,0.028,0.0,0.114,0.001,47
61.28530955314636,960.0,0.021,0.0,0.086,0.001,94
62.10545468330383,1020.0,0.008,0.0,0.012,0.0,52
62.919283628463745,1020.0,0.024,0.0,0.107,0.001,93
63.73575520515442,870.0,0.021,0.0,0.11,0.002,60
64.56158757209778,990.0,0.011,0.0,0.05,0.0,60
65.37251877784729,990.0,0.023,0.0,0.118,0.001,55
66.189297914505,855.0,0.02,0.0,0.065,0.001,46
66.99460625648499,870.0,0.019,0.0,0.124,0.001,49
67.81734347343445,870.0,0.026,0.0,0.114,0.002,55
68.63881373405457,810.0,0.018,0.0,0.08,0.002,80
69.463534116745,900.0,0.016,0.0,0.081,0.001,58
70.28823852539062,915.0,0.026,0.0,0.108,0.001,60
71.10987377166748,930.0,0.014,0.0,0.0,0.001,59
71.9273567199707,1020.0,0.026,0.0,0.109,0.001,87
72.74167823791504,1020.0,0.022,0.0,0.096,0.001,125
73.5524377822876,915.0,0.006,0.0,0.004,0.0,49
74.36645770072937,930.0,0.027,0.0,0.12,0.001,47
75.18066358566284,930.0,0.022,0.0,0.077,0.001,84
75.99866700172424,930.0,0.021,0.0,0.117,0.001,57
76.81872296333313,855.0,0.026,0.0,0.098,0.002,49
77.64821720123291,900.0,0.023,0.0,0.083,0.001,63
78.4646406173706,945.0,0.028,0.0,0.116,0.001,55
79.28027749061584,945.0,0.027,0.0,0.098,0.001,47
80.10055208206177,840.0,0.014,0.0,0.048,0.001,88
80.91573214530945,825.0,0.012,0.0,0.056,0.001,46
81.74896502494812,840.0,0.024,0.0,0.117,0.002,72
82.57769656181335,840.0,0.014,0.0,0.0,0.001,45
83.40231800079346,960.0,0.025,0.0,0.114,0.001,47
84.23022747039795,960.0,0.025,0.0,0.104,0.001,79
85.04237222671509,990.0,0.007,0.0,0.004,0.0,53
85.85978317260742,990.0,0.028,0.0,0.111,0.001,55
86.67042875289917,840.0,0.021,0.0,0.096,0.002,68
87.49338006973267,915.0,0.017,0.0,0.119,0.0,43
88.31361150741577,975.0,0.027,0.0,0.126,0.001,80
89.13989591598511,975.0,0.017,0.0,0.084,0.001,47
89.95826053619385,990.0,0.017,0.0,0.102,0.0,45
90.77290606498718,1050.0,0.017,0.0,0.045,0.001,92
91.59203028678894,1050.0,0.013,0.0,0.039,0.0,105
92.39513635635376,1050.0,0.024,0.0,0.104,0.001,49
93.20343542098999,915.0,0.027,0.0,0.106,0.001,66
94.02064514160156,960.0,0.014,0.0,0.039,0.002,61
94.83319449424744,975.0,0.028,0.0,0.111,0.001,44
95.65426111221313,975.0,0.024,0.0,0.095,0.001,61
96.47109580039978,1050.0,0.012,0.0,0.028,0.001,116
97.28248620033264,1050.0,0.027,0.0,0.104,0.001,70
98.09991359710693,915.0,0.026,0.0,0.108,0.001,77
98.92000222206116,855.0,0.02,0.0,0.004,0.001,50
99.73468446731567,810.0,0.027,0.0,0.133,0.002,54
100.56416440010071,840.0,0.025,0.0,0.117,0.002,82
101.38113570213318,855.0,0.013,0.0,0.125,0.0,42
102.20408391952515,855.0,0.028,0.0,0.136,0.001,55
103.02536153793335,795.0,0.021,0.0,0.122,0.002,94
103.85171055793762,840.0,0.019,0.0,0.13,0.0,59
104.66888546943665,900.0,0.027,0.0,0.13,0.001,61
105.49073719978333,900.0,0.025,0.0,0.109,0.001,54
106.30383729934692,1005.0,0.02,0.0,0.108,0.001,44
107.1234540939331,1020.0,0.025,0.0,0.064,0.001,107
107.93670344352722,1020.0,0.025,0.0,0.097,0.001,63
108.7470440864563,1035.0,0.014,0.0,0.098,0.0,45
109.5591402053833,1050.0,0.015,0.0,0.084,0.0,75
110.36799716949463,1050.0,0.021,0.0,0.047,0.001,60
111.17476963996887,1065.0,0.025,0.0,0.104,0.001,47
111.98219919204712,1065.0,0.021,0.0,0.093,0.0,103
112.79003953933716,945.0,0.02,0.0,0.11,0.001,54
113.59695816040039,945.0,0.028,0.0,0.117,0.001,57
114.41345572471619,945.0,0.018,0.0,0.106,0.0,73
115.23015546798706,1050.0,0.014,0.0,0.0,0.001,121
116.039466381073,1065.0,0.027,0.0,0.103,0.001,103
116.84643483161926,1065.0,0.02,0.0,0.07,0.001,71
117.65506911277771,960.0,0.017,0.0,0.003,0.0,82
118.46350145339966,900.0,0.021,0.0,0.075,0.001,79
119.28195118904114,840.0,0.019,0.0,0.091,0.002,80
120.11112880706787,915.0,0.016,0.0,0.12,0.0,62
120.92909407615662,915.0,0.026,0.0,0.125,0.001,56
121.7469232082367,825.0,0.018,0.0,0.113,0.001,103
122.56317973136902,855.0,0.015,0.0,0.057,0.001,42
123.39900207519531,975.0,0.024,0.0,0.1,0.001,71
124.2280285358429,975.0,0.016,0.0,0.04,0.001,77
125.03945541381836,990.0,0.027,0.0,0.11,0.001,92
125.85654044151306,990.0,0.023,0.0,0.099,0.001,102
126.67094111442566,885.0,0.015,0.0,0.004,0.001,46
127.48766469955444,945.0,0.022,0.0,0.094,0.001,105
128.31264233589172,945.0,0.019,0.0,0.098,0.001,49
129.133451461792,1020.0,0.016,0.0,0.107,0.0,45
129.94459319114685,1020.0,0.022,0.0,0.073,0.001,54
130.7579641342163,915.0,0.021,0.0,0.105,0.001,65
131.5634045600891,870.0,0.016,0.0,0.111,0.001,47
132.3815565109253,930.0,0.025,0.0,0.07,0.002,94
133.20736813545227,930.0,0.021,0.0,0.05,0.001,49
134.0226411819458,960.0,0.026,0.0,0.114,0.001,93
134.84561467170715,1170.0,0.004,0.0,0.0,0.0,51
