Time (s),IPS,Memory Throughput (MB/s)
0.0,7077659787,4533.650973800001
1.1641068458557111,7277689244,577.2852332
2.3279848098754883,7431007474,443.8429424000001
3.495954990386963,7282259197,331.78119780000003
4.659465789794922,7406235968,308.0308608
5.835305690765381,7451583874,377.2371408
6.989074468612671,7331601677,343.1897482
8.187046527862552,7273456730,234.7141472
9.3576078414917,7494905405,321.45268480000004
10.515498161315918,6880470258,383.7173652
11.717657804489136,7362433753,324.06364900000005
12.89144134521484,7583987126,240.5337662
14.063483238220215,6839116303,410.20449600000006
15.249602317810059,7320427714,233.1832204
16.437484979629517,7537335884,314.1231106
17.620350122451782,7073307233,233.37196480000003
18.787694215774536,7399152313,355.625907
19.942057132720954,7569434517,339.4987466
21.11417865753174,7494470310,250.33798920000004
22.296220302581794,7358926614,364.486408
23.486233234405518,7557025189,247.8004256
24.660303115844727,7479005963,343.8084104
25.828240871429443,7288842432,247.622167
26.98829174041748,7687326200,359.0442778
28.15617609024048,7302916183,359.50565300000005
29.316290616989136,6410503968,241.8969202
30.476332664489753,7557215086,324.3362798
31.662115573883064,7353445173,283.955464
32.83628368377685,6942639476,353.9586648
34.01426100730896,7550163760,238.971382
35.18209290504456,7448364580,317.56245300000006
36.38834095001221,4595685974,372.3193006
