Time (s),IPS
5.1021575927734375e-05,5207325162
1.167534589767456,4737114851
2.347372531890869,4743252214
3.5234153270721436,4741040256
4.703295469284058,4789812504
5.86917519569397,4738366022
7.042408466339111,4740693357
8.209175825119019,4744833626
9.387347221374512,4745279596
10.567306280136108,4740820659
11.73223876953125,4737258642
12.89004635810852,4749297504
14.049169540405273,7546824851
15.215199947357178,9145104717
16.391412019729614,9110908366
17.579363346099854,9117043316
18.75935387611389,8884619769
19.923311471939087,4787751689
21.09935164451599,4536796941
22.267279863357544,4555146037
23.429166316986084,7730794015
24.61937713623047,5498911869
25.777079820632935,6084158109
26.95536756515503,7696131150
28.121148347854614,7717556250
29.2912917137146,7702988058
30.4571590423584,7710557925
31.631346464157104,7718019437
32.80727529525757,7714514521
33.9873468875885,7713930475
35.16731786727905,7713854933
36.34337043762207,7717006313
37.523353815078735,7712607844
38.69928503036499,7718735446
39.875335454940796,7710560012
41.051300287246704,7714521240
42.23135805130005,7724110089
43.41934394836426,7705161127
44.59928774833679,7746664045
45.765159606933594,7709284553
46.943307399749756,7699650180
48.12332510948181,7711604978
49.299338817596436,7697323113
50.475276470184326,7710067113
51.641165256500244,7715913664
52.8051483631134,7698920085
53.98729395866394,7687617518
55.17845630645752,7707122607
56.35929083824158,7716491183
57.53534936904907,7707962756
58.711352825164795,7707888975
59.8771550655365,7720287990
61.055357933044434,7711115521
62.23538517951965,7704519362
63.41443133354187,7697229939
64.591383934021,7746382273
65.77137923240662,7713970423
66.95138597488403,7708371945
68.13141632080078,7713174228
69.31136798858643,7701714306
70.48739957809448,7723497950
71.66739177703857,7710188694
72.8330774307251,7703373996
74.00740242004395,7705252524
75.18337297439575,7701130893
76.36332631111145,7776160652
77.54747366905212,7705960361
78.7234137058258,7710639828
79.88918113708496,7726017624
81.06739521026611,7697986160
82.24328947067261,7701303824
83.41944217681885,7702647277
84.59539937973022,7752464574
85.76119828224182,7709396828
86.93538165092468,7701289514
88.11137580871582,7701632945
89.29131007194519,7716813167
90.46734523773193,7719157501
91.64332818984985,7710111384
92.82333064079285,7712917260
93.99933981895447,7712871448
95.16513133049011,7967895248
96.34337401390076,9087664839
97.53533840179443,8970538915
98.70240592956543,9019992088
99.88736271858215,6650803400
