Time (s),IPS
5.030632019042969e-05,5154863517
1.1857736110687256,4663832829
2.3696370124816895,4668563509
3.545931577682495,4671364734
4.7298524379730225,4663996436
5.9057838916778564,4709700640
7.081859111785889,4664442738
8.261796474456787,4667076459
9.445873975753784,4669903974
10.629863739013672,4672133563
11.809620380401611,4666884739
12.98586130142212,4679866907
14.151455163955688,6972977816
15.345804214477539,9094656300
16.525872468948364,9001948853
17.701892852783203,9062033539
18.881808280944824,7686558542
20.057026863098145,4456733563
21.233864784240723,4485498160
22.405620336532593,4485362531
23.589860439300537,8226112303
24.777808904647827,5270538412
25.953958749771118,7009250320
27.14965033531189,7243874227
28.340950965881348,7250862245
29.537874937057495,7295256420
30.745847463607788,7295144329
31.93777346611023,7301913592
33.12981581687927,7259548218
34.3095965385437,7286119039
35.50180411338806,7343921546
36.69364261627197,7311796870
37.87776517868042,7301857719
39.06576704978943,7346782692
40.24885821342468,7313904329
41.42739486694336,7322731412
42.62563467025757,7343644497
43.82888579368591,7353243359
45.020878314971924,7314923236
46.21365571022034,7305012968
47.42100429534912,7325245229
48.60581135749817,7400274473
49.80181169509888,7308765826
51.005727767944336,7307315913
52.1936411857605,7357356402
53.3815803527832,7372551375
54.57795286178589,7354986250
55.781808376312256,7386715978
56.97773718833923,7346354775
58.18183374404907,7264588080
59.369786739349365,7256160410
60.56172561645508,7251872270
61.75380611419678,7236778825
62.97772979736328,7252150118
64.1618299484253,7252640440
65.34886479377747,7294821806
66.54173517227173,7265172001
67.71779799461365,7273785748
68.91375732421875,7256162325
70.10976505279541,7259553164
71.30176973342896,7267504831
72.49373841285706,7263752067
73.68982601165771,7266031943
74.88176488876343,7272912099
76.07370018959045,7304566957
77.26580214500427,7282233221
78.45774269104004,7258398948
79.65388870239258,7357229476
80.85786962509155,7335738871
82.04578757286072,7335627421
83.24182105064392,7430786545
84.45766353607178,7334020987
85.65376925468445,7366886080
86.84175729751587,7321371894
88.03361701965332,7340366990
89.21143364906311,7339425959
90.40178036689758,7340531677
91.59774994850159,7325901229
92.8017852306366,7254950017
93.99686813354492,7257186974
95.18976998329163,7289116571
96.39378523826599,7241304195
97.57778978347778,7254385411
98.7697319984436,8192065778
99.95656752586365,8956029480
101.13783049583435,9118476751
102.33401679992676,7424530094
