Time (s),Memory Throughput (MB/s)
1.001077651977539,612.7691804
2.17329478263855,504.9856422000001
3.17482328414917,491.21778680000006
4.17633318901062,483.76238300000006
5.177840232849121,472.11265920000005
6.179356098175049,479.7672932
7.180931806564331,449.55770340000004
8.182567358016968,472.50063380000006
9.184155464172363,483.0912918
10.185071229934692,477.051471
11.186349391937256,487.3065834
12.187958002090454,470.4349312
13.189082145690918,476.4537804
14.190726280212402,441.45218000000006
15.192364692687988,484.17132920000006
16.194000482559204,475.1535412
17.19562268257141,476.28600760000006
18.19724154472351,482.7767178
19.19878125190735,493.4198048
20.200311422348022,545.0413982
21.201569318771362,2492.9465210000003
22.202892065048218,10314.923403200002
23.20415472984314,8346.9904024
24.205414533615112,8443.4597624
25.206642627716064,2974.0559966
