Time (s),Memory Throughput (MB/s)
1.0010762214660645,683.8524186
2.1729564666748047,1974.5495406
3.1745030879974365,245.90249580000003
4.176011800765991,72.8553384
5.177508354187012,59.192341000000006
6.1789984703063965,53.37272200000001
7.180480480194092,43.4846126
8.181958675384521,60.57646660000001
9.183445930480957,60.5240376
10.18492603302002,60.9329838
11.186439037322998,66.3121992
12.187954664230347,60.5135518
13.189473628997803,26.120127800000002
14.190979480743408,294.38883500000003
