Time (s),IPS
4.887580871582031e-05,6852057220
1.1827199459075928,7420426875
2.3626391887664795,7373126295
3.542651653289795,7369180863
4.7187323570251465,7548694031
5.894840240478516,7339446932
7.070738077163696,7344367642
8.246558904647827,7364406156
9.422792434692383,7361284713
10.60677456855774,7465487708
11.771885395050049,7350964040
12.95085883140564,7388563791
14.126786708831787,7380275661
15.30275559425354,7885062505
16.478816509246826,7371297205
17.654734134674072,7487586389
18.854799032211304,7397827128
20.050798416137695,7393174078
21.246718406677246,7655339022
22.436237812042236,7279986179
23.628434896469116,7299527797
24.82284927368164,7295331481
26.00160026550293,7889969354
27.183040857315063,7255259806
28.367061138153076,7367050395
29.550731897354126,7427393078
30.742640256881714,7414842136
31.930747985839844,7607344643
33.1067578792572,7354961585
34.28280568122864,7377243768
35.45779824256897,7361636416
36.63476848602295,7773088808
37.81078100204468,7191012893
38.98677468299866,7393425893
40.162801027297974,7410635858
41.338752031326294,7462535628
42.51229691505432,7624790511
43.69075059890747,7356967042
44.85855007171631,7386115044
46.026739835739136,7393051350
47.20288324356079,7602691681
48.37878632545471,7185913694
49.55080485343933,7351413337
50.72681641578674,7422130195
51.892104148864746,7371797794
53.07064604759216,7592063453
54.24662160873413,7374494705
55.42262530326843,7390851964
56.59863567352295,7409664107
57.77476668357849,7432023096
58.950756311416626,7438658654
60.12684488296509,7368980434
61.30282020568848,7439454622
62.47875499725342,7395340276
63.654828786849976,7947672083
64.8308117389679,7381923434
66.0068678855896,7384846180
67.1829149723053,7401417181
68.35882306098938,7401138987
69.53488636016846,7697231939
70.71081972122192,7462123549
71.88680720329285,7448431160
73.06262946128845,7453291266
74.23880696296692,7783345314
75.41451001167297,753189064
