Time (s),SM Clock (MHz),SM Active,FP16 FLOPS (TFLOPS),FP32 FLOPS (TFLOPS),FP64 FLOPS (TFLOPS),Power (W)
0.5005803108215332,1020.0,0.0,0.0,0.0,0.0,39.052
1.086317777633667,825.0,0.0,0.0,0.0,0.0,37.393
1.683711051940918,765.0,0.0,0.0,0.0,0.0,36.784
2.280282497406006,765.0,0.0,0.0,0.0,0.0,36.784
2.874591112136841,765.0,0.0,0.0,0.0,0.0,36.784
3.4717540740966797,765.0,0.0,0.0,0.0,0.0,36.784
4.068041801452637,765.0,0.0,0.0,0.0,0.0,36.882
4.664417743682861,765.0,0.0,0.0,0.0,0.0,36.979
5.259609222412109,765.0,0.0,0.0,0.0,0.0,36.784
5.857254981994629,1305.0,0.0,0.0,0.0,0.0,168.862
6.417171001434326,1410.0,0.0,0.0,0.0,0.0,58.234
6.979201555252075,1410.0,0.0,0.0,0.0,0.0,58.136
7.538602113723755,1410.0,0.0,0.0,0.0,0.0,58.039
8.099379062652588,765.0,0.0,0.0,0.0,0.0,36.882
8.70001769065857,765.0,0.0,0.0,0.0,0.0,36.784
9.29861307144165,765.0,0.0,0.0,0.0,0.0,36.687
9.894508838653564,765.0,0.0,0.0,0.0,0.0,36.784
10.489956617355347,765.0,0.0,0.0,0.0,0.0,36.784
11.085477113723755,765.0,1.0,0.0,0.0,1.8718387199999999e-06,99.774
11.65364384651184,1410.0,0.0,0.0,0.0,0.0,58.429
12.21282410621643,1410.0,0.0,0.0,0.0,0.0,58.04
12.77311110496521,1410.0,0.0,0.0,0.0,0.0,58.124
13.33445405960083,765.0,0.0,0.0,0.0,0.0,36.686
13.935587882995605,765.0,0.0,0.0,0.0,0.0,36.882
14.534375429153442,765.0,0.0,0.0,0.0,0.0,36.784
15.129042148590088,765.0,0.0,0.0,0.0,0.0,36.882
15.723702430725098,765.0,0.0,0.0,0.0,0.0,36.784
16.319824695587158,765.0,1.0,0.0,0.0,1.8718387199999999e-06,36.686
16.909175395965576,1410.0,0.0,0.0,0.0,0.0,58.04
17.471391439437866,1410.0,0.0,0.0,0.0,0.0,58.234
18.029901266098022,1410.0,0.0,0.0,0.0,0.0,58.234
18.592437028884888,1410.0,0.0,0.0,0.0,0.0,58.137
19.191491842269897,765.0,0.0,0.0,0.0,0.0,36.784
19.78807759284973,765.0,0.0,0.0,0.0,0.0,36.882
20.381160020828247,765.0,0.0,0.0,0.0,0.0,36.882
20.98028254508972,765.0,0.0,0.0,0.0,0.0,36.882
21.57715916633606,765.0,1.0,0.0,0.0,1.850688e-06,37.088
22.17509174346924,1395.0,0.0,0.0,0.0,0.0,57.638
22.735617637634277,1410.0,0.0,0.0,0.0,0.0,58.331
23.291457414627075,1410.0,0.0,0.0,0.0,0.0,58.04
23.85167384147644,1410.0,0.0,0.0,0.0,0.0,58.234
24.410818815231323,765.0,0.0,0.0,0.0,0.0,36.882
25.006633520126343,765.0,0.0,0.0,0.0,0.0,36.784
25.60382080078125,765.0,0.0,0.0,0.0,0.0,36.882
26.199790239334106,765.0,0.0,0.0,0.0,0.0,36.687
26.796644926071167,765.0,1.0,0.0,0.0,1.8401126399999999e-06,36.784
27.392454862594604,1395.0,0.0,0.0,0.0,0.0,58.428
27.95192551612854,1410.0,0.0,0.0,0.0,0.0,58.526
28.51335883140564,1410.0,0.0,0.0,0.0,0.0,58.331
29.072179555892944,1410.0,0.0,0.0,0.0,0.0,58.331
29.634668588638306,765.0,0.0,0.0,0.0,0.0,36.881
30.232529401779175,765.0,0.0,0.0,0.0,0.0,36.882
30.832070350646973,765.0,0.0,0.0,0.0,0.0,36.882
31.426474809646606,765.0,0.0,0.0,0.0,0.0,36.882
32.02463221549988,765.0,0.0,0.0,0.0,0.0,36.882
32.62204933166504,1275.0,0.511,0.0,0.0,1.035768384e-07,199.711
33.19174122810364,1410.0,0.0,0.0,0.0,0.0,59.012
33.748810052871704,1410.0,0.0,0.0,0.0,0.0,59.316
34.3100790977478,1410.0,0.0,0.0,0.0,0.0,59.024
34.869900941848755,765.0,0.0,0.0,0.0,0.0,37.088
35.467713356018066,765.0,0.0,0.0,0.0,0.0,36.882
36.064746141433716,765.0,0.0,0.0,0.0,0.0,36.991
36.66370439529419,765.0,0.0,0.0,0.0,0.0,36.686
37.25891828536987,765.0,0.0,0.0,0.0,0.0,36.784
37.8582329750061,765.0,1.0,0.0,0.0,1.86655104e-06,100.851
38.422518491744995,1410.0,0.0,0.0,0.0,0.0,57.735
38.98497819900513,1410.0,0.0,0.0,0.0,0.0,58.234
39.544219970703125,1410.0,0.0,0.0,0.0,0.0,58.331
40.10558557510376,765.0,0.0,0.0,0.0,0.0,37.089
40.70504546165466,765.0,0.0,0.0,0.0,0.0,36.785
41.30273747444153,765.0,0.0,0.0,0.0,0.0,36.784
